Metric,Value
first-contentful-paint,751.548
largest-contentful-paint,252866.32200000001
speed-index,10252.869889332638
total-blocking-time,9481
cumulative-layout-shift,0
interactive,256633.32200000001
transfer-size,50311508
resource-size,50311170
server-response-time,40.07600000000001
first-contentful-paint,779.6579999999999
largest-contentful-paint,252911.0725
speed-index,22339.562899975965
total-blocking-time,9043
cumulative-layout-shift,0
interactive,256230.0725
transfer-size,50311508
resource-size,50311170
server-response-time,42.376000000000005
first-contentful-paint,819.538
largest-contentful-paint,255695.307
speed-index,32994.651700093455
total-blocking-time,12671
cumulative-layout-shift,0
interactive,259925.307
transfer-size,50311508
resource-size,50311170
server-response-time,30.48299999999999
first-contentful-paint,794.604
largest-contentful-paint,253237.906
speed-index,9663.58724412909
total-blocking-time,9533
cumulative-layout-shift,0
interactive,256749.906
transfer-size,50311508
resource-size,50311170
server-response-time,37.812
first-contentful-paint,759.8800000000001
largest-contentful-paint,253095.35
speed-index,10552.657060518735
total-blocking-time,9430
cumulative-layout-shift,0
interactive,256592.35
transfer-size,50311508
resource-size,50311170
server-response-time,32.149
first-contentful-paint,759.4659999999999
largest-contentful-paint,253227.199
speed-index,28167.13127756097
total-blocking-time,9628
cumulative-layout-shift,0
interactive,256792.199
transfer-size,50311508
resource-size,50311170
server-response-time,29.712000000000003
first-contentful-paint,828.576
largest-contentful-paint,253223.864
speed-index,21082.858399919893
total-blocking-time,9431
cumulative-layout-shift,0
interactive,256698.864
transfer-size,50311508
resource-size,50311170
server-response-time,47.025999999999996
first-contentful-paint,770.3
largest-contentful-paint,253150.44999999998
speed-index,14864.077386501356
total-blocking-time,9463
cumulative-layout-shift,0
interactive,256643.44999999998
transfer-size,50311508
resource-size,50311170
server-response-time,39.646
first-contentful-paint,787.1759999999999
largest-contentful-paint,252906.764
speed-index,12865.21499033031
total-blocking-time,9157
cumulative-layout-shift,0
interactive,256355.764
transfer-size,50311508
resource-size,50311170
server-response-time,73.08
first-contentful-paint,765.9559999999999
largest-contentful-paint,253164.934
speed-index,12226.849599982643
total-blocking-time,9841
cumulative-layout-shift,0
interactive,257014.934
transfer-size,50311508
resource-size,50311170
server-response-time,36.327
first-contentful-paint,750.182
largest-contentful-paint,252364.273
speed-index,7890.757218445406
total-blocking-time,8566
cumulative-layout-shift,0
interactive,255716.273
transfer-size,50311508
resource-size,50311170
server-response-time,27.226
first-contentful-paint,755.0039999999999
largest-contentful-paint,253003.255
speed-index,8731.758200094795
total-blocking-time,9033
cumulative-layout-shift,0
interactive,256189.255
transfer-size,50311508
resource-size,50311170
server-response-time,24.422000000000004
first-contentful-paint,757.54
largest-contentful-paint,253125.31
speed-index,7814.836842133499
total-blocking-time,9184
cumulative-layout-shift,0
interactive,256345.31
transfer-size,50311508
resource-size,50311170
server-response-time,24.629000000000005
first-contentful-paint,822.6859999999999
largest-contentful-paint,254880.02899999998
speed-index,36046.56087094373
total-blocking-time,12229
cumulative-layout-shift,0
interactive,259488.02899999998
transfer-size,50311508
resource-size,50311170
server-response-time,48.816
first-contentful-paint,810
largest-contentful-paint,253054
speed-index,16042.395599961279
total-blocking-time,9360
cumulative-layout-shift,0
interactive,256600
transfer-size,50311508
resource-size,50311170
server-response-time,33.286
first-contentful-paint,774.318
largest-contentful-paint,253221.39750000002
speed-index,20727.915026115494
total-blocking-time,9420.999999999985
cumulative-layout-shift,0
interactive,256601.39750000002
transfer-size,50311508
resource-size,50311170
server-response-time,33.50099999999999
first-contentful-paint,755.46
largest-contentful-paint,252687.19
speed-index,25670.079199909207
total-blocking-time,8418
cumulative-layout-shift,0
interactive,255576.19
transfer-size,50311508
resource-size,50311170
server-response-time,68.01199999999999
first-contentful-paint,775.5060000000001
largest-contentful-paint,252722.259
speed-index,23486.324636808673
total-blocking-time,8504
cumulative-layout-shift,0
interactive,255692.259
transfer-size,50311508
resource-size,50311170
server-response-time,43.069
first-contentful-paint,784.1099999999999
largest-contentful-paint,253138.16499999998
speed-index,12643.780978438122
total-blocking-time,9413
cumulative-layout-shift,0
interactive,256614.16499999998
transfer-size,50311508
resource-size,50311170
server-response-time,42.17100000000001
first-contentful-paint,763.7539999999999
largest-contentful-paint,252628.1925
speed-index,15715.293499991987
total-blocking-time,8255
cumulative-layout-shift,0
interactive,255422.1925
transfer-size,50311508
resource-size,50311170
server-response-time,42.857
first-contentful-paint,768.6759999999999
largest-contentful-paint,252644.014
speed-index,7947.1304509199845
total-blocking-time,8449
cumulative-layout-shift,0
interactive,255627.014
transfer-size,50311508
resource-size,50311170
server-response-time,35.797000000000004
first-contentful-paint,780.97
largest-contentful-paint,253017.7125
speed-index,8505.94747087848
total-blocking-time,9217
cumulative-layout-shift,0
interactive,256405.7125
transfer-size,50311508
resource-size,50311170
server-response-time,33.92299999999999
first-contentful-paint,764.354
largest-contentful-paint,252990.9425
speed-index,8692.799100053404
total-blocking-time,9261
cumulative-layout-shift,0
interactive,256428.9425
transfer-size,50311508
resource-size,50311170
server-response-time,30.943000000000012
first-contentful-paint,757.8240000000001
largest-contentful-paint,253118.736
speed-index,13457.010506048879
total-blocking-time,9726
cumulative-layout-shift,0
interactive,256887.736
transfer-size,50311508
resource-size,50311170
server-response-time,38.77200000000002
first-contentful-paint,775.616
largest-contentful-paint,255453.424
speed-index,34918.18997882652
total-blocking-time,12230
cumulative-layout-shift,0
interactive,259418.424
transfer-size,50311508
resource-size,50311170
server-response-time,30.687000000000012
first-contentful-paint,765.998
largest-contentful-paint,253198.9975
speed-index,12157.618899942589
total-blocking-time,9645
cumulative-layout-shift,0
interactive,256814.9975
transfer-size,50311508
resource-size,50311170
server-response-time,42.590999999999994
first-contentful-paint,752.608
largest-contentful-paint,252849.912
speed-index,15043.927679461724
total-blocking-time,9080
cumulative-layout-shift,0
interactive,256233.912
transfer-size,50311508
resource-size,50311170
server-response-time,37.2
first-contentful-paint,769.8499999999999
largest-contentful-paint,252952.8125
speed-index,14390.751099934578
total-blocking-time,9225
cumulative-layout-shift,0
interactive,256399.8125
transfer-size,50311508
resource-size,50311170
server-response-time,36.95899999999999
first-contentful-paint,760.2719999999999
largest-contentful-paint,252987.408
speed-index,13693.063755020563
total-blocking-time,9336
cumulative-layout-shift,0
interactive,256501.408
transfer-size,50311508
resource-size,50311170
server-response-time,36.06099999999999
first-contentful-paint,781.4159999999999
largest-contentful-paint,253123.124
speed-index,16011.474605968911
total-blocking-time,9523
cumulative-layout-shift,0
interactive,256720.124
transfer-size,50311508
resource-size,50311170
server-response-time,71.996
first-contentful-paint,758.6659999999999
largest-contentful-paint,253066.999
speed-index,13593.859709003109
total-blocking-time,9334
cumulative-layout-shift,0
interactive,256496.999
transfer-size,50311508
resource-size,50311170
server-response-time,37.768
first-contentful-paint,764.432
largest-contentful-paint,253093.648
speed-index,15953.23177042362
total-blocking-time,9694.784
cumulative-layout-shift,0
interactive,256780.648
transfer-size,50311508
resource-size,50311170
server-response-time,31.25500000000001
first-contentful-paint,766.1300000000001
largest-contentful-paint,253283.195
speed-index,26352.5315000267
total-blocking-time,9214
cumulative-layout-shift,0
interactive,256388.195
transfer-size,50311508
resource-size,50311170
server-response-time,29.391000000000005
first-contentful-paint,762.3040000000001
largest-contentful-paint,253084.38
speed-index,12556.853999965286
total-blocking-time,9742
cumulative-layout-shift,0
interactive,256907.38
transfer-size,50311508
resource-size,50311170
server-response-time,31.808999999999997
first-contentful-paint,786.7280000000001
largest-contentful-paint,253146.91
speed-index,20639.13900007076
total-blocking-time,9163
cumulative-layout-shift,0
interactive,256358.91
transfer-size,50311508
resource-size,50311170
server-response-time,32.713
first-contentful-paint,771.704
largest-contentful-paint,255669.556
speed-index,37327.44862235404
total-blocking-time,13105
cumulative-layout-shift,0
interactive,260287.556
transfer-size,50311508
resource-size,50311170
server-response-time,39.81899999999999
first-contentful-paint,765.76
largest-contentful-paint,252887.64
speed-index,12671.397844992925
total-blocking-time,9399
cumulative-layout-shift,0
interactive,256572.64
transfer-size,50311508
resource-size,50311170
server-response-time,32.098
first-contentful-paint,767.3520000000001
largest-contentful-paint,253093.02800000002
speed-index,16146.256794188073
total-blocking-time,9260
cumulative-layout-shift,0
interactive,256436.02800000002
transfer-size,50311508
resource-size,50311170
server-response-time,35.863
first-contentful-paint,762.9359999999999
largest-contentful-paint,253130.40399999998
speed-index,14442.443362756108
total-blocking-time,9501.532
cumulative-layout-shift,0
interactive,256668.40399999998
transfer-size,50311508
resource-size,50311170
server-response-time,37.608
first-contentful-paint,764.5920000000001
largest-contentful-paint,253017.24
speed-index,10044.50259999733
total-blocking-time,9210
cumulative-layout-shift,0
interactive,256378.24
transfer-size,50311508
resource-size,50311170
server-response-time,23.944000000000003
first-contentful-paint,764.8800000000001
largest-contentful-paint,253042.32
speed-index,14889.263278836353
total-blocking-time,9453
cumulative-layout-shift,0
interactive,256625.32
transfer-size,50311508
resource-size,50311170
server-response-time,30.394000000000005
first-contentful-paint,762.6400000000001
largest-contentful-paint,253318.96000000002
speed-index,19797.145561120942
total-blocking-time,9944
cumulative-layout-shift,0
interactive,257137.96000000002
transfer-size,50311508
resource-size,50311170
server-response-time,23.588000000000008
first-contentful-paint,782.0440000000001
largest-contentful-paint,253639.066
speed-index,20233.81419999466
total-blocking-time,10000
cumulative-layout-shift,0
interactive,257198.066
transfer-size,50311508
resource-size,50311170
server-response-time,26.67200000000001
first-contentful-paint,756.094
largest-contentful-paint,253467.141
speed-index,15926.224812819852
total-blocking-time,10079
cumulative-layout-shift,0
interactive,257238.141
transfer-size,50311508
resource-size,50311170
server-response-time,28.905
first-contentful-paint,762.94
largest-contentful-paint,253396.175
speed-index,14170.613400112152
total-blocking-time,9403
cumulative-layout-shift,0
interactive,256569.175
transfer-size,50311508
resource-size,50311170
server-response-time,29.567
first-contentful-paint,782.3900000000001
largest-contentful-paint,253088.58500000002
speed-index,12960.614900032042
total-blocking-time,9114
cumulative-layout-shift,0
interactive,256312.58500000002
transfer-size,50311508
resource-size,50311170
server-response-time,43.996
first-contentful-paint,828.778
largest-contentful-paint,255237.47249999997
speed-index,34094.27469988651
total-blocking-time,11838
cumulative-layout-shift,0
interactive,259086.47249999997
transfer-size,50311508
resource-size,50311170
server-response-time,32.02299999999998
first-contentful-paint,763.8040000000001
largest-contentful-paint,252697.255
speed-index,8176.624199907875
total-blocking-time,8745
cumulative-layout-shift,0
interactive,255912.255
transfer-size,50311508
resource-size,50311170
server-response-time,31.007000000000005
first-contentful-paint,762.7180000000001
largest-contentful-paint,252958.077
speed-index,7975.723361571716
total-blocking-time,9021
cumulative-layout-shift,0
interactive,256190.077
transfer-size,50311508
resource-size,50311170
server-response-time,26.940999999999995
first-contentful-paint,772.8040000000001
largest-contentful-paint,253123.206
speed-index,23745.078773388494
total-blocking-time,9835
cumulative-layout-shift,0
interactive,257019.206
transfer-size,50311508
resource-size,50311170
server-response-time,31.864999999999995
first-contentful-paint,788.44
largest-contentful-paint,253054.05
speed-index,19075.841399918554
total-blocking-time,8977
cumulative-layout-shift,0
interactive,256175.05
transfer-size,50311508
resource-size,50311170
server-response-time,50.53
first-contentful-paint,755.944
largest-contentful-paint,252838.916
speed-index,21459.257803584507
total-blocking-time,8778
cumulative-layout-shift,0
interactive,255936.916
transfer-size,50311508
resource-size,50311170
server-response-time,24.854
first-contentful-paint,810
largest-contentful-paint,252307
speed-index,25357.837400078773
total-blocking-time,8130
cumulative-layout-shift,0
interactive,255370
transfer-size,50311508
resource-size,50311170
server-response-time,46.29799999999999
first-contentful-paint,764.5
largest-contentful-paint,253100.75
speed-index,16804.2206585825
total-blocking-time,9413
cumulative-layout-shift,0
interactive,256584.75
transfer-size,50311508
resource-size,50311170
server-response-time,37.879000000000005
first-contentful-paint,758.9259999999999
largest-contentful-paint,252864.389
speed-index,17010.0742998785
total-blocking-time,8659
cumulative-layout-shift,0
interactive,255822.389
transfer-size,50311508
resource-size,50311170
server-response-time,41.63199999999999
first-contentful-paint,756.682
largest-contentful-paint,252073.023
speed-index,13401.81389996128
total-blocking-time,7604
cumulative-layout-shift,0
interactive,254764.023
transfer-size,50311508
resource-size,50311170
server-response-time,34.495999999999995
first-contentful-paint,764.8140000000001
largest-contentful-paint,253328.22100000002
speed-index,7795.268116225022
total-blocking-time,9453
cumulative-layout-shift,0
interactive,256625.22100000002
transfer-size,50311508
resource-size,50311170
server-response-time,30.917
first-contentful-paint,759.6400000000001
largest-contentful-paint,252998.05000000002
speed-index,9613.883399978637
total-blocking-time,9336
cumulative-layout-shift,0
interactive,256498.05000000002
transfer-size,50311508
resource-size,50311170
server-response-time,32.31899999999999
first-contentful-paint,751.1199999999999
largest-contentful-paint,252765.68
speed-index,9535.75826312634
total-blocking-time,9037
cumulative-layout-shift,0
interactive,256188.68
transfer-size,50311508
resource-size,50311170
server-response-time,26.480000000000004
first-contentful-paint,757.5840000000001
largest-contentful-paint,253045.376
speed-index,12196.217228994274
total-blocking-time,9415
cumulative-layout-shift,0
interactive,256576.376
transfer-size,50311508
resource-size,50311170
server-response-time,60.48599999999999
first-contentful-paint,756.1759999999999
largest-contentful-paint,253023.72
speed-index,25662.58700005474
total-blocking-time,9123
cumulative-layout-shift,0
interactive,256280.72
transfer-size,50311508
resource-size,50311170
server-response-time,25.523000000000003
first-contentful-paint,757.54
largest-contentful-paint,253017.31
speed-index,11171.316847697442
total-blocking-time,9357
cumulative-layout-shift,0
interactive,256518.31
transfer-size,50311508
resource-size,50311170
server-response-time,32.17399999999999
first-contentful-paint,788.9659999999999
largest-contentful-paint,253135.7075
speed-index,12137.076299925231
total-blocking-time,9454
cumulative-layout-shift,0
interactive,256652.7075
transfer-size,50311508
resource-size,50311170
server-response-time,39.644999999999996
first-contentful-paint,763.702
largest-contentful-paint,252839.1275
speed-index,13237.241499975968
total-blocking-time,8865
cumulative-layout-shift,0
interactive,256032.1275
transfer-size,50311508
resource-size,50311170
server-response-time,27.364000000000004
first-contentful-paint,758.566
largest-contentful-paint,253018.849
speed-index,10404.486053405115
total-blocking-time,9207
cumulative-layout-shift,0
interactive,256369.849
transfer-size,50311508
resource-size,50311170
server-response-time,31.72399999999999
first-contentful-paint,762.2360000000001
largest-contentful-paint,253187.29499999998
speed-index,8516.78220001068
total-blocking-time,9404
cumulative-layout-shift,0
interactive,256569.29499999998
transfer-size,50311508
resource-size,50311170
server-response-time,29.58
first-contentful-paint,805.8979999999999
largest-contentful-paint,253238.8725
speed-index,8427.850899969291
total-blocking-time,9278
cumulative-layout-shift,0
interactive,256497.8725
transfer-size,50311508
resource-size,50311170
server-response-time,33.27600000000001
first-contentful-paint,752.114
largest-contentful-paint,252757.171
speed-index,12595.385010965087
total-blocking-time,8827
cumulative-layout-shift,0
interactive,255980.171
transfer-size,50311508
resource-size,50311170
server-response-time,23.328999999999994
