Metric,Value
server-response-time,28.831999999999994
first-contentful-paint,756.432
largest-contentful-paint,3081.824
speed-index,5509.333328523828
total-blocking-time,3682.7840000000006
cumulative-layout-shift,0
interactive,4589.216
transfer-size,143364
resource-size,143030
server-response-time,29.24199999999999
first-contentful-paint,767.9159999999999
largest-contentful-paint,3311.437
speed-index,6058.911606482749
total-blocking-time,4160.5419999999995
cumulative-layout-shift,0
interactive,5078.458
transfer-size,143364
resource-size,143030
server-response-time,24.388000000000005
first-contentful-paint,764.954
largest-contentful-paint,3296.7155000000002
speed-index,6066.036603459788
total-blocking-time,4063.5230000000006
cumulative-layout-shift,0
interactive,4978.477000000001
transfer-size,143364
resource-size,143030
server-response-time,23.72399999999999
first-contentful-paint,765.5819999999999
largest-contentful-paint,3289.6865
speed-index,5966.008221469089
total-blocking-time,4088.709
cumulative-layout-shift,0
interactive,5004.290999999999
transfer-size,143364
resource-size,143030
server-response-time,31.074000000000005
first-contentful-paint,753.4000000000001
largest-contentful-paint,3338.4
speed-index,6132.386639369788
total-blocking-time,4218.299999999999
cumulative-layout-shift,0
interactive,5121.7
transfer-size,143364
resource-size,143030
server-response-time,30.947000000000003
first-contentful-paint,764.8820000000001
largest-contentful-paint,3323.6615
speed-index,6174.678281422088
total-blocking-time,4122.558999999999
cumulative-layout-shift,0
interactive,5037.441
transfer-size,143364
resource-size,143030
server-response-time,29.623000000000005
first-contentful-paint,853.568
largest-contentful-paint,3373.176
speed-index,6068.903929550752
total-blocking-time,4111.715999999999
cumulative-layout-shift,0
interactive,5115.284
transfer-size,143364
resource-size,143030
server-response-time,25.704
first-contentful-paint,752.3900000000001
largest-contentful-paint,3253.2925
speed-index,5921.376830137713
total-blocking-time,4048.3049999999994
cumulative-layout-shift,0
interactive,4950.695
transfer-size,143364
resource-size,143030
server-response-time,25.691000000000003
first-contentful-paint,755.742
largest-contentful-paint,3269.8064999999997
speed-index,5901.12513615157
total-blocking-time,4038.628999999999
cumulative-layout-shift,0
interactive,4944.370999999999
transfer-size,143364
resource-size,143030
server-response-time,22.88000000000001
first-contentful-paint,772.8299999999999
largest-contentful-paint,3413.33
speed-index,6304.708636269274
total-blocking-time,4338.085
cumulative-layout-shift,0
interactive,5260.915
transfer-size,143364
resource-size,143030
server-response-time,27.174999999999997
first-contentful-paint,770.7560000000001
largest-contentful-paint,3063.7560000000003
speed-index,5179.891382271363
total-blocking-time,3588.1220000000003
cumulative-layout-shift,0
interactive,4508.878000000001
transfer-size,143364
resource-size,143030
server-response-time,24.905
first-contentful-paint,756.4839999999999
largest-contentful-paint,3345.8630000000003
speed-index,6151.815655366901
total-blocking-time,4276.258
cumulative-layout-shift,0
interactive,5182.742
transfer-size,143364
resource-size,143030
server-response-time,27.472
first-contentful-paint,767.4359999999999
largest-contentful-paint,3331.577
speed-index,5928.152781539124
total-blocking-time,4195.282000000001
cumulative-layout-shift,0
interactive,5112.718000000001
transfer-size,143364
resource-size,143030
server-response-time,29.588000000000008
first-contentful-paint,779.528
largest-contentful-paint,3337.5279999999993
speed-index,6039.152318722774
total-blocking-time,4194.235999999999
cumulative-layout-shift,0
interactive,5123.763999999999
transfer-size,143364
resource-size,143030
server-response-time,23.713
first-contentful-paint,755.6400000000001
largest-contentful-paint,3335.23
speed-index,6143.308499467272
total-blocking-time,4205.179999999999
cumulative-layout-shift,0
interactive,5110.82
transfer-size,143364
resource-size,143030
server-response-time,24.84400000000001
first-contentful-paint,776.238
largest-contentful-paint,3406.1785
speed-index,6339.573152579785
total-blocking-time,4315.880999999999
cumulative-layout-shift,0
interactive,5242.119
transfer-size,143364
resource-size,143030
server-response-time,24.49799999999999
first-contentful-paint,774.854
largest-contentful-paint,3323.1405
speed-index,6043.789776822396
total-blocking-time,4158.072999999999
cumulative-layout-shift,0
interactive,5082.927
transfer-size,143364
resource-size,143030
server-response-time,37.361000000000004
first-contentful-paint,756.6199999999999
largest-contentful-paint,3323.4649999999997
speed-index,6079.839877022666
total-blocking-time,4203.19
cumulative-layout-shift,0
interactive,5109.8099999999995
transfer-size,143364
resource-size,143030
server-response-time,26.050000000000004
first-contentful-paint,757.6320000000001
largest-contentful-paint,3373.224
speed-index,6205.510240544083
total-blocking-time,4295.683999999999
cumulative-layout-shift,0
interactive,5203.316
transfer-size,143364
resource-size,143030
server-response-time,27.554000000000002
first-contentful-paint,776.0319999999999
largest-contentful-paint,3337.524
speed-index,6126.93081661125
total-blocking-time,4176.4839999999995
cumulative-layout-shift,0
interactive,5102.516
transfer-size,143364
resource-size,143030
server-response-time,29.045999999999992
first-contentful-paint,768.8320000000001
largest-contentful-paint,3350.6240000000003
speed-index,6225.742156422386
total-blocking-time,4223.084
cumulative-layout-shift,0
interactive,5141.916
transfer-size,143364
resource-size,143030
server-response-time,29.917
first-contentful-paint,756.578
largest-contentful-paint,3129.4335
speed-index,5215.475509832337
total-blocking-time,3775.711
cumulative-layout-shift,0
interactive,4682.289
transfer-size,143364
resource-size,143030
server-response-time,28.429000000000002
first-contentful-paint,780.9680000000001
largest-contentful-paint,3369.726
speed-index,6157.255642282558
total-blocking-time,4244.0160000000005
cumulative-layout-shift,0
interactive,5174.984
transfer-size,143364
resource-size,143030
server-response-time,40.175
first-contentful-paint,753.0719999999999
largest-contentful-paint,3359.804
speed-index,6175.22970384339
total-blocking-time,4275.964
cumulative-layout-shift,0
interactive,5179.036
transfer-size,143364
resource-size,143030
server-response-time,35.904999999999994
first-contentful-paint,751.498
largest-contentful-paint,3347.1234999999997
speed-index,6114.7779321206735
total-blocking-time,4275.251
cumulative-layout-shift,0
interactive,5176.749
transfer-size,143364
resource-size,143030
server-response-time,24.560000000000002
first-contentful-paint,773.356
largest-contentful-paint,3371.017
speed-index,5892.176578656298
total-blocking-time,4257.822
cumulative-layout-shift,0
interactive,5181.178
transfer-size,143364
resource-size,143030
server-response-time,29.800999999999995
first-contentful-paint,766.52
largest-contentful-paint,3365.3900000000003
speed-index,6169.508916196121
total-blocking-time,4274.24
cumulative-layout-shift,0
interactive,5190.76
transfer-size,143364
resource-size,143030
server-response-time,29.275999999999996
first-contentful-paint,767.1679999999999
largest-contentful-paint,3352.3759999999997
speed-index,6007.776692630598
total-blocking-time,4274.416
cumulative-layout-shift,0
interactive,5191.584
transfer-size,143364
resource-size,143030
server-response-time,30.336
first-contentful-paint,756.212
largest-contentful-paint,3379.1589999999997
speed-index,6210.419459351513
total-blocking-time,4312.394
cumulative-layout-shift,0
interactive,5218.606
transfer-size,143364
resource-size,143030
server-response-time,24.289
first-contentful-paint,764.8779999999999
largest-contentful-paint,3361.1585
speed-index,6262.830841057312
total-blocking-time,4262.061
cumulative-layout-shift,0
interactive,5176.939
transfer-size,143364
resource-size,143030
server-response-time,30.85499999999999
first-contentful-paint,779.922
largest-contentful-paint,3384.4415
speed-index,6122.943472961937
total-blocking-time,4258.539
cumulative-layout-shift,0
interactive,5188.460999999999
transfer-size,143364
resource-size,143030
server-response-time,30.142999999999994
first-contentful-paint,767.798
largest-contentful-paint,3364.3485
speed-index,6214.173233683978
total-blocking-time,4213.101000000001
cumulative-layout-shift,0
interactive,5130.899
transfer-size,143364
resource-size,143030
server-response-time,29.769000000000005
first-contentful-paint,757.26
largest-contentful-paint,2548.445
speed-index,4031.3989528855795
total-blocking-time,2601.37
cumulative-layout-shift,0
interactive,3508.63
transfer-size,143364
resource-size,143030
server-response-time,25.803000000000004
first-contentful-paint,755.2360000000001
largest-contentful-paint,3458.7360000000003
speed-index,6311.062350407665
total-blocking-time,4469.3820000000005
cumulative-layout-shift,0
interactive,5374.618
transfer-size,143364
resource-size,143030
server-response-time,29.955000000000005
first-contentful-paint,758.8699999999999
largest-contentful-paint,3359.1524999999997
speed-index,6185.515504985768
total-blocking-time,4284.065
cumulative-layout-shift,0
interactive,5192.9349999999995
transfer-size,143364
resource-size,143030
server-response-time,28.057999999999993
first-contentful-paint,810
largest-contentful-paint,3408
speed-index,6077.997409297956
total-blocking-time,4208.5
cumulative-layout-shift,0
interactive,5168.5
transfer-size,143364
resource-size,143030
server-response-time,24.656999999999996
first-contentful-paint,762.694
largest-contentful-paint,3429.0204999999996
speed-index,6539.36815924879
total-blocking-time,4388.153
cumulative-layout-shift,0
interactive,5300.847
transfer-size,143364
resource-size,143030
server-response-time,29.778999999999996
first-contentful-paint,757.7660000000001
largest-contentful-paint,3352.8244999999997
speed-index,6232.38583915882
total-blocking-time,4216.617
cumulative-layout-shift,0
interactive,5124.383
transfer-size,143364
resource-size,143030
server-response-time,30.521
first-contentful-paint,899.744
largest-contentful-paint,3544.116
speed-index,5640.041289499366
total-blocking-time,4502
cumulative-layout-shift,0
interactive,5551.744
transfer-size,143364
resource-size,143030
server-response-time,35.456
first-contentful-paint,1711.9700000000003
largest-contentful-paint,3342.482
speed-index,6489.290449721237
total-blocking-time,3329.018
cumulative-layout-shift,0
interactive,5182.987999999999
transfer-size,143364
resource-size,143030
server-response-time,27.284999999999997
first-contentful-paint,795.9580000000001
largest-contentful-paint,3392.4685
speed-index,6268.41326146345
total-blocking-time,4221.021
cumulative-layout-shift,0
interactive,5166.978999999999
transfer-size,143364
resource-size,143030
server-response-time,112.473
first-contentful-paint,758.6379999999999
largest-contentful-paint,3418.138
speed-index,6086.134493664003
total-blocking-time,4376.681
cumulative-layout-shift,0
interactive,5285.3189999999995
transfer-size,143364
resource-size,143030
server-response-time,25.838
first-contentful-paint,750.6220000000001
largest-contentful-paint,3480.122
speed-index,6362.317075576157
total-blocking-time,4542.688999999999
cumulative-layout-shift,0
interactive,5443.311
transfer-size,143364
resource-size,143030
server-response-time,24.382999999999996
first-contentful-paint,774.0219999999999
largest-contentful-paint,3091.0165
speed-index,5162.961169203527
total-blocking-time,3685.4890000000005
cumulative-layout-shift,0
interactive,4609.511
transfer-size,143364
resource-size,143030
server-response-time,30.885000000000005
first-contentful-paint,779.81
largest-contentful-paint,3358.3575
speed-index,6417.417811621298
total-blocking-time,4211.594999999999
cumulative-layout-shift,0
interactive,5141.405
transfer-size,143364
resource-size,143030
server-response-time,30.171999999999997
first-contentful-paint,881.106
largest-contentful-paint,3550.3295
speed-index,6547.119430434877
total-blocking-time,4410.947
cumulative-layout-shift,0
interactive,5442.053
transfer-size,143364
resource-size,143030
server-response-time,37.411
first-contentful-paint,939.725
largest-contentful-paint,3573.5875
speed-index,5719.797933617845
total-blocking-time,4535.5
cumulative-layout-shift,0
interactive,5625.225
transfer-size,143364
resource-size,143030
server-response-time,26.622
first-contentful-paint,757.922
largest-contentful-paint,3402.9415
speed-index,6744.545255017729
total-blocking-time,4309.539
cumulative-layout-shift,0
interactive,5217.460999999999
transfer-size,143364
resource-size,143030
server-response-time,30.12700000000001
first-contentful-paint,751.9680000000001
largest-contentful-paint,3386.976
speed-index,6296.742382238922
total-blocking-time,4327.0160000000005
cumulative-layout-shift,0
interactive,5228.984
transfer-size,143364
resource-size,143030
server-response-time,23.883000000000003
first-contentful-paint,751.098
largest-contentful-paint,3447.098
speed-index,6254.812321525082
total-blocking-time,4443.451
cumulative-layout-shift,0
interactive,5344.549
transfer-size,143364
resource-size,143030
server-response-time,31.005999999999986
first-contentful-paint,761.2919999999999
largest-contentful-paint,3462.469
speed-index,6397.554114372254
total-blocking-time,4516.853999999999
cumulative-layout-shift,0
interactive,5428.146
transfer-size,143364
resource-size,143030
server-response-time,24.298000000000002
first-contentful-paint,752.19
largest-contentful-paint,3505.6425
speed-index,6656.394940810145
total-blocking-time,4585.905
cumulative-layout-shift,0
interactive,5488.094999999999
transfer-size,143364
resource-size,143030
server-response-time,26.396
first-contentful-paint,767.672
largest-contentful-paint,3399.754
speed-index,6284.605404140468
total-blocking-time,4315.164
cumulative-layout-shift,0
interactive,5232.835999999999
transfer-size,143364
resource-size,143030
server-response-time,33.218
first-contentful-paint,761.452
largest-contentful-paint,3440.089
speed-index,6507.186526978433
total-blocking-time,4440.273999999999
cumulative-layout-shift,0
interactive,5351.726
transfer-size,143364
resource-size,143030
server-response-time,30.96900000000001
first-contentful-paint,772.204
largest-contentful-paint,3133.6530000000002
speed-index,5469.905960753751
total-blocking-time,3762.8980000000006
cumulative-layout-shift,0
interactive,4685.102000000001
transfer-size,143364
resource-size,143030
server-response-time,31.712000000000003
first-contentful-paint,763.3140000000001
largest-contentful-paint,3428.4855000000002
speed-index,6173.095223012621
total-blocking-time,4385.843
cumulative-layout-shift,0
interactive,5299.157
transfer-size,143364
resource-size,143030
server-response-time,23.770000000000003
first-contentful-paint,785.0799999999999
largest-contentful-paint,3470.81
speed-index,6433.580608665399
total-blocking-time,4434.96
cumulative-layout-shift,0
interactive,5370.04
transfer-size,143364
resource-size,143030
server-response-time,29.305999999999997
first-contentful-paint,810
largest-contentful-paint,3450
speed-index,6456.479813213792
total-blocking-time,4403.5
cumulative-layout-shift,0
interactive,5363.5
transfer-size,143364
resource-size,143030
server-response-time,25.819000000000017
first-contentful-paint,810
largest-contentful-paint,3452.5
speed-index,6292.395826699118
total-blocking-time,4346.5
cumulative-layout-shift,0
interactive,5306.5
transfer-size,143364
resource-size,143030
server-response-time,26.941000000000003
first-contentful-paint,6755.107
largest-contentful-paint,6755.107
speed-index,9030.474334009932
total-blocking-time,224
cumulative-layout-shift,0
interactive,7029.107
transfer-size,143364
resource-size,143030
server-response-time,35.091
first-contentful-paint,760.788
largest-contentful-paint,4287.288
speed-index,8706.08958115063
total-blocking-time,6146.606
cumulative-layout-shift,0
interactive,7057.393999999999
transfer-size,143364
resource-size,143030
server-response-time,25.389999999999986
first-contentful-paint,764.836
largest-contentful-paint,4221.6269999999995
speed-index,8644.168261917857
total-blocking-time,6010.081999999999
cumulative-layout-shift,0
interactive,6924.918
transfer-size,143364
resource-size,143030
server-response-time,26.165999999999997
first-contentful-paint,791.866
largest-contentful-paint,3739.3995
speed-index,7051.781611235285
total-blocking-time,5063.567
cumulative-layout-shift,0
interactive,6005.433
transfer-size,143364
resource-size,143030
server-response-time,32.636
first-contentful-paint,914.5840000000001
largest-contentful-paint,4412.438
speed-index,9071.570857528592
total-blocking-time,6121.2080000000005
cumulative-layout-shift,0
interactive,7185.792
transfer-size,143364
resource-size,143030
server-response-time,121.18199999999999
first-contentful-paint,763.664
largest-contentful-paint,4172.2480000000005
speed-index,8335.1545274096
total-blocking-time,5943.168
cumulative-layout-shift,0
interactive,6856.832
transfer-size,143364
resource-size,143030
server-response-time,25.552
