Metric,Value
interactive,1789.92
transfer-size,142369
resource-size,142035
server-response-time,38.36
first-contentful-paint,782.694
largest-contentful-paint,1768.8674999999998
speed-index,782.694
total-blocking-time,25.5
cumulative-layout-shift,0
interactive,1316.3674999999998
transfer-size,142369
resource-size,142035
server-response-time,36.33400000000002
first-contentful-paint,796.1099999999999
largest-contentful-paint,796.1099999999999
speed-index,796.1099999999999
total-blocking-time,45.5
cumulative-layout-shift,0
interactive,1828.1374999999998
transfer-size,142369
resource-size,142035
server-response-time,43.335
first-contentful-paint,761.5440000000001
largest-contentful-paint,761.5440000000001
speed-index,761.5440000000001
total-blocking-time,48
cumulative-layout-shift,0
interactive,1794.93
transfer-size,142369
resource-size,142035
server-response-time,46.74799999999999
first-contentful-paint,750.7919999999999
largest-contentful-paint,750.7919999999999
speed-index,750.7919999999999
total-blocking-time,16
cumulative-layout-shift,0
interactive,1266.9899999999998
transfer-size,142369
resource-size,142035
server-response-time,38.44500000000001
first-contentful-paint,755.702
largest-contentful-paint,755.702
speed-index,755.702
total-blocking-time,9.5
cumulative-layout-shift,0
interactive,1266.6275
transfer-size,142369
resource-size,142035
server-response-time,39.945
first-contentful-paint,754.4000000000001
largest-contentful-paint,754.4000000000001
speed-index,754.4000000000001
total-blocking-time,17.5
cumulative-layout-shift,0
interactive,1273
transfer-size,142369
resource-size,142035
server-response-time,39.26199999999999
first-contentful-paint,791.6220000000001
largest-contentful-paint,791.6220000000001
speed-index,791.6220000000001
total-blocking-time,17
cumulative-layout-shift,0
interactive,1319.0275000000001
transfer-size,142369
resource-size,142035
server-response-time,58.88300000000001
first-contentful-paint,757.566
largest-contentful-paint,757.566
speed-index,757.566
total-blocking-time,0
cumulative-layout-shift,0
interactive,757.566
transfer-size,142369
resource-size,142035
server-response-time,36.65
first-contentful-paint,755.454
largest-contentful-paint,755.454
speed-index,755.454
total-blocking-time,21
cumulative-layout-shift,0
interactive,1277.8175
transfer-size,142369
resource-size,142035
server-response-time,40.80200000000001
first-contentful-paint,759.98
largest-contentful-paint,759.98
speed-index,759.98
total-blocking-time,18
cumulative-layout-shift,0
interactive,1280.475
transfer-size,142369
resource-size,142035
server-response-time,43.84400000000001
first-contentful-paint,761.922
largest-contentful-paint,761.922
speed-index,761.922
total-blocking-time,22
cumulative-layout-shift,0
interactive,1286.9025000000001
transfer-size,142369
resource-size,142035
server-response-time,39.309
first-contentful-paint,759.172
largest-contentful-paint,759.172
speed-index,759.172
total-blocking-time,19.5
cumulative-layout-shift,0
interactive,1280.9650000000001
transfer-size,142369
resource-size,142035
server-response-time,55.196999999999996
first-contentful-paint,755.96
largest-contentful-paint,755.96
speed-index,755.96
total-blocking-time,7
cumulative-layout-shift,0
interactive,1264.45
transfer-size,142369
resource-size,142035
server-response-time,42.791
first-contentful-paint,764.4739999999999
largest-contentful-paint,764.4739999999999
speed-index,764.4739999999999
total-blocking-time,2.5
cumulative-layout-shift,0
interactive,1268.0925
transfer-size,142369
resource-size,142035
server-response-time,36.580000000000005
first-contentful-paint,763.26
largest-contentful-paint,763.26
speed-index,763.26
total-blocking-time,1
cumulative-layout-shift,0
interactive,1265.5749999999998
transfer-size,142369
resource-size,142035
server-response-time,36.185
first-contentful-paint,753.778
largest-contentful-paint,753.778
speed-index,753.778
total-blocking-time,3
cumulative-layout-shift,0
interactive,1254.7224999999999
transfer-size,142369
resource-size,142035
server-response-time,35.74499999999999
first-contentful-paint,765.8
largest-contentful-paint,765.8
speed-index,765.8
total-blocking-time,42
cumulative-layout-shift,0
interactive,1786.75
transfer-size,142369
resource-size,142035
server-response-time,41.80600000000001
first-contentful-paint,790.376
largest-contentful-paint,790.376
speed-index,790.376
total-blocking-time,14
cumulative-layout-shift,0
interactive,1314.4699999999998
transfer-size,142369
resource-size,142035
server-response-time,46.019000000000005
first-contentful-paint,761.674
largest-contentful-paint,761.674
speed-index,761.674
total-blocking-time,25
cumulative-layout-shift,0
interactive,1289.5925
transfer-size,142369
resource-size,142035
server-response-time,40.979
first-contentful-paint,773.518
largest-contentful-paint,773.518
speed-index,773.518
total-blocking-time,24
cumulative-layout-shift,0
interactive,1303.3975
transfer-size,142369
resource-size,142035
server-response-time,36.118
first-contentful-paint,760.318
largest-contentful-paint,760.318
speed-index,760.318
total-blocking-time,24
cumulative-layout-shift,0
interactive,1286.8975
transfer-size,142369
resource-size,142035
server-response-time,42.259
first-contentful-paint,753.8140000000001
largest-contentful-paint,753.8140000000001
speed-index,753.8140000000001
total-blocking-time,9
cumulative-layout-shift,0
interactive,1263.7675
transfer-size,142369
resource-size,142035
server-response-time,37.588
first-contentful-paint,753.012
largest-contentful-paint,753.012
speed-index,753.012
total-blocking-time,10.5
cumulative-layout-shift,0
interactive,1264.2649999999999
transfer-size,142369
resource-size,142035
server-response-time,35.757999999999996
first-contentful-paint,753.002
largest-contentful-paint,753.002
speed-index,753.002
total-blocking-time,0.5
cumulative-layout-shift,0
interactive,1254.2525
transfer-size,142369
resource-size,142035
server-response-time,37.309999999999995
first-contentful-paint,755.7439999999999
largest-contentful-paint,755.7439999999999
speed-index,755.7439999999999
total-blocking-time,0
cumulative-layout-shift,0
interactive,755.7439999999999
transfer-size,142369
resource-size,142035
server-response-time,36.461
first-contentful-paint,844.944
largest-contentful-paint,844.944
speed-index,844.944
total-blocking-time,27.5
cumulative-layout-shift,0
interactive,1396.1799999999998
transfer-size,142369
resource-size,142035
server-response-time,45.09599999999999
first-contentful-paint,761.212
largest-contentful-paint,761.212
speed-index,761.212
total-blocking-time,45
cumulative-layout-shift,0
interactive,1794.5149999999999
transfer-size,142369
resource-size,142035
server-response-time,45.972999999999985
first-contentful-paint,765.2280000000001
largest-contentful-paint,765.2280000000001
speed-index,765.2280000000001
total-blocking-time,26
cumulative-layout-shift,0
interactive,1295.035
transfer-size,142369
resource-size,142035
server-response-time,41.754999999999995
first-contentful-paint,787.4680000000001
largest-contentful-paint,787.4680000000001
speed-index,787.4680000000001
total-blocking-time,15.5
cumulative-layout-shift,0
interactive,1312.335
transfer-size,142369
resource-size,142035
server-response-time,73.819
first-contentful-paint,761.502
largest-contentful-paint,761.502
speed-index,761.502
total-blocking-time,51
cumulative-layout-shift,0
interactive,1790.3775
transfer-size,142369
resource-size,142035
server-response-time,36.931
first-contentful-paint,753.5840000000001
largest-contentful-paint,753.5840000000001
speed-index,753.5840000000001
total-blocking-time,6.5
cumulative-layout-shift,0
interactive,1260.98
transfer-size,142369
resource-size,142035
server-response-time,37.408
first-contentful-paint,755.3019999999999
largest-contentful-paint,755.3019999999999
speed-index,755.3019999999999
total-blocking-time,21.5
cumulative-layout-shift,0
interactive,1278.1275
transfer-size,142369
resource-size,142035
server-response-time,40.72200000000001
first-contentful-paint,753.4639999999999
largest-contentful-paint,753.4639999999999
speed-index,753.4639999999999
total-blocking-time,30.5
cumulative-layout-shift,0
interactive,1770.83
transfer-size,142369
resource-size,142035
server-response-time,36.989000000000004
first-contentful-paint,760.3879999999999
largest-contentful-paint,760.3879999999999
speed-index,760.3879999999999
total-blocking-time,1.5
cumulative-layout-shift,0
interactive,1260.985
transfer-size,142369
resource-size,142035
server-response-time,35.198
first-contentful-paint,804.5699999999999
largest-contentful-paint,804.5699999999999
speed-index,804.5699999999999
total-blocking-time,23.5
cumulative-layout-shift,0
interactive,1341.7125
transfer-size,142369
resource-size,142035
server-response-time,37.569
first-contentful-paint,777.9159999999999
largest-contentful-paint,777.9159999999999
speed-index,777.9159999999999
total-blocking-time,22.5
cumulative-layout-shift,0
interactive,1307.395
transfer-size,142369
resource-size,142035
server-response-time,58.17
first-contentful-paint,766.9960000000001
largest-contentful-paint,766.9960000000001
speed-index,766.9960000000001
total-blocking-time,44.5
cumulative-layout-shift,0
interactive,1794.7450000000001
transfer-size,142369
resource-size,142035
server-response-time,45.602
first-contentful-paint,775.8979999999999
largest-contentful-paint,775.8979999999999
speed-index,775.8979999999999
total-blocking-time,21
cumulative-layout-shift,0
interactive,1303.3725
transfer-size,142369
resource-size,142035
server-response-time,44.284
first-contentful-paint,775.296
largest-contentful-paint,775.296
speed-index,775.296
total-blocking-time,4
cumulative-layout-shift,0
interactive,1285.12
transfer-size,142369
resource-size,142035
server-response-time,45.906
first-contentful-paint,805.778
largest-contentful-paint,805.778
speed-index,805.778
total-blocking-time,15
cumulative-layout-shift,0
interactive,1334.7224999999999
transfer-size,142369
resource-size,142035
server-response-time,45.76100000000001
first-contentful-paint,757.174
largest-contentful-paint,757.174
speed-index,757.174
total-blocking-time,5
cumulative-layout-shift,0
interactive,1263.9675
transfer-size,142369
resource-size,142035
server-response-time,37.857000000000006
first-contentful-paint,757.192
largest-contentful-paint,757.192
speed-index,757.192
total-blocking-time,20.5
cumulative-layout-shift,0
interactive,1279.49
transfer-size,142369
resource-size,142035
server-response-time,36.888999999999996
first-contentful-paint,757.392
largest-contentful-paint,757.392
speed-index,757.392
total-blocking-time,3
cumulative-layout-shift,0
interactive,1259.7400000000002
transfer-size,142369
resource-size,142035
server-response-time,38.32600000000001
first-contentful-paint,761.2839999999999
largest-contentful-paint,761.2839999999999
speed-index,761.2839999999999
total-blocking-time,28.5
cumulative-layout-shift,0
interactive,1292.605
transfer-size,142369
resource-size,142035
server-response-time,38.099000000000004
first-contentful-paint,775.096
largest-contentful-paint,775.096
speed-index,775.096
total-blocking-time,25
cumulative-layout-shift,0
interactive,1306.37
transfer-size,142369
resource-size,142035
server-response-time,37.11099999999999
first-contentful-paint,778.5820000000001
largest-contentful-paint,778.5820000000001
speed-index,778.5820000000001
total-blocking-time,27
cumulative-layout-shift,0
interactive,1312.7275
transfer-size,142369
resource-size,142035
server-response-time,41.39
first-contentful-paint,759.894
largest-contentful-paint,759.894
speed-index,759.894
total-blocking-time,22.5
cumulative-layout-shift,0
interactive,1284.8674999999998
transfer-size,142369
resource-size,142035
server-response-time,38.36299999999999
first-contentful-paint,760.912
largest-contentful-paint,760.912
speed-index,760.912
total-blocking-time,21
cumulative-layout-shift,0
interactive,1284.6399999999999
transfer-size,142369
resource-size,142035
server-response-time,38.236000000000004
first-contentful-paint,758.972
largest-contentful-paint,758.972
speed-index,758.972
total-blocking-time,7
cumulative-layout-shift,0
interactive,1268.2150000000001
transfer-size,142369
resource-size,142035
server-response-time,35.461
first-contentful-paint,755.548
largest-contentful-paint,755.548
speed-index,755.548
total-blocking-time,0
cumulative-layout-shift,0
interactive,755.548
transfer-size,142369
resource-size,142035
server-response-time,38.759
first-contentful-paint,787.7660000000001
largest-contentful-paint,787.7660000000001
speed-index,787.7660000000001
total-blocking-time,21.5
cumulative-layout-shift,0
interactive,1318.7075
transfer-size,142369
resource-size,142035
server-response-time,49.99600000000001
first-contentful-paint,780.002
largest-contentful-paint,780.002
speed-index,780.002
total-blocking-time,0
cumulative-layout-shift,0
interactive,780.002
transfer-size,142369
resource-size,142035
server-response-time,37.562999999999995
first-contentful-paint,782.3599999999999
largest-contentful-paint,782.3599999999999
speed-index,782.3599999999999
total-blocking-time,26
cumulative-layout-shift,0
interactive,1316.4499999999998
transfer-size,142369
resource-size,142035
server-response-time,48.099999999999994
first-contentful-paint,768.4680000000001
largest-contentful-paint,768.4680000000001
speed-index,768.4680000000001
total-blocking-time,26.5
cumulative-layout-shift,0
interactive,1299.585
transfer-size,142369
resource-size,142035
server-response-time,50.001000000000005
first-contentful-paint,761.4739999999999
largest-contentful-paint,761.4739999999999
speed-index,761.4739999999999
total-blocking-time,24.5
cumulative-layout-shift,0
interactive,1288.8425
transfer-size,142369
resource-size,142035
server-response-time,58.229
first-contentful-paint,770.71
largest-contentful-paint,770.71
speed-index,770.71
total-blocking-time,42
cumulative-layout-shift,0
interactive,1792.8875
transfer-size,142369
resource-size,142035
server-response-time,38.477000000000004
first-contentful-paint,777.6020000000001
largest-contentful-paint,777.6020000000001
speed-index,777.6020000000001
total-blocking-time,11
cumulative-layout-shift,0
interactive,1295.5025
transfer-size,142369
resource-size,142035
server-response-time,51.93900000000001
first-contentful-paint,765.53
largest-contentful-paint,765.53
speed-index,765.53
total-blocking-time,12
cumulative-layout-shift,0
interactive,1281.4125
transfer-size,142369
resource-size,142035
server-response-time,39.596
first-contentful-paint,771.508
largest-contentful-paint,771.508
speed-index,771.508
total-blocking-time,12.5
cumulative-layout-shift,0
interactive,1289.3850000000002
transfer-size,142369
resource-size,142035
server-response-time,41.26899999999999
first-contentful-paint,781.988
largest-contentful-paint,781.988
speed-index,781.988
total-blocking-time,14.5
cumulative-layout-shift,0
interactive,1304.4850000000001
transfer-size,142369
resource-size,142035
server-response-time,52.312000000000005
first-contentful-paint,769.914
largest-contentful-paint,769.914
speed-index,769.914
total-blocking-time,49.5
cumulative-layout-shift,0
interactive,1805.3925
transfer-size,142369
resource-size,142035
server-response-time,71.356
first-contentful-paint,757.538
largest-contentful-paint,757.538
speed-index,757.538
total-blocking-time,0.5
cumulative-layout-shift,0
interactive,1255.9225000000001
transfer-size,142369
resource-size,142035
server-response-time,38.92999999999999
first-contentful-paint,764.704
largest-contentful-paint,764.704
speed-index,764.704
total-blocking-time,68
cumulative-layout-shift,0
interactive,1836.38
transfer-size,142369
resource-size,142035
server-response-time,38.069
first-contentful-paint,762.018
largest-contentful-paint,762.018
speed-index,762.018
total-blocking-time,56
cumulative-layout-shift,0
interactive,1796.0225
transfer-size,142369
resource-size,142035
server-response-time,40.076
first-contentful-paint,772.56
largest-contentful-paint,772.56
speed-index,772.56
total-blocking-time,52
cumulative-layout-shift,0
interactive,1805.1999999999998
transfer-size,142369
resource-size,142035
server-response-time,49.440000000000005
first-contentful-paint,776.5999999999999
largest-contentful-paint,776.5999999999999
speed-index,776.5999999999999
total-blocking-time,16
cumulative-layout-shift,0
interactive,1299.25
transfer-size,142369
resource-size,142035
server-response-time,55.55799999999999
first-contentful-paint,761.0340000000001
largest-contentful-paint,761.0340000000001
speed-index,761.0340000000001
total-blocking-time,15.5
cumulative-layout-shift,0
interactive,1279.2925
transfer-size,142369
resource-size,142035
server-response-time,41.90299999999999
first-contentful-paint,780.164
largest-contentful-paint,780.164
speed-index,780.164
total-blocking-time,8
cumulative-layout-shift,0
interactive,1295.705
transfer-size,142369
resource-size,142035
server-response-time,48.693
first-contentful-paint,778.5319999999999
largest-contentful-paint,778.5319999999999
speed-index,778.5319999999999
total-blocking-time,1
cumulative-layout-shift,0
interactive,1284.165
transfer-size,142369
resource-size,142035
server-response-time,40.88699999999999
first-contentful-paint,775.288
largest-contentful-paint,775.288
speed-index,775.288
total-blocking-time,15.5
cumulative-layout-shift,0
interactive,1297.1100000000001
transfer-size,142369
resource-size,142035
server-response-time,57.766
first-contentful-paint,771.96
largest-contentful-paint,771.96
speed-index,771.96
total-blocking-time,16
cumulative-layout-shift,0
interactive,1293.45
transfer-size,142369
resource-size,142035
server-response-time,47.491
first-contentful-paint,768.6780000000001
largest-contentful-paint,768.6780000000001
speed-index,768.6780000000001
total-blocking-time,8.5
cumulative-layout-shift,0
interactive,1281.8475
transfer-size,142369
resource-size,142035
server-response-time,71.663
