Metric,Value
total-blocking-time,47.51099999999997
cumulative-layout-shift,0.039346784866146206
interactive,5697.691999999995
transfer-size,142286
resource-size,141952
server-response-time,34.803
first-contentful-paint,835.8720000000001
largest-contentful-paint,1138.5900000000001
speed-index,869.7058839905736
total-blocking-time,41.5
cumulative-layout-shift,0.07152576624971815
interactive,3295.3720000000003
transfer-size,142286
resource-size,141952
server-response-time,26.064999999999998
first-contentful-paint,781.1120000000001
largest-contentful-paint,1435.5580000000002
speed-index,781.1120000000001
total-blocking-time,34.5
cumulative-layout-shift,0.039346784866146206
interactive,5975.067999999997
transfer-size,142286
resource-size,141952
server-response-time,25.327000000000005
first-contentful-paint,759.828
largest-contentful-paint,1219.656
speed-index,759.828
total-blocking-time,42
cumulative-layout-shift,0.07144574031919525
interactive,5688.091999999997
transfer-size,142286
resource-size,141952
server-response-time,31.80600000000001
first-contentful-paint,755.54
largest-contentful-paint,1744.3899999999999
speed-index,755.54
total-blocking-time,35.5
cumulative-layout-shift,0.07205451361227032
interactive,5618.060000000006
transfer-size,142286
resource-size,141952
server-response-time,26.230000000000004
first-contentful-paint,765.9839999999999
largest-contentful-paint,1310.964
speed-index,765.9839999999999
total-blocking-time,41
cumulative-layout-shift,0.019259373271829423
interactive,5772.7760000000035
transfer-size,142286
resource-size,141952
server-response-time,34.17
first-contentful-paint,810
largest-contentful-paint,3322
speed-index,810
total-blocking-time,75
cumulative-layout-shift,0.06419791090609808
interactive,6352
transfer-size,142286
resource-size,141952
server-response-time,26.240000000000002
first-contentful-paint,847.4680000000001
largest-contentful-paint,847.4680000000001
speed-index,1132.2440720057007
total-blocking-time,71.5
cumulative-layout-shift,0.08512832537089898
interactive,3008.968
transfer-size,142286
resource-size,141952
server-response-time,29.88499999999999
first-contentful-paint,769.8900000000001
largest-contentful-paint,1159.8075000000001
speed-index,1122.134246009826
total-blocking-time,43
cumulative-layout-shift,0.07573058922893404
interactive,5833.459999999997
transfer-size,142286
resource-size,141952
server-response-time,31.430999999999983
first-contentful-paint,801.0060000000001
largest-contentful-paint,1214.2604999999999
speed-index,929.8929459530827
total-blocking-time,68
cumulative-layout-shift,0.05860615813797562
interactive,6350.084
transfer-size,142286
resource-size,141952
server-response-time,31.299000000000007
first-contentful-paint,783.2439999999999
largest-contentful-paint,1024.866
speed-index,855.6884159663673
total-blocking-time,44.5
cumulative-layout-shift,0.07656361573408697
interactive,6023.416000000001
transfer-size,142286
resource-size,141952
server-response-time,30.546999999999997
first-contentful-paint,767.9939999999999
largest-contentful-paint,1156.4895000000001
speed-index,767.9939999999999
total-blocking-time,40
cumulative-layout-shift,0.08428532250041486
interactive,5797.916000000002
transfer-size,142286
resource-size,141952
server-response-time,25.976000000000006
first-contentful-paint,795.2180000000001
largest-contentful-paint,956.5225
speed-index,1055.2114560369967
total-blocking-time,49.5
cumulative-layout-shift,0.07137612076975056
interactive,6184.747500000006
transfer-size,142286
resource-size,141952
server-response-time,29.809999999999995
first-contentful-paint,801.2139999999999
largest-contentful-paint,801.2139999999999
speed-index,801.2139999999999
total-blocking-time,39.5
cumulative-layout-shift,0.08348222509125544
interactive,6262.995999999999
transfer-size,142286
resource-size,141952
server-response-time,28.707000000000008
first-contentful-paint,758.212
largest-contentful-paint,1599.636
speed-index,758.212
total-blocking-time,40.5
cumulative-layout-shift,0.07122647528978296
interactive,5663.967999999995
transfer-size,142286
resource-size,141952
server-response-time,27.121999999999993
first-contentful-paint,759.9659999999999
largest-contentful-paint,1604.8979999999997
speed-index,759.9659999999999
total-blocking-time,59.5
cumulative-layout-shift,0.08428532250041486
interactive,5708.524000000003
transfer-size,142286
resource-size,141952
server-response-time,29.000000000000007
first-contentful-paint,810
largest-contentful-paint,975
speed-index,1081.1977119781964
total-blocking-time,38
cumulative-layout-shift,0.11716742263196098
interactive,6385.5
transfer-size,142286
resource-size,141952
server-response-time,47.508999999999986
first-contentful-paint,807.796
largest-contentful-paint,1061.694
speed-index,807.796
total-blocking-time,99
cumulative-layout-shift,0.06502594922858544
interactive,6507.143999999998
transfer-size,142286
resource-size,141952
server-response-time,37.94700000000002
first-contentful-paint,769.094
largest-contentful-paint,1317.9615000000001
speed-index,769.094
total-blocking-time,39.5
cumulative-layout-shift,0.04576657595675601
interactive,5814.315999999995
transfer-size,142286
resource-size,141952
server-response-time,28.370999999999995
first-contentful-paint,775.7
largest-contentful-paint,775.7
speed-index,1172.4656999659535
total-blocking-time,41.5
cumulative-layout-shift,0.14436798270740409
interactive,5904.300000000005
transfer-size,142286
resource-size,141952
server-response-time,37.488
first-contentful-paint,762.27
largest-contentful-paint,915.3375
speed-index,1189.075163984298
total-blocking-time,62
cumulative-layout-shift,0.08215038031954384
interactive,5795.780000000002
transfer-size,142286
resource-size,141952
server-response-time,38.30199999999999
first-contentful-paint,761.2259999999999
largest-contentful-paint,761.2259999999999
speed-index,1374.0772139305586
total-blocking-time,47
cumulative-layout-shift,0.035271439628362045
interactive,5712.164000000002
transfer-size,142286
resource-size,141952
server-response-time,37.51400000000001
first-contentful-paint,772.4659999999999
largest-contentful-paint,1244.9319999999998
speed-index,874.3813680068489
total-blocking-time,48.5
cumulative-layout-shift,0.05218636704736582
interactive,5911.524000000003
transfer-size,142286
resource-size,141952
server-response-time,40.827
first-contentful-paint,790.94
largest-contentful-paint,1281.88
speed-index,869.4219160861971
total-blocking-time,81
cumulative-layout-shift,0.06395847813814992
interactive,6235.16
transfer-size,142286
resource-size,141952
server-response-time,28.483999999999995
first-contentful-paint,774.906
largest-contentful-paint,1012.3589999999999
speed-index,1219.497492015981
total-blocking-time,49.5
cumulative-layout-shift,0.04962742933991995
interactive,5909.684000000004
transfer-size,142286
resource-size,141952
server-response-time,42.706
first-contentful-paint,779.058
largest-contentful-paint,1258.116
speed-index,1322.9782320498941
total-blocking-time,49.5
cumulative-layout-shift,0.032926993775536394
interactive,5967.312000000006
transfer-size,142286
resource-size,141952
server-response-time,40.88900000000001
first-contentful-paint,789.77
largest-contentful-paint,1034.655
speed-index,1085.2977800798412
total-blocking-time,37
cumulative-layout-shift,0.09999310971434672
interactive,6097.780000000004
transfer-size,142286
resource-size,141952
server-response-time,35.97800000000001
first-contentful-paint,766.642
largest-contentful-paint,766.642
speed-index,846.8617079756734
total-blocking-time,40.5
cumulative-layout-shift,0.05860615813797562
interactive,5780.4879999999985
transfer-size,142286
resource-size,141952
server-response-time,33.67500000000001
first-contentful-paint,775.4960000000001
largest-contentful-paint,1250.9920000000002
speed-index,844.1470193191523
total-blocking-time,63
cumulative-layout-shift,0.09392249141032795
interactive,5982.943999999995
transfer-size,142286
resource-size,141952
server-response-time,34.208
first-contentful-paint,810.116
largest-contentful-paint,2369.261
speed-index,1375.0873880077834
total-blocking-time,37.5
cumulative-layout-shift,0.03224860093301664
interactive,6384.123999999994
transfer-size,142286
resource-size,141952
server-response-time,32.66499999999999
first-contentful-paint,816.4160000000002
largest-contentful-paint,816.4160000000002
speed-index,1214.209815960359
total-blocking-time,38
cumulative-layout-shift,0.10374422307886774
interactive,6472.323999999999
transfer-size,142286
resource-size,141952
server-response-time,36.01899999999999
first-contentful-paint,755.672
largest-contentful-paint,755.672
speed-index,956.5966879433629
total-blocking-time,40.5
cumulative-layout-shift,0.08940319791530658
interactive,5627.408000000001
transfer-size,142286
resource-size,141952
server-response-time,40.44800000000001
first-contentful-paint,754.9739999999999
largest-contentful-paint,2809.896
speed-index,815.0169900289054
total-blocking-time,39
cumulative-layout-shift,0.06502594922858544
interactive,5559.636
transfer-size,142286
resource-size,141952
server-response-time,26.566000000000003
first-contentful-paint,846.8800000000001
largest-contentful-paint,921.8800000000001
speed-index,1012.3461680929659
total-blocking-time,52.50000000000023
cumulative-layout-shift,0.14212330050789018
interactive,3001.8800000000006
transfer-size,142286
resource-size,141952
server-response-time,27.89500000000001
first-contentful-paint,810
largest-contentful-paint,1320
speed-index,812.8109640433784
total-blocking-time,37.5
cumulative-layout-shift,0.04576657595675601
interactive,6385
transfer-size,142286
resource-size,141952
server-response-time,39.665000000000006
first-contentful-paint,773.3020000000001
largest-contentful-paint,1246.6040000000003
speed-index,864.5564820906159
total-blocking-time,50.5
cumulative-layout-shift,0.05218636704736582
interactive,5892.227999999997
transfer-size,142286
resource-size,141952
server-response-time,37.50200000000001
first-contentful-paint,764.394
largest-contentful-paint,996.591
speed-index,880.4282019770617
total-blocking-time,40.5
cumulative-layout-shift,0.06502594922858544
interactive,5750.516000000002
transfer-size,142286
resource-size,141952
server-response-time,32.63899999999998
first-contentful-paint,765.758
largest-contentful-paint,765.758
speed-index,978.9822900906559
total-blocking-time,39
cumulative-layout-shift,0.06126485949873322
interactive,5766.112
transfer-size,142286
resource-size,141952
server-response-time,37.687
first-contentful-paint,762.77
largest-contentful-paint,1147.3474999999999
speed-index,846.5587619805331
total-blocking-time,47.5
cumulative-layout-shift,0.05218636704736582
interactive,5741.280000000004
transfer-size,142286
resource-size,141952
server-response-time,33.04900000000001
first-contentful-paint,792.5060000000001
largest-contentful-paint,792.5060000000001
speed-index,792.5060000000001
total-blocking-time,47.5
cumulative-layout-shift,0.08668962654522754
interactive,6156.084
transfer-size,142286
resource-size,141952
server-response-time,32.334
first-contentful-paint,803.858
largest-contentful-paint,1396.1805
speed-index,803.858
total-blocking-time,34.5
cumulative-layout-shift,0.06289100704771441
interactive,6292.5120000000015
transfer-size,142286
resource-size,141952
server-response-time,30.01599999999999
first-contentful-paint,755.23
largest-contentful-paint,3096.8424999999997
speed-index,821.6133499612804
total-blocking-time,93.5
cumulative-layout-shift,0.07475789360914467
interactive,5649.412499999996
transfer-size,142286
resource-size,141952
server-response-time,26.734
first-contentful-paint,764.904
largest-contentful-paint,997.356
speed-index,986.0467839201447
total-blocking-time,43.5
cumulative-layout-shift,0.05860615813797562
interactive,5762.156
transfer-size,142286
resource-size,141952
server-response-time,43.486999999999995
first-contentful-paint,762.894
largest-contentful-paint,1225.788
speed-index,762.894
total-blocking-time,39.5
cumulative-layout-shift,0.07144574031919525
interactive,5726.516000000002
transfer-size,142286
resource-size,141952
server-response-time,38.088
first-contentful-paint,810
largest-contentful-paint,1230
speed-index,949.2469279482359
total-blocking-time,44.5
cumulative-layout-shift,0.08480908168030145
interactive,6395.5
transfer-size,142286
resource-size,141952
server-response-time,26.39099999999999
first-contentful-paint,759.99
largest-contentful-paint,1297.4775
speed-index,895.6422040178774
total-blocking-time,50.5
cumulative-layout-shift,0.03873323839827907
interactive,5705.36
transfer-size,142286
resource-size,141952
server-response-time,36.019000000000005
first-contentful-paint,764.5799999999999
largest-contentful-paint,1618.7399999999998
speed-index,764.5799999999999
total-blocking-time,44
cumulative-layout-shift,0.06502594922858544
interactive,5756.619999999999
transfer-size,142286
resource-size,141952
server-response-time,30.140000000000008
first-contentful-paint,784.3820000000001
largest-contentful-paint,1026.573
speed-index,969.5236719472886
total-blocking-time,40.5
cumulative-layout-shift,0.07371536343203709
interactive,6028.347999999999
transfer-size,142286
resource-size,141952
server-response-time,36.98299999999999
first-contentful-paint,781.55
largest-contentful-paint,1263.1
speed-index,785.7524801142213
total-blocking-time,57.22500000000002
cumulative-layout-shift,0.04576657595675601
interactive,6049.699999999995
transfer-size,142286
resource-size,141952
server-response-time,31.677999999999997
first-contentful-paint,771.116
largest-contentful-paint,1161.953
speed-index,870.4214239754197
total-blocking-time,53
cumulative-layout-shift,0.05218636704736582
interactive,5871.124000000002
transfer-size,142286
resource-size,141952
server-response-time,44.884
first-contentful-paint,810
largest-contentful-paint,1410
speed-index,1114.1564281017772
total-blocking-time,47.5
cumulative-layout-shift,0.05218636704736582
interactive,6397.5
transfer-size,142286
resource-size,141952
server-response-time,33.22800000000001
first-contentful-paint,808.4680000000001
largest-contentful-paint,1316.936
speed-index,870.1463959671017
total-blocking-time,36
cumulative-layout-shift,0.06502594922858544
interactive,6359.052000000005
transfer-size,142286
resource-size,141952
server-response-time,31.795
first-contentful-paint,787.3879999999999
largest-contentful-paint,1359.1229999999998
speed-index,914.058756019306
total-blocking-time,38
cumulative-layout-shift,0.04548224954481759
interactive,6066.4320000000025
transfer-size,142286
resource-size,141952
server-response-time,34.94099999999999
first-contentful-paint,775.078
largest-contentful-paint,1250.156
speed-index,1396.4050419355383
total-blocking-time,45
cumulative-layout-shift,0.06964500637691852
interactive,5906.591999999998
transfer-size,142286
resource-size,141952
server-response-time,40.25999999999999
first-contentful-paint,844.182
largest-contentful-paint,1069.182
speed-index,1462.7198640547274
total-blocking-time,38.49999999999977
cumulative-layout-shift,0.05995296745768398
interactive,2939.6820000000002
transfer-size,142286
resource-size,141952
server-response-time,35.016999999999996
first-contentful-paint,756.1579999999999
largest-contentful-paint,984.2369999999999
speed-index,910.9890420206543
total-blocking-time,36
cumulative-layout-shift,0.05860615813797562
interactive,5628.211999999997
transfer-size,142286
resource-size,141952
server-response-time,30.322000000000003
first-contentful-paint,763.238
largest-contentful-paint,2285.2855
speed-index,961.4688699759005
total-blocking-time,40
cumulative-layout-shift,0.023399564884266207
interactive,5733.331999999998
transfer-size,142286
resource-size,141952
server-response-time,31.98299999999999
first-contentful-paint,882.2139999999999
largest-contentful-paint,957.2139999999999
speed-index,994.6544400125501
total-blocking-time,44.5
cumulative-layout-shift,0.12205584164423573
interactive,3116.714
transfer-size,142286
resource-size,141952
server-response-time,25.968999999999994
first-contentful-paint,771.488
largest-contentful-paint,1639.464
speed-index,771.488
total-blocking-time,38.5
cumulative-layout-shift,0.05218636704736582
interactive,5845.331999999998
transfer-size,142286
resource-size,141952
server-response-time,32.218
first-contentful-paint,757.162
largest-contentful-paint,1214.324
speed-index,988.509205020983
total-blocking-time,38.5
cumulative-layout-shift,0.05672561327304952
interactive,5643.268000000002
transfer-size,142286
resource-size,141952
server-response-time,33.928
first-contentful-paint,765.98
largest-contentful-paint,1231.96
speed-index,835.4610079102513
total-blocking-time,40
cumulative-layout-shift,0.07817479873507142
interactive,5767.219999999996
transfer-size,142286
resource-size,141952
server-response-time,28.998999999999995
first-contentful-paint,752.1320000000001
largest-contentful-paint,1279.797
speed-index,752.1320000000001
total-blocking-time,41.5
cumulative-layout-shift,0.04576657595675601
interactive,5579.847999999997
transfer-size,142286
resource-size,141952
server-response-time,30.12599999999999
first-contentful-paint,764.008
largest-contentful-paint,1228.0159999999998
speed-index,928.6226480025764
total-blocking-time,38
cumulative-layout-shift,0.06502594922858544
interactive,5739.612
transfer-size,142286
resource-size,141952
server-response-time,38.899
first-contentful-paint,819.0419999999999
largest-contentful-paint,819.0419999999999
speed-index,864.602258585124
total-blocking-time,47
cumulative-layout-shift,0.10237247284583145
interactive,6526.088000000002
transfer-size,142286
resource-size,141952
server-response-time,29.143
first-contentful-paint,784.2080000000001
largest-contentful-paint,784.2080000000001
speed-index,784.2080000000001
total-blocking-time,40.5
cumulative-layout-shift,0.07144574031919525
interactive,6026.912
transfer-size,142286
resource-size,141952
server-response-time,32.995999999999995
first-contentful-paint,805.7498
largest-contentful-paint,805.7498
speed-index,1185.8359420417498
total-blocking-time,41.5
cumulative-layout-shift,0.37390918442969745
interactive,5579.4972
transfer-size,267
resource-size,141952
server-response-time,32.52600000000001
first-contentful-paint,810
largest-contentful-paint,975
speed-index,810
total-blocking-time,39.5
cumulative-layout-shift,0.08491383351627875
interactive,6386
transfer-size,142286
resource-size,141952
server-response-time,33.34700000000001
first-contentful-paint,763.1659999999999
largest-contentful-paint,1226.3319999999999
speed-index,763.1659999999999
total-blocking-time,44
cumulative-layout-shift,0.06502594922858544
interactive,5740.323999999997
transfer-size,142286
resource-size,141952
server-response-time,64.407
first-contentful-paint,794.404
largest-contentful-paint,1288.808
speed-index,872.4136639919759
total-blocking-time,64.5
cumulative-layout-shift,0.07144574031919525
interactive,6218.656000000001
transfer-size,142286
resource-size,141952
server-response-time,60.60300000000001
first-contentful-paint,758.44
largest-contentful-paint,1216.88
speed-index,758.44
total-blocking-time,40
cumulative-layout-shift,0.09773367797470954
interactive,5664.660000000004
transfer-size,142286
resource-size,141952
server-response-time,30.677999999999997
first-contentful-paint,810
largest-contentful-paint,1065
speed-index,1036.8863301582737
total-blocking-time,54.5
cumulative-layout-shift,0.039346784866146206
interactive,6449
transfer-size,142286
resource-size,141952
server-response-time,30.464
first-contentful-paint,780.1659999999999
largest-contentful-paint,1177.7905
speed-index,969.3723900489327
total-blocking-time,52.5
cumulative-layout-shift,0.08299837137269354
interactive,5995.823999999998
transfer-size,142286
resource-size,141952
server-response-time,32.534
first-contentful-paint,752.146
largest-contentful-paint,2269.3285
speed-index,1200.3775021732886
total-blocking-time,52
cumulative-layout-shift,0.045901256888726844
interactive,5581.0440000000035
transfer-size,142286
resource-size,141952
server-response-time,28.134000000000015
first-contentful-paint,774.0159999999998
largest-contentful-paint,1329.036
speed-index,834.1164279722694
total-blocking-time,49
cumulative-layout-shift,0.03251297461429272
interactive,5901.223999999996
transfer-size,142286
resource-size,141952
server-response-time,31.467999999999996
first-contentful-paint,772.69
largest-contentful-paint,1245.38
speed-index,932.7794000704289
total-blocking-time,50
cumulative-layout-shift,0.11940711664880932
interactive,5917.66
transfer-size,142286
resource-size,141952
server-response-time,26.397999999999996
first-contentful-paint,792.2359999999999
largest-contentful-paint,1284.4719999999998
speed-index,1033.8521463579925
total-blocking-time,77
cumulative-layout-shift,0.05860615813797563
interactive,6213.8040000000055
transfer-size,142286
resource-size,141952
server-response-time,39.291000000000004
first-contentful-paint,764.0820000000001
largest-contentful-paint,1228.164
speed-index,764.0820000000001
total-blocking-time,39.5
cumulative-layout-shift,0.07122647528978296
interactive,5743.648000000002
transfer-size,142286
resource-size,141952
server-response-time,24.355999999999995
first-contentful-paint,759.528
largest-contentful-paint,1603.5840000000003
speed-index,759.528
total-blocking-time,47.5
cumulative-layout-shift,0.07745151224856138
interactive,5693.892000000002
transfer-size,142286
resource-size,141952
server-response-time,26.79
first-contentful-paint,760.9300000000001
largest-contentful-paint,1685.5224999999996
speed-index,760.9300000000001
total-blocking-time,52
cumulative-layout-shift,0.06502594922858544
interactive,5721.520000000002
transfer-size,142286
resource-size,141952
server-response-time,27.574000000000005
