Metric,Value
first-contentful-paint,756.3199999999999
largest-contentful-paint,1769.48
speed-index,756.3199999999999
total-blocking-time,60
cumulative-layout-shift,0
interactive,1769.48
transfer-size,143364
resource-size,143030
server-response-time,27.585000000000008
first-contentful-paint,755.748
largest-contentful-paint,1777.622
speed-index,4013.888161624399
total-blocking-time,70.5
cumulative-layout-shift,0
interactive,1804.122
transfer-size,143364
resource-size,143030
server-response-time,33.54999999999973
first-contentful-paint,756.0899999999999
largest-contentful-paint,1770.1349999999998
speed-index,799.1474360470766
total-blocking-time,61
cumulative-layout-shift,0
interactive,1770.1349999999998
transfer-size,143364
resource-size,143030
server-response-time,32.661
first-contentful-paint,774.424
largest-contentful-paint,1795.636
speed-index,774.424
total-blocking-time,59
cumulative-layout-shift,0
interactive,1795.636
transfer-size,143364
resource-size,143030
server-response-time,32.794000000000004
first-contentful-paint,786.944
largest-contentful-paint,1802.1799999999998
speed-index,1670.9364120145792
total-blocking-time,56
cumulative-layout-shift,0
interactive,1802.1799999999998
transfer-size,143364
resource-size,143030
server-response-time,26.360000000000014
first-contentful-paint,810.048
largest-contentful-paint,1840.06
speed-index,1037.9919839548584
total-blocking-time,65
cumulative-layout-shift,0
interactive,1840.06
transfer-size,143364
resource-size,143030
server-response-time,31.087000000000018
first-contentful-paint,810
largest-contentful-paint,1843
speed-index,1025.2315360333914
total-blocking-time,74
cumulative-layout-shift,0
interactive,1874
transfer-size,143364
resource-size,143030
server-response-time,34.211
first-contentful-paint,760.1220000000001
largest-contentful-paint,1780.183
speed-index,894.3077320001601
total-blocking-time,65
cumulative-layout-shift,0
interactive,1780.183
transfer-size,143364
resource-size,143030
server-response-time,89.021
first-contentful-paint,752.54
largest-contentful-paint,1772.81
speed-index,752.54
total-blocking-time,69.5
cumulative-layout-shift,0
interactive,1798.31
transfer-size,143364
resource-size,143030
server-response-time,23.819000000000003
first-contentful-paint,1004.5320000000002
largest-contentful-paint,1763.596
speed-index,1210.2872772111862
total-blocking-time,137
cumulative-layout-shift,0
interactive,1763.596
transfer-size,143364
resource-size,143030
server-response-time,25.172999999999995
first-contentful-paint,1011.531
largest-contentful-paint,1782.5929999999998
speed-index,1162.9581345759188
total-blocking-time,118
cumulative-layout-shift,0
interactive,1782.5929999999998
transfer-size,143364
resource-size,143030
server-response-time,29.821000000000005
first-contentful-paint,1042
largest-contentful-paint,1839
speed-index,1179.2094286191782
total-blocking-time,122.5
cumulative-layout-shift,0
interactive,1867.5
transfer-size,143364
resource-size,143030
server-response-time,25.20199999999999
first-contentful-paint,810
largest-contentful-paint,1858
speed-index,4099.99522976513
total-blocking-time,103
cumulative-layout-shift,0
interactive,1893
transfer-size,143364
resource-size,143030
server-response-time,24.901000000000295
first-contentful-paint,810
largest-contentful-paint,1853
speed-index,862.1772319457529
total-blocking-time,63
cumulative-layout-shift,0
interactive,1853
transfer-size,143364
resource-size,143030
server-response-time,23.913999999999987
first-contentful-paint,757.5340000000001
largest-contentful-paint,1779.301
speed-index,814.6859184189786
total-blocking-time,69.5
cumulative-layout-shift,0
interactive,1805.801
transfer-size,143364
resource-size,143030
server-response-time,29.74900000000001
first-contentful-paint,810
largest-contentful-paint,1866
speed-index,810
total-blocking-time,81.5
cumulative-layout-shift,0
interactive,1896.5
transfer-size,143364
resource-size,143030
server-response-time,25.769000000000005
first-contentful-paint,751.2719999999999
largest-contentful-paint,1764.908
speed-index,751.2719999999999
total-blocking-time,64.5
cumulative-layout-shift,0
interactive,1791.408
transfer-size,143364
resource-size,143030
server-response-time,23.747000000000007
first-contentful-paint,751.636
largest-contentful-paint,1773.454
speed-index,751.636
total-blocking-time,71
cumulative-layout-shift,0
interactive,1773.454
transfer-size,143364
resource-size,143030
server-response-time,24.055000000000007
first-contentful-paint,759.77
largest-contentful-paint,1779.2125
speed-index,776.0160639529223
total-blocking-time,67.5
cumulative-layout-shift,0
interactive,1804.7125
transfer-size,143364
resource-size,143030
server-response-time,26.351
first-contentful-paint,759.7819999999999
largest-contentful-paint,1781.2275
speed-index,949.4345222737289
total-blocking-time,129.5
cumulative-layout-shift,0
interactive,1810.7275
transfer-size,143364
resource-size,143030
server-response-time,38.13
first-contentful-paint,810
largest-contentful-paint,1852
speed-index,820.9477361228461
total-blocking-time,62
cumulative-layout-shift,0
interactive,1852
transfer-size,143364
resource-size,143030
server-response-time,24.847
first-contentful-paint,810
largest-contentful-paint,1845
speed-index,810
total-blocking-time,70
cumulative-layout-shift,0
interactive,1845
transfer-size,143364
resource-size,143030
server-response-time,31.329
first-contentful-paint,752.6859999999999
largest-contentful-paint,1778.029
speed-index,752.6859999999999
total-blocking-time,77.5
cumulative-layout-shift,0
interactive,1806.529
transfer-size,143364
resource-size,143030
server-response-time,24.387
first-contentful-paint,753.472
largest-contentful-paint,1766.208
speed-index,2903.574258040269
total-blocking-time,93.26400000000001
cumulative-layout-shift,0
interactive,1794.208
transfer-size,143364
resource-size,143030
server-response-time,24.17599999999993
first-contentful-paint,764.5319999999999
largest-contentful-paint,1790.165
speed-index,864.5780320125099
total-blocking-time,73.5
cumulative-layout-shift,0
interactive,1816.665
transfer-size,143364
resource-size,143030
server-response-time,31.340000000000003
first-contentful-paint,762.442
largest-contentful-paint,1785.663
speed-index,814.7447622032616
total-blocking-time,71.5
cumulative-layout-shift,0
interactive,1815.163
transfer-size,143364
resource-size,143030
server-response-time,25.918999999999997
first-contentful-paint,810
largest-contentful-paint,1853
speed-index,810
total-blocking-time,63.5
cumulative-layout-shift,0
interactive,1878.5
transfer-size,143364
resource-size,143030
server-response-time,23.744999999999997
first-contentful-paint,751.0419999999999
largest-contentful-paint,1769.5629999999999
speed-index,1319.069146181855
total-blocking-time,512.979
cumulative-layout-shift,0
interactive,1796.0629999999999
transfer-size,143364
resource-size,143030
server-response-time,23.058000000000007
first-contentful-paint,753.6320000000001
largest-contentful-paint,1760.54
speed-index,757.0808319430824
total-blocking-time,56
cumulative-layout-shift,0
interactive,1760.54
transfer-size,143364
resource-size,143030
server-response-time,24.143
first-contentful-paint,757.81
largest-contentful-paint,1769.7624999999998
speed-index,859.7794640316959
total-blocking-time,60
cumulative-layout-shift,0
interactive,1769.7624999999998
transfer-size,143364
resource-size,143030
server-response-time,23.55900000000001
first-contentful-paint,753.002
largest-contentful-paint,1771.503
speed-index,753.002
total-blocking-time,67.5
cumulative-layout-shift,0
interactive,1797.003
transfer-size,143364
resource-size,143030
server-response-time,23.333
first-contentful-paint,750.278
largest-contentful-paint,1764.3474999999999
speed-index,937.6505116700469
total-blocking-time,67.5
cumulative-layout-shift,0
interactive,1792.8474999999999
transfer-size,143364
resource-size,143030
server-response-time,32.887000000000015
first-contentful-paint,763.8140000000001
largest-contentful-paint,1783.2675
speed-index,1013.5991599427218
total-blocking-time,69.5
cumulative-layout-shift,0
interactive,1811.7675
transfer-size,143364
resource-size,143030
server-response-time,34.68600000000001
first-contentful-paint,1713.556
largest-contentful-paint,1713.556
speed-index,1713.556
total-blocking-time,4
cumulative-layout-shift,0
interactive,1742.556
transfer-size,143364
resource-size,143030
server-response-time,23.607
first-contentful-paint,771.796
largest-contentful-paint,1800.694
speed-index,4145.991820479622
total-blocking-time,69
cumulative-layout-shift,0
interactive,1826.694
transfer-size,143364
resource-size,143030
server-response-time,36.27500000000009
first-contentful-paint,752.346
largest-contentful-paint,1772.519
speed-index,752.346
total-blocking-time,72.5
cumulative-layout-shift,0
interactive,1801.019
transfer-size,143364
resource-size,143030
server-response-time,31.586999999999996
first-contentful-paint,750.2139999999999
largest-contentful-paint,1767.321
speed-index,786.53526478186
total-blocking-time,68.5
cumulative-layout-shift,0
interactive,1793.821
transfer-size,143364
resource-size,143030
server-response-time,27.451999999999998
first-contentful-paint,752.7059999999999
largest-contentful-paint,1762.3825
speed-index,774.2155879837508
total-blocking-time,60
cumulative-layout-shift,0
interactive,1788.3825
transfer-size,143364
resource-size,143030
server-response-time,23.426999999999992
first-contentful-paint,777.644
largest-contentful-paint,1801.5549999999998
speed-index,869.6750319734568
total-blocking-time,67
cumulative-layout-shift,0
interactive,1801.5549999999998
transfer-size,143364
resource-size,143030
server-response-time,31.382000000000005
first-contentful-paint,777.384
largest-contentful-paint,1797.23
speed-index,817.2524879730697
total-blocking-time,64
cumulative-layout-shift,0
interactive,1823.23
transfer-size,143364
resource-size,143030
server-response-time,24.211999999999996
first-contentful-paint,851.656
largest-contentful-paint,1896.07
speed-index,1191.883231992149
total-blocking-time,70.5
cumulative-layout-shift,0
interactive,1922.57
transfer-size,143364
resource-size,143030
server-response-time,32.596000000000004
first-contentful-paint,758.152
largest-contentful-paint,1775.19
speed-index,1622.350931984472
total-blocking-time,67.5
cumulative-layout-shift,0
interactive,1802.69
transfer-size,143364
resource-size,143030
server-response-time,25.798999999999978
first-contentful-paint,758.488
largest-contentful-paint,1786.732
speed-index,1606.9688338826325
total-blocking-time,77.5
cumulative-layout-shift,0
interactive,1815.232
transfer-size,143364
resource-size,143030
server-response-time,24.73599999999999
first-contentful-paint,752.2539999999999
largest-contentful-paint,1771.3809999999999
speed-index,813.4439327265104
total-blocking-time,69
cumulative-layout-shift,0
interactive,1797.3809999999999
transfer-size,143364
resource-size,143030
server-response-time,24.906000000000006
first-contentful-paint,753.874
largest-contentful-paint,1765.8110000000001
speed-index,753.874
total-blocking-time,60
cumulative-layout-shift,0
interactive,1765.8110000000001
transfer-size,143364
resource-size,143030
server-response-time,23.561999999999998
first-contentful-paint,753.3240000000001
largest-contentful-paint,1777.986
speed-index,4056.159023427721
total-blocking-time,73
cumulative-layout-shift,0
interactive,1777.986
transfer-size,143364
resource-size,143030
server-response-time,35.615999999999985
first-contentful-paint,772.9159999999999
largest-contentful-paint,1792.645
speed-index,772.9159999999999
total-blocking-time,71
cumulative-layout-shift,0
interactive,1824.645
transfer-size,143364
resource-size,143030
server-response-time,32.993
first-contentful-paint,844.2460000000001
largest-contentful-paint,1879.8075000000001
speed-index,1096.0957119544978
total-blocking-time,63.5
cumulative-layout-shift,0
interactive,1906.3075000000001
transfer-size,143364
resource-size,143030
server-response-time,24.117000000000004
first-contentful-paint,786.673
largest-contentful-paint,1785.1825
speed-index,882.422943285072
total-blocking-time,113
cumulative-layout-shift,0
interactive,1785.1825
transfer-size,143364
resource-size,143030
server-response-time,34.285
first-contentful-paint,810
largest-contentful-paint,1839
speed-index,876.6653840029236
total-blocking-time,66
cumulative-layout-shift,0
interactive,1866
transfer-size,143364
resource-size,143030
server-response-time,30.042999999999992
first-contentful-paint,755.6600000000001
largest-contentful-paint,1774.0750000000003
speed-index,755.6600000000001
total-blocking-time,67.5
cumulative-layout-shift,0
interactive,1799.5750000000003
transfer-size,143364
resource-size,143030
server-response-time,25.046
first-contentful-paint,786.9179999999999
largest-contentful-paint,1815.377
speed-index,786.9179999999999
total-blocking-time,60
cumulative-layout-shift,0
interactive,1815.377
transfer-size,143364
resource-size,143030
server-response-time,25.019
first-contentful-paint,770.848
largest-contentful-paint,1782.06
speed-index,770.848
total-blocking-time,56.5
cumulative-layout-shift,0
interactive,1807.56
transfer-size,143364
resource-size,143030
server-response-time,32.992000000000004
first-contentful-paint,750.864
largest-contentful-paint,1765.296
speed-index,750.864
total-blocking-time,64
cumulative-layout-shift,0
interactive,1765.296
transfer-size,143364
resource-size,143030
server-response-time,45.379000000000005
first-contentful-paint,810
largest-contentful-paint,1821
speed-index,876.66773605442
total-blocking-time,46
cumulative-layout-shift,0
interactive,1821
transfer-size,143364
resource-size,143030
server-response-time,25.709000000000003
first-contentful-paint,810
largest-contentful-paint,1831
speed-index,821.6911359829897
total-blocking-time,62.5
cumulative-layout-shift,0
interactive,1862.5
transfer-size,143364
resource-size,143030
server-response-time,23.851
first-contentful-paint,773.088
largest-contentful-paint,1805.632
speed-index,4220.188735866499
total-blocking-time,73
cumulative-layout-shift,0
interactive,1832.632
transfer-size,143364
resource-size,143030
server-response-time,30.33199999999988
first-contentful-paint,758.512
largest-contentful-paint,1778.768
speed-index,758.512
total-blocking-time,66
cumulative-layout-shift,0
interactive,1778.768
transfer-size,143364
resource-size,143030
server-response-time,27.482999999999997
first-contentful-paint,778.19
largest-contentful-paint,1799.285
speed-index,813.5180081405637
total-blocking-time,69
cumulative-layout-shift,0
interactive,1836.285
transfer-size,143364
resource-size,143030
server-response-time,26.760000000000005
first-contentful-paint,759.194
largest-contentful-paint,1772.4924999999998
speed-index,759.194
total-blocking-time,61
cumulative-layout-shift,0
interactive,1772.4924999999998
transfer-size,143364
resource-size,143030
server-response-time,27.288000000000004
first-contentful-paint,756.568
largest-contentful-paint,1761.8519999999999
speed-index,756.568
total-blocking-time,52.5
cumulative-layout-shift,0
interactive,1787.3519999999999
transfer-size,143364
resource-size,143030
server-response-time,28.855999999999995
first-contentful-paint,759.7360000000001
largest-contentful-paint,1763.17
speed-index,759.7360000000001
total-blocking-time,51
cumulative-layout-shift,0
interactive,1763.17
transfer-size,143364
resource-size,143030
server-response-time,23.955
first-contentful-paint,760.3
largest-contentful-paint,1767.875
speed-index,760.3
total-blocking-time,55
cumulative-layout-shift,0
interactive,1767.875
transfer-size,143364
resource-size,143030
server-response-time,34.04600000000001
first-contentful-paint,810
largest-contentful-paint,1850
speed-index,865.5635590792022
total-blocking-time,62.5
cumulative-layout-shift,0
interactive,1877.5
transfer-size,143364
resource-size,143030
server-response-time,40.48700000000001
first-contentful-paint,760.454
largest-contentful-paint,1772.0675
speed-index,902.2700710836517
total-blocking-time,60
cumulative-layout-shift,0
interactive,1798.0675
transfer-size,143364
resource-size,143030
server-response-time,32.83000000000001
first-contentful-paint,753.0699999999999
largest-contentful-paint,1765.8375
speed-index,753.0699999999999
total-blocking-time,62
cumulative-layout-shift,0
interactive,1765.8375
transfer-size,143364
resource-size,143030
server-response-time,25.541999999999994
first-contentful-paint,765.71
largest-contentful-paint,1783.565
speed-index,802.2910359416003
total-blocking-time,67.5
cumulative-layout-shift,0
interactive,1816.065
transfer-size,143364
resource-size,143030
server-response-time,26.104
first-contentful-paint,771.816
largest-contentful-paint,1793.27
speed-index,818.4081840816971
total-blocking-time,69.5
cumulative-layout-shift,0
interactive,1821.77
transfer-size,143364
resource-size,143030
server-response-time,31.48899999999999
first-contentful-paint,772.2639999999999
largest-contentful-paint,1791.3959999999997
speed-index,890.8535611817751
total-blocking-time,58
cumulative-layout-shift,0
interactive,1791.3959999999997
transfer-size,143364
resource-size,143030
server-response-time,26.947000000000003
first-contentful-paint,756.942
largest-contentful-paint,1770.413
speed-index,781.3097403621736
total-blocking-time,60
cumulative-layout-shift,0
interactive,1770.413
transfer-size,143364
resource-size,143030
server-response-time,31.501999999999995
first-contentful-paint,810
largest-contentful-paint,1851
speed-index,831.7123079710002
total-blocking-time,61
cumulative-layout-shift,0
interactive,1851
transfer-size,143364
resource-size,143030
server-response-time,26.620999999999995
first-contentful-paint,779.6300000000001
largest-contentful-paint,1815.4450000000002
speed-index,779.6300000000001
total-blocking-time,71.5
cumulative-layout-shift,0
interactive,1840.9450000000002
transfer-size,143364
resource-size,143030
server-response-time,31.326999999999998
first-contentful-paint,761.646
largest-contentful-paint,1771.5575
speed-index,761.646
total-blocking-time,57
cumulative-layout-shift,0
interactive,1771.5575
transfer-size,143364
resource-size,143030
server-response-time,23.347
first-contentful-paint,762.55
largest-contentful-paint,1788.8249999999998
speed-index,875.873487037192
total-blocking-time,72
cumulative-layout-shift,0
interactive,1815.8249999999998
transfer-size,143364
resource-size,143030
server-response-time,38.227000000000004
first-contentful-paint,750.2919999999999
largest-contentful-paint,1765.438
speed-index,811.9134878897332
total-blocking-time,68
cumulative-layout-shift,0
interactive,1793.438
transfer-size,143364
resource-size,143030
server-response-time,23.134
first-contentful-paint,783.52
largest-contentful-paint,1827.28
speed-index,805.643908004045
total-blocking-time,79.5
cumulative-layout-shift,0
interactive,1854.78
transfer-size,143364
resource-size,143030
server-response-time,39.10499999999999
first-contentful-paint,763.548
largest-contentful-paint,1782.3220000000001
speed-index,764.7447875448711
total-blocking-time,62
cumulative-layout-shift,0
interactive,1782.3220000000001
transfer-size,143364
resource-size,143030
server-response-time,27.046999999999997
first-contentful-paint,754.922
largest-contentful-paint,1739.383
speed-index,754.922
total-blocking-time,32
cumulative-layout-shift,0
interactive,1739.383
transfer-size,143364
resource-size,143030
server-response-time,23.781
