Metric,Value
largest-contentful-paint,1738.7975000000001
speed-index,1880.3755279702664
total-blocking-time,3526.5
cumulative-layout-shift,0
interactive,5294.297500000001
transfer-size,142349
resource-size,142015
server-response-time,29.779999999999994
first-contentful-paint,758.442
largest-contentful-paint,1730.5525
speed-index,1905.87885204916
total-blocking-time,3502
cumulative-layout-shift,0
interactive,5262.5525
transfer-size,142349
resource-size,142015
server-response-time,32.227
first-contentful-paint,754.4000000000001
largest-contentful-paint,1731.5
speed-index,1869.6412760145665
total-blocking-time,3527
cumulative-layout-shift,0
interactive,5282.5
transfer-size,142349
resource-size,142015
server-response-time,24.095
first-contentful-paint,767.6120000000001
largest-contentful-paint,1743.015
speed-index,2242.119540009546
total-blocking-time,3251.5
cumulative-layout-shift,0
interactive,5023.514999999999
transfer-size,142349
resource-size,142015
server-response-time,30.664
first-contentful-paint,754.9659999999999
largest-contentful-paint,1699.2075
speed-index,1585.1213000253674
total-blocking-time,2928.5
cumulative-layout-shift,0
interactive,4677.7075
transfer-size,142349
resource-size,142015
server-response-time,29.96099999999999
first-contentful-paint,759.0699999999999
largest-contentful-paint,1737.3375
speed-index,2061.3287639923096
total-blocking-time,3560
cumulative-layout-shift,0
interactive,5321.3375
transfer-size,142349
resource-size,142015
server-response-time,25.206999999999994
first-contentful-paint,772.2819999999999
largest-contentful-paint,1761.4229999999998
speed-index,2000.8722318683149
total-blocking-time,3580
cumulative-layout-shift,0
interactive,5363.423
transfer-size,142349
resource-size,142015
server-response-time,32.291
first-contentful-paint,806.856
largest-contentful-paint,1805.0700000000002
speed-index,2042.8408640483854
total-blocking-time,3595
cumulative-layout-shift,0
interactive,5416.07
transfer-size,142349
resource-size,142015
server-response-time,27.215999999999994
first-contentful-paint,801.864
largest-contentful-paint,1788.83
speed-index,2025.531075963831
total-blocking-time,3498
cumulative-layout-shift,0
interactive,5312.83
transfer-size,142349
resource-size,142015
server-response-time,33.849000000000004
first-contentful-paint,756.6279999999999
largest-contentful-paint,1737.2849999999999
speed-index,1842.302703965139
total-blocking-time,3379.5
cumulative-layout-shift,0
interactive,5137.785
transfer-size,142349
resource-size,142015
server-response-time,23.52499999999999
first-contentful-paint,765.922
largest-contentful-paint,1729.9025000000001
speed-index,1796.4164320195198
total-blocking-time,3209
cumulative-layout-shift,0
interactive,4978.9025
transfer-size,142349
resource-size,142015
server-response-time,31.038000000000004
first-contentful-paint,753.9680000000001
largest-contentful-paint,1730.96
speed-index,2028.7126541003122
total-blocking-time,3370.0160000000005
cumulative-layout-shift,0
interactive,5060.960000000001
transfer-size,142349
resource-size,142015
server-response-time,28.537000000000006
first-contentful-paint,755.75
largest-contentful-paint,1712.1875
speed-index,1700.4449000120162
total-blocking-time,3164.5
cumulative-layout-shift,0
interactive,4921.6875
transfer-size,142349
resource-size,142015
server-response-time,24.869000000000007
first-contentful-paint,753.972
largest-contentful-paint,1709.9650000000001
speed-index,1706.6559999626159
total-blocking-time,3250.5
cumulative-layout-shift,0
interactive,5005.465
transfer-size,142349
resource-size,142015
server-response-time,23.897
first-contentful-paint,777.394
largest-contentful-paint,1764.2424999999998
speed-index,2058.3885280116556
total-blocking-time,3753
cumulative-layout-shift,0
interactive,5537.2425
transfer-size,142349
resource-size,142015
server-response-time,33.057
first-contentful-paint,773.53
largest-contentful-paint,1765.4125
speed-index,2041.4495640063285
total-blocking-time,3687
cumulative-layout-shift,0
interactive,5466.4125
transfer-size,142349
resource-size,142015
server-response-time,49.653000000000006
first-contentful-paint,757.7560000000001
largest-contentful-paint,1738.6950000000002
speed-index,1933.1323999132155
total-blocking-time,3620.5
cumulative-layout-shift,0
interactive,5380.195
transfer-size,142349
resource-size,142015
server-response-time,27.476
first-contentful-paint,760.606
largest-contentful-paint,1736.2575000000002
speed-index,1925.8877278768064
total-blocking-time,3555.5
cumulative-layout-shift,0
interactive,5318.7575
transfer-size,142349
resource-size,142015
server-response-time,27.535000000000004
first-contentful-paint,810
largest-contentful-paint,1797
speed-index,1904.1731520237922
total-blocking-time,3355
cumulative-layout-shift,0
interactive,5180
transfer-size,142349
resource-size,142015
server-response-time,23.745000000000005
first-contentful-paint,757.538
largest-contentful-paint,1723.4225000000001
speed-index,1713.1836999198913
total-blocking-time,3165
cumulative-layout-shift,0
interactive,4924.422500000001
transfer-size,142349
resource-size,142015
server-response-time,39.318
first-contentful-paint,760.836
largest-contentful-paint,1722.545
speed-index,1893.6211520718575
total-blocking-time,3455.5
cumulative-layout-shift,0
interactive,5219.045
transfer-size,142349
resource-size,142015
server-response-time,92.62200000000001
first-contentful-paint,781.5899999999999
largest-contentful-paint,1754.4875
speed-index,1943.3932320075032
total-blocking-time,3119.5
cumulative-layout-shift,0
interactive,4908.9875
transfer-size,142349
resource-size,142015
server-response-time,31.238
first-contentful-paint,765.8720000000001
largest-contentful-paint,1744.8400000000001
speed-index,1816.2059999959945
total-blocking-time,3439.5
cumulative-layout-shift,0
interactive,5209.34
transfer-size,142349
resource-size,142015
server-response-time,29.818999999999996
first-contentful-paint,769.4159999999999
largest-contentful-paint,1746.27
speed-index,2142.763628015661
total-blocking-time,3546
cumulative-layout-shift,0
interactive,5320.27
transfer-size,142349
resource-size,142015
server-response-time,29.799000000000007
first-contentful-paint,761.0240000000001
largest-contentful-paint,1743.7800000000002
speed-index,2166.8125400155545
total-blocking-time,3646
cumulative-layout-shift,0
interactive,5409.780000000001
transfer-size,142349
resource-size,142015
server-response-time,29.670999999999992
first-contentful-paint,768.9180000000001
largest-contentful-paint,1751.6475
speed-index,1977.4257641264917
total-blocking-time,3565
cumulative-layout-shift,0
interactive,5338.6475
transfer-size,142349
resource-size,142015
server-response-time,29.25200000000001
first-contentful-paint,754.548
largest-contentful-paint,1717.685
speed-index,1781.4278280093195
total-blocking-time,3446
cumulative-layout-shift,0
interactive,5201.6849999999995
transfer-size,142349
resource-size,142015
server-response-time,24.299
first-contentful-paint,753.498
largest-contentful-paint,1707.3725
speed-index,1789.2279000293734
total-blocking-time,3453.5
cumulative-layout-shift,0
interactive,5207.8724999999995
transfer-size,142349
resource-size,142015
server-response-time,23.497
first-contentful-paint,764.0419999999999
largest-contentful-paint,1729.5524999999998
speed-index,1795.5438999412534
total-blocking-time,3324
cumulative-layout-shift,0
interactive,5091.5525
transfer-size,142349
resource-size,142015
server-response-time,32.93200000000001
first-contentful-paint,753.5999999999999
largest-contentful-paint,1719.5
speed-index,1765.6272000694273
total-blocking-time,3404.5
cumulative-layout-shift,0
interactive,5159
transfer-size,142349
resource-size,142015
server-response-time,23.639000000000003
first-contentful-paint,762.952
largest-contentful-paint,1730.19
speed-index,1826.5593998945237
total-blocking-time,3384
cumulative-layout-shift,0
interactive,5150.1900000000005
transfer-size,142349
resource-size,142015
server-response-time,23.875
first-contentful-paint,756.3140000000001
largest-contentful-paint,1754.8925
speed-index,1992.4940799740316
total-blocking-time,3668
cumulative-layout-shift,0
interactive,5425.8925
transfer-size,142349
resource-size,142015
server-response-time,29.86200000000001
first-contentful-paint,833.434
largest-contentful-paint,1814.2925
speed-index,1955.8262800067423
total-blocking-time,3103
cumulative-layout-shift,0
interactive,4957.2925
transfer-size,142349
resource-size,142015
server-response-time,62.364999999999995
first-contentful-paint,789.0219999999999
largest-contentful-paint,1774.7775
speed-index,2061.217976059961
total-blocking-time,3563
cumulative-layout-shift,0
interactive,5361.7775
transfer-size,142349
resource-size,142015
server-response-time,34.597
first-contentful-paint,755.4780000000001
largest-contentful-paint,1730.8475
speed-index,1968.3541000253676
total-blocking-time,3692
cumulative-layout-shift,0
interactive,5448.8475
transfer-size,142349
resource-size,142015
server-response-time,25.403999999999996
first-contentful-paint,767.4279999999999
largest-contentful-paint,1743.7849999999999
speed-index,1884.5415798992633
total-blocking-time,3488
cumulative-layout-shift,0
interactive,5259.785
transfer-size,142349
resource-size,142015
server-response-time,30.535000000000004
first-contentful-paint,754.866
largest-contentful-paint,1724.0825
speed-index,2036.573127975607
total-blocking-time,3544
cumulative-layout-shift,0
interactive,5300.0825
transfer-size,142349
resource-size,142015
server-response-time,24.37899999999999
first-contentful-paint,753.31
largest-contentful-paint,1726.1374999999998
speed-index,1771.002300037384
total-blocking-time,3380
cumulative-layout-shift,0
interactive,5134.1375
transfer-size,142349
resource-size,142015
server-response-time,25.317
first-contentful-paint,752.762
largest-contentful-paint,1694.4524999999999
speed-index,1686.1351000240325
total-blocking-time,3156.5
cumulative-layout-shift,0
interactive,4900.952499999999
transfer-size,142349
resource-size,142015
server-response-time,23.601
first-contentful-paint,754.012
largest-contentful-paint,1655.0149999999999
speed-index,1708.6139999559402
total-blocking-time,3305
cumulative-layout-shift,0
interactive,5010.014999999999
transfer-size,142349
resource-size,142015
server-response-time,24.105999999999995
first-contentful-paint,780.1220000000001
largest-contentful-paint,1765.6525000000001
speed-index,1967.9268998878479
total-blocking-time,3683
cumulative-layout-shift,0
interactive,5470.6525
transfer-size,142349
resource-size,142015
server-response-time,35.105
first-contentful-paint,780.5339999999999
largest-contentful-paint,1759.1675
speed-index,1938.1190040756226
total-blocking-time,3651.5
cumulative-layout-shift,0
interactive,5439.6675
transfer-size,142349
resource-size,142015
server-response-time,37.66799999999999
first-contentful-paint,754.0160000000001
largest-contentful-paint,1718.02
speed-index,1902.8648079823492
total-blocking-time,3647.5
cumulative-layout-shift,0
interactive,5402.52
transfer-size,142349
resource-size,142015
server-response-time,24.447000000000003
first-contentful-paint,821.502
largest-contentful-paint,1803.3775
speed-index,1870.7036800561427
total-blocking-time,3112
cumulative-layout-shift,0
interactive,4951.3775000000005
transfer-size,142349
resource-size,142015
server-response-time,44.724000000000004
first-contentful-paint,754.7360000000001
largest-contentful-paint,1744.92
speed-index,1807.772475945139
total-blocking-time,3561
cumulative-layout-shift,0
interactive,5316.92
transfer-size,142349
resource-size,142015
server-response-time,25.159999999999997
first-contentful-paint,754.488
largest-contentful-paint,1728.6100000000001
speed-index,2002.341000110817
total-blocking-time,3548.5
cumulative-layout-shift,0
interactive,5304.110000000001
transfer-size,142349
resource-size,142015
server-response-time,30.218999999999994
first-contentful-paint,756.884
largest-contentful-paint,1735.605
speed-index,1841.4396000333786
total-blocking-time,3492.5
cumulative-layout-shift,0
interactive,5251.105
transfer-size,142349
resource-size,142015
server-response-time,24.602999999999994
first-contentful-paint,755.046
largest-contentful-paint,1700.3075
speed-index,1732.6133759504794
total-blocking-time,3270
cumulative-layout-shift,0
interactive,5020.3075
transfer-size,142349
resource-size,142015
server-response-time,23.705
first-contentful-paint,810
largest-contentful-paint,1798
speed-index,1818.604200029373
total-blocking-time,3363.5
cumulative-layout-shift,0
interactive,5188.5
transfer-size,142349
resource-size,142015
server-response-time,25.126999999999995
first-contentful-paint,777.386
largest-contentful-paint,1762.2325
speed-index,2063.7606999572754
total-blocking-time,3759
cumulative-layout-shift,0
interactive,5543.2325
transfer-size,142349
resource-size,142015
server-response-time,25.22
first-contentful-paint,787.6980000000001
largest-contentful-paint,1773.1225
speed-index,2167.7831000387196
total-blocking-time,3825
cumulative-layout-shift,0
interactive,5622.1225
transfer-size,142349
resource-size,142015
server-response-time,27.557999999999993
first-contentful-paint,751.3420000000001
largest-contentful-paint,1724.6775000000002
speed-index,1845.9026999185562
total-blocking-time,3598.5
cumulative-layout-shift,0
interactive,5350.1775
transfer-size,142349
resource-size,142015
server-response-time,23.568000000000005
first-contentful-paint,759.7819999999999
largest-contentful-paint,1740.2275
speed-index,1892.8184519169808
total-blocking-time,3615
cumulative-layout-shift,0
interactive,5377.2275
transfer-size,142349
resource-size,142015
server-response-time,33.63400000000001
first-contentful-paint,754.412
largest-contentful-paint,1729.5149999999999
speed-index,1908.6428
total-blocking-time,3589
cumulative-layout-shift,0
interactive,5344.515
transfer-size,142349
resource-size,142015
server-response-time,33.040000000000006
first-contentful-paint,776.0360000000001
largest-contentful-paint,1747.545
speed-index,1847.329904023552
total-blocking-time,3114.5
cumulative-layout-shift,0
interactive,4897.045
transfer-size,142349
resource-size,142015
server-response-time,54.568
first-contentful-paint,756.7940000000001
largest-contentful-paint,1727.4925
speed-index,1941.640700148201
total-blocking-time,3541.5
cumulative-layout-shift,0
interactive,5299.9925
transfer-size,142349
resource-size,142015
server-response-time,24.07399999999999
first-contentful-paint,757.4480000000001
largest-contentful-paint,1706.31
speed-index,1753.5502000867843
total-blocking-time,3377.5
cumulative-layout-shift,0
interactive,5133.81
transfer-size,142349
resource-size,142015
server-response-time,25.659
first-contentful-paint,767.1959999999999
largest-contentful-paint,1746.495
speed-index,1743.229200084114
total-blocking-time,3320.5
cumulative-layout-shift,0
interactive,5091.995
transfer-size,142349
resource-size,142015
server-response-time,30.726999999999997
first-contentful-paint,778.864
largest-contentful-paint,1764.08
speed-index,1960.591780016756
total-blocking-time,3680
cumulative-layout-shift,0
interactive,5466.08
transfer-size,142349
resource-size,142015
server-response-time,34.480000000000004
first-contentful-paint,758.558
largest-contentful-paint,1746.6975
speed-index,2166.0257001068117
total-blocking-time,3781
cumulative-layout-shift,0
interactive,5541.6975
transfer-size,142349
resource-size,142015
server-response-time,25.473000000000013
first-contentful-paint,753.5340000000001
largest-contentful-paint,1731.4175
speed-index,1851.7538519249915
total-blocking-time,3578.5
cumulative-layout-shift,0
interactive,5332.9175
transfer-size,142349
resource-size,142015
server-response-time,24.172999999999995
first-contentful-paint,767.6320000000001
largest-contentful-paint,1743.04
speed-index,2091.4149521389486
total-blocking-time,3554.5
cumulative-layout-shift,0
interactive,5326.54
transfer-size,142349
resource-size,142015
server-response-time,30.959000000000003
first-contentful-paint,756.4380000000001
largest-contentful-paint,1731.0475000000001
speed-index,1971.8696320151803
total-blocking-time,3567.5
cumulative-layout-shift,0
interactive,5325.547500000001
transfer-size,142349
resource-size,142015
server-response-time,26.984
first-contentful-paint,810
largest-contentful-paint,1795
speed-index,1897.9692761213778
total-blocking-time,3527
cumulative-layout-shift,0
interactive,5352
transfer-size,142349
resource-size,142015
server-response-time,24.073
first-contentful-paint,753.0699999999999
largest-contentful-paint,1694.8375
speed-index,1709.4367000894545
total-blocking-time,3283.5
cumulative-layout-shift,0
interactive,5028.3375
transfer-size,142349
resource-size,142015
server-response-time,23.627000000000002
first-contentful-paint,758.1779999999999
largest-contentful-paint,1722.2224999999999
speed-index,1796.0391759838578
total-blocking-time,3062
cumulative-layout-shift,0
interactive,4822.2225
transfer-size,142349
resource-size,142015
server-response-time,27.427000000000007
first-contentful-paint,754.31
largest-contentful-paint,1714.3874999999998
speed-index,1740.8900999679565
total-blocking-time,3330.5
cumulative-layout-shift,0
interactive,5085.8875
transfer-size,142349
resource-size,142015
server-response-time,23.564999999999998
first-contentful-paint,755.826
largest-contentful-paint,1739.2825
speed-index,2069.6868999999997
total-blocking-time,3913
cumulative-layout-shift,0
interactive,5670.282499999999
transfer-size,142349
resource-size,142015
server-response-time,26.849999999999994
first-contentful-paint,758.7839999999999
largest-contentful-paint,1742.98
speed-index,2015.0408078962323
total-blocking-time,3775
cumulative-layout-shift,0
interactive,5535.98
transfer-size,142349
resource-size,142015
server-response-time,24.366000000000007
first-contentful-paint,772.078
largest-contentful-paint,1754.5974999999999
speed-index,1917.3019000560762
total-blocking-time,3658.5
cumulative-layout-shift,0
interactive,5436.0975
transfer-size,142349
resource-size,142015
server-response-time,33.967
first-contentful-paint,754.5920000000001
largest-contentful-paint,1730.7400000000002
speed-index,1873.2744760733126
total-blocking-time,3594.5
cumulative-layout-shift,0
interactive,5350.24
transfer-size,142349
resource-size,142015
server-response-time,24.837000000000003
first-contentful-paint,754.06
largest-contentful-paint,1726.0749999999998
speed-index,1846.5662001028059
total-blocking-time,3584.5
cumulative-layout-shift,0
interactive,5339.575
transfer-size,142349
resource-size,142015
server-response-time,24.503
first-contentful-paint,758.8199999999999
largest-contentful-paint,1735.025
speed-index,1901.9809999065399
total-blocking-time,3598
cumulative-layout-shift,0
interactive,5359.025
transfer-size,142349
resource-size,142015
server-response-time,25.463000000000008
first-contentful-paint,754.21
largest-contentful-paint,1719.2625
speed-index,1655.1534999599455
total-blocking-time,3084
cumulative-layout-shift,0
interactive,4839.262500000001
transfer-size,142349
resource-size,142015
server-response-time,24.496000000000002
first-contentful-paint,754.0440000000001
largest-contentful-paint,1713.055
speed-index,1657.6439998851774
total-blocking-time,3102
cumulative-layout-shift,0
interactive,4857.055
transfer-size,142349
resource-size,142015
server-response-time,23.673000000000002
first-contentful-paint,757.424
largest-contentful-paint,1734.28
speed-index,2256.664304026222
total-blocking-time,3779.5
cumulative-layout-shift,0
interactive,5538.780000000001
transfer-size,142349
resource-size,142015
server-response-time,30.414000000000016
first-contentful-paint,769.344
largest-contentful-paint,1745.18
speed-index,1885.1378279956343
total-blocking-time,3376.5
cumulative-layout-shift,0
interactive,5150.68
transfer-size,142349
resource-size,142015
server-response-time,25.298000000000002
first-contentful-paint,755.2
largest-contentful-paint,1742.5
speed-index,2064.2736000347136
total-blocking-time,3860
cumulative-layout-shift,0
interactive,5616.5
transfer-size,142349
resource-size,142015
server-response-time,31.671000000000006
first-contentful-paint,755.8720000000001
largest-contentful-paint,1731.3400000000001
speed-index,2006.8526000040054
total-blocking-time,3792
cumulative-layout-shift,0
interactive,5549.34
transfer-size,142349
resource-size,142015
server-response-time,26.205000000000005
first-contentful-paint,776.9680000000001
largest-contentful-paint,1764.71
speed-index,1946.2683999959945
total-blocking-time,3660
cumulative-layout-shift,0
interactive,5443.71
transfer-size,142349
resource-size,142015
server-response-time,26.9
first-contentful-paint,769.19
largest-contentful-paint,1747.9875000000002
speed-index,1935.8114999399186
total-blocking-time,3609
cumulative-layout-shift,0
interactive,5382.9875
transfer-size,142349
resource-size,142015
server-response-time,24.443000000000005
first-contentful-paint,772.95
largest-contentful-paint,1760.6875
speed-index,1963.7500040719506
total-blocking-time,3655
cumulative-layout-shift,0
interactive,5433.6875
transfer-size,142349
resource-size,142015
server-response-time,24.257999999999996
first-contentful-paint,755.4580000000001
largest-contentful-paint,1711.8225000000002
speed-index,1829.0331758787156
total-blocking-time,3232.5
cumulative-layout-shift,0
interactive,4989.3225
transfer-size,142349
resource-size,142015
server-response-time,25.022
first-contentful-paint,755.048
largest-contentful-paint,1699.31
speed-index,1811.6553999626158
total-blocking-time,3278.5
cumulative-layout-shift,0
interactive,5027.8099999999995
transfer-size,142349
resource-size,142015
server-response-time,29.376000000000005
first-contentful-paint,765.53
largest-contentful-paint,1747.4125
speed-index,2398.3921000547407
total-blocking-time,3797
cumulative-layout-shift,0
interactive,5566.4125
transfer-size,142349
resource-size,142015
server-response-time,24.777999999999963
first-contentful-paint,765.28
largest-contentful-paint,1745.1
speed-index,1778.3553520331382
total-blocking-time,3250
cumulative-layout-shift,0
interactive,5019.1
transfer-size,142349
resource-size,142015
server-response-time,30.168
first-contentful-paint,753.296
largest-contentful-paint,1698.12
speed-index,1566.3062001441954
total-blocking-time,2861
cumulative-layout-shift,0
interactive,4609.12
transfer-size,142349
resource-size,142015
server-response-time,23.713
