Metric,Value
largest-contentful-paint,1737.8850000000002
speed-index,765.5518881206033
total-blocking-time,360.4999999999999
cumulative-layout-shift,0
interactive,2121.385
transfer-size,142349
resource-size,142015
server-response-time,24.211000000000006
first-contentful-paint,786.1959999999999
largest-contentful-paint,1784.245
speed-index,803.9258680452342
total-blocking-time,389
cumulative-layout-shift,0
interactive,2184.245
transfer-size,142349
resource-size,142015
server-response-time,40.68600000000001
first-contentful-paint,750.9380000000001
largest-contentful-paint,1696.1725000000001
speed-index,750.9380000000001
total-blocking-time,253.5
cumulative-layout-shift,0
interactive,1999.6725000000001
transfer-size,142349
resource-size,142015
server-response-time,30.884999999999998
first-contentful-paint,760.442
largest-contentful-paint,1717.663
speed-index,760.442
total-blocking-time,238
cumulative-layout-shift,0
interactive,2003.663
transfer-size,142349
resource-size,142015
server-response-time,23.504000000000005
first-contentful-paint,776.738
largest-contentful-paint,1757.4225000000001
speed-index,819.5593679978367
total-blocking-time,351.0000000000001
cumulative-layout-shift,0
interactive,2134.4225
transfer-size,142349
resource-size,142015
server-response-time,33.775
first-contentful-paint,754.29
largest-contentful-paint,1734.435
speed-index,754.29
total-blocking-time,364
cumulative-layout-shift,0
interactive,2120.435
transfer-size,142349
resource-size,142015
server-response-time,28.188999999999993
first-contentful-paint,774.5239999999999
largest-contentful-paint,1752.6549999999997
speed-index,863.3542400849815
total-blocking-time,340.0000000000001
cumulative-layout-shift,0
interactive,2120.6549999999997
transfer-size,142349
resource-size,142015
server-response-time,35.949000000000005
first-contentful-paint,761.3499999999999
largest-contentful-paint,1731.1875
speed-index,761.3499999999999
total-blocking-time,316.4999999999999
cumulative-layout-shift,0
interactive,2080.6875
transfer-size,142349
resource-size,142015
server-response-time,23.629999999999995
first-contentful-paint,753.9279999999999
largest-contentful-paint,1731.9099999999999
speed-index,753.9279999999999
total-blocking-time,326.5
cumulative-layout-shift,0
interactive,2081.41
transfer-size,142349
resource-size,142015
server-response-time,28.918999999999997
first-contentful-paint,768.9359999999999
largest-contentful-paint,1737.67
speed-index,768.9359999999999
total-blocking-time,260
cumulative-layout-shift,0
interactive,2033.67
transfer-size,142349
resource-size,142015
server-response-time,25.447000000000003
first-contentful-paint,760.098
largest-contentful-paint,1733.6225
speed-index,760.098
total-blocking-time,318.5
cumulative-layout-shift,0
interactive,2081.1225
transfer-size,142349
resource-size,142015
server-response-time,32.870000000000005
first-contentful-paint,754.318
largest-contentful-paint,1696.3975
speed-index,754.318
total-blocking-time,257.5
cumulative-layout-shift,0
interactive,2003.8975
transfer-size,142349
resource-size,142015
server-response-time,23.993999999999993
first-contentful-paint,759.184
largest-contentful-paint,1707.48
speed-index,1259.3363401063439
total-blocking-time,231
cumulative-layout-shift,0
interactive,1988.48
transfer-size,142349
resource-size,142015
server-response-time,468.791
first-contentful-paint,753.988
largest-contentful-paint,1732.9850000000001
speed-index,870.1933359479424
total-blocking-time,326
cumulative-layout-shift,0
interactive,2080.985
transfer-size,142349
resource-size,142015
server-response-time,27.372999999999998
first-contentful-paint,810
largest-contentful-paint,1808
speed-index,891.0828639736176
total-blocking-time,392
cumulative-layout-shift,0
interactive,2217
transfer-size,142349
resource-size,142015
server-response-time,26.165000000000006
first-contentful-paint,756.1780000000001
largest-contentful-paint,1731.7225
speed-index,966.814539894056
total-blocking-time,329.9999999999998
cumulative-layout-shift,0
interactive,2087.7225
transfer-size,142349
resource-size,142015
server-response-time,33.786
first-contentful-paint,1695.77
largest-contentful-paint,1695.77
speed-index,1695.77
total-blocking-time,325.1460000000002
cumulative-layout-shift,0
interactive,2072.27
transfer-size,142349
resource-size,142015
server-response-time,25.221999999999994
first-contentful-paint,755.8140000000001
largest-contentful-paint,1734.2675
speed-index,887.7886840656755
total-blocking-time,390.5000000000001
cumulative-layout-shift,0
interactive,2147.7675
transfer-size,142349
resource-size,142015
server-response-time,32.668000000000006
first-contentful-paint,810
largest-contentful-paint,1816
speed-index,1002.2603918764587
total-blocking-time,322
cumulative-layout-shift,0
interactive,2162
transfer-size,142349
resource-size,142015
server-response-time,34.165000000000006
first-contentful-paint,753.5640000000001
largest-contentful-paint,1695.455
speed-index,753.5640000000001
total-blocking-time,255.5
cumulative-layout-shift,0
interactive,2000.955
transfer-size,142349
resource-size,142015
server-response-time,24.255000000000003
first-contentful-paint,1693.5075
largest-contentful-paint,1693.5075
speed-index,1693.5075
total-blocking-time,273.19849999999997
cumulative-layout-shift,0
interactive,2020.0075
transfer-size,142349
resource-size,142015
server-response-time,32.015
first-contentful-paint,754.3119999999999
largest-contentful-paint,1701.3899999999999
speed-index,754.3119999999999
total-blocking-time,247
cumulative-layout-shift,0
interactive,1998.3899999999999
transfer-size,142349
resource-size,142015
server-response-time,25.114000000000004
first-contentful-paint,766.05
largest-contentful-paint,1751.0625
speed-index,821.0989400472636
total-blocking-time,384.0000000000001
cumulative-layout-shift,0
interactive,2154.0625
transfer-size,142349
resource-size,142015
server-response-time,29.734999999999992
first-contentful-paint,764.7139999999999
largest-contentful-paint,1748.3925
speed-index,764.7139999999999
total-blocking-time,342
cumulative-layout-shift,0
interactive,2110.3925
transfer-size,142349
resource-size,142015
server-response-time,27.714999999999996
first-contentful-paint,761.3019999999999
largest-contentful-paint,1738.1275
speed-index,789.4055319390768
total-blocking-time,329.9999999999999
cumulative-layout-shift,0
interactive,2094.1274999999996
transfer-size,142349
resource-size,142015
server-response-time,27.418999999999997
first-contentful-paint,762.8119999999999
largest-contentful-paint,1740.0149999999999
speed-index,762.8119999999999
total-blocking-time,316
cumulative-layout-shift,0
interactive,2082.015
transfer-size,142349
resource-size,142015
server-response-time,27.504000000000005
first-contentful-paint,755.884
largest-contentful-paint,1734.355
speed-index,832.9761079653259
total-blocking-time,343.5
cumulative-layout-shift,0
interactive,2100.855
transfer-size,142349
resource-size,142015
server-response-time,28.102000000000004
first-contentful-paint,764.52
largest-contentful-paint,1736.78
speed-index,809.9310320148463
total-blocking-time,323.4999999999998
cumulative-layout-shift,0
interactive,2095.2799999999997
transfer-size,142349
resource-size,142015
server-response-time,35.803
first-contentful-paint,753.3879999999999
largest-contentful-paint,1654.235
speed-index,753.3879999999999
total-blocking-time,260
cumulative-layout-shift,0
interactive,1964.235
transfer-size,142349
resource-size,142015
server-response-time,24.359
first-contentful-paint,753.9179999999999
largest-contentful-paint,1654.8975
speed-index,753.9179999999999
total-blocking-time,266
cumulative-layout-shift,0
interactive,1970.8975
transfer-size,142349
resource-size,142015
server-response-time,24.248000000000005
first-contentful-paint,763.0820000000001
largest-contentful-paint,1743.3525
speed-index,845.2997320085045
total-blocking-time,357.5000000000001
cumulative-layout-shift,0
interactive,2123.8525
transfer-size,142349
resource-size,142015
server-response-time,33.260999999999996
first-contentful-paint,765.392
largest-contentful-paint,1735.24
speed-index,768.5580319924827
total-blocking-time,300.9999999999999
cumulative-layout-shift,0
interactive,2070.24
transfer-size,142349
resource-size,142015
server-response-time,28.764999999999993
first-contentful-paint,755.7280000000001
largest-contentful-paint,1732.16
speed-index,755.7280000000001
total-blocking-time,327.5
cumulative-layout-shift,0
interactive,2084.66
transfer-size,142349
resource-size,142015
server-response-time,25.912000000000006
first-contentful-paint,756.4259999999999
largest-contentful-paint,1732.0324999999998
speed-index,797.0063320485588
total-blocking-time,347.0000000000001
cumulative-layout-shift,0
interactive,2105.0325000000003
transfer-size,142349
resource-size,142015
server-response-time,24.037999999999997
first-contentful-paint,758.8120000000001
largest-contentful-paint,1735.015
speed-index,816.5995640757558
total-blocking-time,338.9999999999998
cumulative-layout-shift,0
interactive,2100.015
transfer-size,142349
resource-size,142015
server-response-time,26.787000000000006
first-contentful-paint,753.088
largest-contentful-paint,1744.8600000000001
speed-index,809.1409359693046
total-blocking-time,404.9999999999999
cumulative-layout-shift,0
interactive,2158.8599999999997
transfer-size,142349
resource-size,142015
server-response-time,24.035000000000004
first-contentful-paint,810
largest-contentful-paint,1781
speed-index,810
total-blocking-time,277
cumulative-layout-shift,0
interactive,2102
transfer-size,142349
resource-size,142015
server-response-time,24.276999999999994
first-contentful-paint,755.02
largest-contentful-paint,1743.275
speed-index,755.02
total-blocking-time,305.9999999999999
cumulative-layout-shift,0
interactive,2062.2749999999996
transfer-size,142349
resource-size,142015
server-response-time,24.284999999999997
first-contentful-paint,770.2560000000001
largest-contentful-paint,1717.3200000000002
speed-index,770.2560000000001
total-blocking-time,221
cumulative-layout-shift,0
interactive,1988.3200000000002
transfer-size,142349
resource-size,142015
server-response-time,36.717999999999996
first-contentful-paint,810
largest-contentful-paint,1790
speed-index,810
total-blocking-time,280.5
cumulative-layout-shift,0
interactive,2105.5
transfer-size,142349
resource-size,142015
server-response-time,25.706999999999994
first-contentful-paint,810
largest-contentful-paint,1786
speed-index,810
total-blocking-time,280.5
cumulative-layout-shift,0
interactive,2105.5
transfer-size,142349
resource-size,142015
server-response-time,26.281999999999996
first-contentful-paint,756.4279999999999
largest-contentful-paint,1701.0349999999999
speed-index,756.4279999999999
total-blocking-time,235.5
cumulative-layout-shift,0
interactive,1986.5349999999999
transfer-size,142349
resource-size,142015
server-response-time,24.411
