Metric,Value
server-response-time,46.226
first-contentful-paint,1049.4244999999999
largest-contentful-paint,2380.566
speed-index,2773.525704456638
total-blocking-time,727.3584999999994
cumulative-layout-shift,0.007332628518412135
interactive,3798.5659999999993
transfer-size,142286
resource-size,141952
server-response-time,46.80000000000007
first-contentful-paint,1080.429
largest-contentful-paint,1094.5720000000001
speed-index,2892.420163277321
total-blocking-time,685.357
cumulative-layout-shift,0.06290098341304559
interactive,3800.9290000000005
transfer-size,142286
resource-size,141952
server-response-time,42.35000000000002
first-contentful-paint,1004.7719999999999
largest-contentful-paint,1424.4299999999998
speed-index,2176.054506544861
total-blocking-time,792.1139999999998
cumulative-layout-shift,0.0001496454799675946
interactive,3360.772
transfer-size,142286
resource-size,141952
server-response-time,76.20299999999999
first-contentful-paint,1025.7205000000001
largest-contentful-paint,1072.294
speed-index,1834.9721838831126
total-blocking-time,497.42649999999975
cumulative-layout-shift,0.0735258124907448
interactive,3693.294
transfer-size,142286
resource-size,141952
server-response-time,43.434
first-contentful-paint,1027.604
largest-contentful-paint,1091.472
speed-index,2394.641295399103
total-blocking-time,661.6320000000001
cumulative-layout-shift,0.03282224193955908
interactive,3851.472
transfer-size,142286
resource-size,141952
server-response-time,56.262
first-contentful-paint,979.8199999999999
largest-contentful-paint,2641.8199999999997
speed-index,1419.0810141631498
total-blocking-time,501.0899999999999
cumulative-layout-shift,0
interactive,3694.82
transfer-size,142286
resource-size,141952
server-response-time,37.67899999999999
first-contentful-paint,931.818
largest-contentful-paint,2476.1355
speed-index,2350.8603807610716
total-blocking-time,854.5909999999999
cumulative-layout-shift,0
interactive,10033.949999999988
transfer-size,142286
resource-size,141952
server-response-time,45.027000000000044
first-contentful-paint,1020.0319999999999
largest-contentful-paint,1245.032
speed-index,1935.5382814637287
total-blocking-time,631.4840000000002
cumulative-layout-shift,0.07527167642370008
interactive,3622.0319999999997
transfer-size,142286
resource-size,141952
server-response-time,44.328
first-contentful-paint,1040.632
largest-contentful-paint,2833.948
speed-index,1752.1941517259847
total-blocking-time,671.0920000000006
cumulative-layout-shift,0
interactive,3780.6320000000005
transfer-size,142286
resource-size,141952
server-response-time,40.16000000000001
first-contentful-paint,1041.378
largest-contentful-paint,1599.567
speed-index,1780.7595504674628
total-blocking-time,718.8109999999999
cumulative-layout-shift,0.0002992909599351892
interactive,4351.378000000001
transfer-size,142286
resource-size,141952
server-response-time,47.584
first-contentful-paint,993.3340000000001
largest-contentful-paint,1527.501
speed-index,1584.4989020612556
total-blocking-time,549.8329999999994
cumulative-layout-shift,0.0002992909599351892
interactive,3697.334
transfer-size,142286
resource-size,141952
server-response-time,50.77000000000001
first-contentful-paint,1040.041
largest-contentful-paint,2486.388
speed-index,3065.697281296121
total-blocking-time,663.4999999999995
cumulative-layout-shift,0.006235228331983108
interactive,4446.041000000001
transfer-size,142286
resource-size,141952
server-response-time,80.982
first-contentful-paint,1004.2240000000002
largest-contentful-paint,1229.2240000000002
speed-index,1745.9341599044583
total-blocking-time,664.388
cumulative-layout-shift,0.007332628518412135
interactive,4314.224
transfer-size,142286
resource-size,141952
server-response-time,35.747
first-contentful-paint,1013.454
largest-contentful-paint,1088.454
speed-index,1757.6973772960241
total-blocking-time,482.2729999999999
cumulative-layout-shift,0.024691504194653106
interactive,3781.4539999999997
transfer-size,142286
resource-size,141952
server-response-time,40.17699999999999
first-contentful-paint,1085.426
largest-contentful-paint,1289.2824999999998
speed-index,1512.104859142491
total-blocking-time,436.4999999999999
cumulative-layout-shift,0
interactive,3724.4260000000013
transfer-size,142286
resource-size,141952
server-response-time,37.09
first-contentful-paint,923.4480000000001
largest-contentful-paint,2981.7920000000004
speed-index,2170.819307984685
total-blocking-time,683.775999999998
cumulative-layout-shift,0
interactive,11493.025999999985
transfer-size,142286
resource-size,141952
server-response-time,55.65299999999996
first-contentful-paint,1011.2660000000001
largest-contentful-paint,2903.266
speed-index,2320.3175196747807
total-blocking-time,610.867
cumulative-layout-shift,0
interactive,4277.265999999999
transfer-size,142286
resource-size,141952
server-response-time,45.86
first-contentful-paint,998.7260000000001
largest-contentful-paint,2162.726
speed-index,2295.7482410426483
total-blocking-time,818.1369999999997
cumulative-layout-shift,0.01835651220935827
interactive,3709.7259999999997
transfer-size,142286
resource-size,141952
server-response-time,41.791
first-contentful-paint,1028.58
largest-contentful-paint,1103.58
speed-index,2336.734436497348
total-blocking-time,483.605
cumulative-layout-shift,0.027834059273972592
interactive,3754.5799999999995
transfer-size,142286
resource-size,141952
server-response-time,47.249000000000024
first-contentful-paint,1004.523
largest-contentful-paint,1687.3870000000002
speed-index,1705.1273991226785
total-blocking-time,624.1590000000001
cumulative-layout-shift,0
interactive,3787.3639999999987
transfer-size,142286
resource-size,141952
server-response-time,39.71000000000001
first-contentful-paint,1049.018
largest-contentful-paint,2348.018
speed-index,1811.7740288629627
total-blocking-time,671.491
cumulative-layout-shift,0.012171165704031027
interactive,4315.018
transfer-size,142286
resource-size,141952
server-response-time,34.211
first-contentful-paint,1010.53
largest-contentful-paint,1553.295
speed-index,1876.8028877276338
total-blocking-time,866.1175
cumulative-layout-shift,0
interactive,4367.530000000001
transfer-size,142286
resource-size,141952
server-response-time,47.501000000000005
first-contentful-paint,1028.28
largest-contentful-paint,1103.28
speed-index,3084.925780947079
total-blocking-time,1009.68
cumulative-layout-shift,0.07626931295681738
interactive,4395.460000000001
transfer-size,142286
resource-size,141952
server-response-time,82.132
first-contentful-paint,931.0510000000002
largest-contentful-paint,1522.2804999999998
speed-index,1329.5711935273375
total-blocking-time,283.4999999999998
cumulative-layout-shift,0.006783928425197622
interactive,8029.616499999996
transfer-size,142286
resource-size,141952
server-response-time,42.79299999999999
first-contentful-paint,1164.5629999999999
largest-contentful-paint,2212.815
speed-index,1872.6226658619012
total-blocking-time,592.0000000000003
cumulative-layout-shift,0
interactive,4344.126
transfer-size,142286
resource-size,141952
server-response-time,34.831999999999994
first-contentful-paint,1017.2660000000001
largest-contentful-paint,2484.8325000000004
speed-index,1694.8774708078731
total-blocking-time,488.93350000000044
cumulative-layout-shift,0.0002992909599351892
interactive,3738.2659999999996
transfer-size,142286
resource-size,141952
server-response-time,46.69800000000001
first-contentful-paint,990.944
largest-contentful-paint,2522.944
speed-index,1676.9327478764103
total-blocking-time,606.0279999999998
cumulative-layout-shift,0.0002992909599351892
interactive,3734.9439999999986
transfer-size,142286
resource-size,141952
server-response-time,50.15899999999999
first-contentful-paint,1013.3039999999999
largest-contentful-paint,2172.5200000000004
speed-index,2515.722771022561
total-blocking-time,447.0000000000002
cumulative-layout-shift,0.018206866729390675
interactive,10197.852000000003
transfer-size,142286
resource-size,141952
server-response-time,45.29699999999997
first-contentful-paint,1108.586
largest-contentful-paint,1535.379
speed-index,1664.138394867937
total-blocking-time,435.50000000000034
cumulative-layout-shift,0
interactive,3846.0860000000007
transfer-size,142286
resource-size,141952
server-response-time,36.006
first-contentful-paint,1041.568
largest-contentful-paint,2446.568
speed-index,1790.0239197014284
total-blocking-time,633.7160000000005
cumulative-layout-shift,0.012171165704031027
interactive,3941.568
transfer-size,142286
resource-size,141952
server-response-time,39.871999999999986
first-contentful-paint,1049.9235
largest-contentful-paint,1744.3215000000002
speed-index,1876.8962305149512
total-blocking-time,635.0255000000001
cumulative-layout-shift,0
interactive,3793.4235
transfer-size,142286
resource-size,141952
server-response-time,46.125999999999976
first-contentful-paint,993.23
largest-contentful-paint,1377.345
speed-index,1502.7932227951028
total-blocking-time,450.385
cumulative-layout-shift,0.0019453912395787296
interactive,3687.2299999999987
transfer-size,142286
resource-size,141952
server-response-time,46.17100000000001
first-contentful-paint,995.135
largest-contentful-paint,2631.175
speed-index,2032.9824833441612
total-blocking-time,474.5
cumulative-layout-shift,0
interactive,5189.132500000003
transfer-size,142286
resource-size,141952
server-response-time,65.30199999999999
first-contentful-paint,1167.492
largest-contentful-paint,1177.492
speed-index,2136.52888180472
total-blocking-time,619.2539999999999
cumulative-layout-shift,0.02424256775475032
interactive,3884.869
transfer-size,142286
resource-size,141952
server-response-time,39.364999999999995
first-contentful-paint,914.559
largest-contentful-paint,1376.2359999999999
speed-index,1906.9883238779885
total-blocking-time,444.5
cumulative-layout-shift,0.0002992909599351892
interactive,11281.598999999995
transfer-size,142286
resource-size,141952
server-response-time,77.83800000000002
first-contentful-paint,1011.8420000000001
largest-contentful-paint,2053.842
speed-index,2459.7532171902444
total-blocking-time,676.5790000000002
cumulative-layout-shift,0.029031223113713346
interactive,4306.842000000001
transfer-size,142286
resource-size,141952
server-response-time,44.37099999999998
first-contentful-paint,1024.0149999999999
largest-contentful-paint,1655.5349999999999
speed-index,2211.687510560343
total-blocking-time,536.995
cumulative-layout-shift,0
interactive,3749.0200000000013
transfer-size,142286
resource-size,141952
server-response-time,38.976999999999975
first-contentful-paint,1128.587
largest-contentful-paint,2301.174
speed-index,2461.711336051095
total-blocking-time,698.0000000000002
cumulative-layout-shift,0.013667620503706972
interactive,3766.8805
transfer-size,142286
resource-size,141952
server-response-time,54.59699999999998
first-contentful-paint,1023.2139999999999
largest-contentful-paint,1405.4279999999999
speed-index,2115.0506031852374
total-blocking-time,634.2620000000006
cumulative-layout-shift,0
interactive,3767.952
transfer-size,142286
resource-size,141952
server-response-time,38.608000000000004
first-contentful-paint,1006.124
largest-contentful-paint,1081.124
speed-index,1784.1796480062471
total-blocking-time,511.7189999999996
cumulative-layout-shift,0
interactive,3718.123999999999
transfer-size,142286
resource-size,141952
server-response-time,40.01100000000001
first-contentful-paint,1090.874
largest-contentful-paint,1375.3110000000001
speed-index,1355.630644265314
total-blocking-time,371.4999999999998
cumulative-layout-shift,0.007332628518412135
interactive,3646.873999999999
transfer-size,142286
resource-size,141952
server-response-time,45.47599999999999
first-contentful-paint,1025.406
largest-contentful-paint,2076.015
speed-index,1850.930365224688
total-blocking-time,684.297
cumulative-layout-shift,0
interactive,4269.406000000001
transfer-size,142286
resource-size,141952
server-response-time,56.26599999999999
first-contentful-paint,1003.1880000000001
largest-contentful-paint,1003.1880000000001
speed-index,2094.8830550228404
total-blocking-time,774.9060000000002
cumulative-layout-shift,0.013667620503706972
interactive,4329.188
transfer-size,142286
resource-size,141952
server-response-time,39.79599999999999
first-contentful-paint,1004.94
largest-contentful-paint,2314.94
speed-index,1911.9701098250027
total-blocking-time,661.53
cumulative-layout-shift,0.014216320596921486
interactive,4273.9400000000005
transfer-size,142286
resource-size,141952
server-response-time,52.661
first-contentful-paint,1011.402
largest-contentful-paint,2346.402
speed-index,3497.7515580119034
total-blocking-time,821.799
cumulative-layout-shift,0.01730899384958511
interactive,4339.402
transfer-size,142286
resource-size,141952
server-response-time,41.94500000000005
first-contentful-paint,995.1275
largest-contentful-paint,995.1275
speed-index,1850.360456391967
total-blocking-time,512.5
cumulative-layout-shift,0.04863478098946824
interactive,3739.17
transfer-size,142286
resource-size,141952
server-response-time,53.15499999999999
first-contentful-paint,1014.0749999999999
largest-contentful-paint,1080.1
speed-index,1852.5908162905698
total-blocking-time,489.97500000000014
cumulative-layout-shift,0.04808608089625373
interactive,3728.1000000000004
transfer-size,142286
resource-size,141952
server-response-time,41.29799999999999
first-contentful-paint,1019.19
largest-contentful-paint,1652.3325
speed-index,1470.491070116268
total-blocking-time,481.9525
cumulative-layout-shift,0
interactive,3734.1899999999996
transfer-size,142286
resource-size,141952
server-response-time,42.81599999999999
first-contentful-paint,1005.424
largest-contentful-paint,2122.12
speed-index,2064.874631993151
total-blocking-time,424.9999999999982
cumulative-layout-shift,0.006783928425197622
interactive,11577.364000000012
transfer-size,142286
resource-size,141952
server-response-time,125.67
first-contentful-paint,1009.4265
largest-contentful-paint,1976.7795
speed-index,1455.4894460138316
total-blocking-time,547.5245
cumulative-layout-shift,0
interactive,3651.902
transfer-size,142286
resource-size,141952
server-response-time,49.273999999999994
first-contentful-paint,1038.49
largest-contentful-paint,1113.49
speed-index,2088.672124013897
total-blocking-time,424.62749999999926
cumulative-layout-shift,0
interactive,3696.489999999999
transfer-size,142286
resource-size,141952
server-response-time,39.43600000000001
first-contentful-paint,1016.886
largest-contentful-paint,1389.5439999999999
speed-index,1969.2953729112069
total-blocking-time,489.4999999999982
cumulative-layout-shift,0.0340692876059557
interactive,9931.243000000015
transfer-size,142286
resource-size,141952
server-response-time,48.568
first-contentful-paint,1099.74
largest-contentful-paint,1591.5900000000001
speed-index,2090.8990779372252
total-blocking-time,720.5
cumulative-layout-shift,0
interactive,3908.4799999999987
transfer-size,142286
resource-size,141952
server-response-time,48.958
first-contentful-paint,1159.2910000000002
largest-contentful-paint,2677.746
speed-index,2493.603781818424
total-blocking-time,484.99999999999875
cumulative-layout-shift,0
interactive,8412.93099999999
transfer-size,142286
resource-size,141952
server-response-time,46.90300000000002
first-contentful-paint,1110.8319999999999
largest-contentful-paint,1130.3319999999999
speed-index,1924.6841025607462
total-blocking-time,571.9999999999998
cumulative-layout-shift,0.02424256775475032
interactive,3691.6240000000007
transfer-size,142286
resource-size,141952
server-response-time,62.301000000000016
first-contentful-paint,1065.412
largest-contentful-paint,1635.618
speed-index,2449.7317598041777
total-blocking-time,446.89700000000005
cumulative-layout-shift,0
interactive,3763.4120000000007
transfer-size,142286
resource-size,141952
server-response-time,63.056
first-contentful-paint,1016.7180000000001
largest-contentful-paint,2347.718
speed-index,2191.5995060950536
total-blocking-time,833.1409999999998
cumulative-layout-shift,0.007332628518412135
interactive,4301.718000000001
transfer-size,142286
resource-size,141952
server-response-time,50.84400000000001
first-contentful-paint,997.5840000000001
largest-contentful-paint,1689.522
speed-index,1773.436429680448
total-blocking-time,800.7079999999994
cumulative-layout-shift,0
interactive,3714.5839999999994
transfer-size,142286
resource-size,141952
server-response-time,48.02599999999998
first-contentful-paint,1099.674
largest-contentful-paint,1375.011
speed-index,1499.8451856510765
total-blocking-time,506.8315
cumulative-layout-shift,0.0002992909599351892
interactive,3795.6739999999995
transfer-size,142286
resource-size,141952
server-response-time,37.504000000000005
first-contentful-paint,1042.48
largest-contentful-paint,1267.48
speed-index,2263.066513196791
total-blocking-time,620.2599999999998
cumulative-layout-shift,0.0001496454799675946
interactive,4250.48
transfer-size,142286
resource-size,141952
server-response-time,46.76299999999999
first-contentful-paint,1011.094
largest-contentful-paint,1404.141
speed-index,2144.308830651541
total-blocking-time,498.953
cumulative-layout-shift,0.00912837427802327
interactive,3703.0939999999996
transfer-size,142286
resource-size,141952
server-response-time,39.245000000000005
first-contentful-paint,986.9960000000001
largest-contentful-paint,1367.9940000000001
speed-index,2505.751446354734
total-blocking-time,1134.5020000000002
cumulative-layout-shift,0.013667620503706972
interactive,3851.4970000000003
transfer-size,142286
resource-size,141952
server-response-time,47.405
first-contentful-paint,1013.3990000000001
largest-contentful-paint,1383.7980000000002
speed-index,2366.3362019719216
total-blocking-time,773.3669999999995
cumulative-layout-shift,0.0002992909599351892
interactive,3956.5319999999992
transfer-size,142286
resource-size,141952
server-response-time,36.865999999999985
first-contentful-paint,1010.596
largest-contentful-paint,1085.596
speed-index,2305.198423957062
total-blocking-time,474.101
cumulative-layout-shift,0.021249658155398428
interactive,3672.5959999999986
transfer-size,142286
resource-size,141952
server-response-time,47.212
first-contentful-paint,994.692
largest-contentful-paint,2196.692
speed-index,1894.0177817391232
total-blocking-time,746.154
cumulative-layout-shift,0.017259112022929242
interactive,3704.6919999999996
transfer-size,142286
resource-size,141952
server-response-time,39.24000000000001
first-contentful-paint,987.414
largest-contentful-paint,1368.621
speed-index,1292.0204554324243
total-blocking-time,422.8964999999997
cumulative-layout-shift,0.013667620503706972
interactive,3668.4139999999993
transfer-size,142286
resource-size,141952
server-response-time,36.672
first-contentful-paint,1003.8320000000001
largest-contentful-paint,2613.0400000000004
speed-index,1805.3943954460278
total-blocking-time,483.08400000000006
cumulative-layout-shift,0
interactive,3716.832000000001
transfer-size,142286
resource-size,141952
server-response-time,80.015
first-contentful-paint,1000.8320000000001
largest-contentful-paint,2881.8320000000003
speed-index,1688.0715320161817
total-blocking-time,517.084
cumulative-layout-shift,0
interactive,3693.832000000001
transfer-size,142286
resource-size,141952
server-response-time,47.519999999999996
first-contentful-paint,1109.952
largest-contentful-paint,1745.808
speed-index,2477.6172296746818
total-blocking-time,868
cumulative-layout-shift,0.008579674184808756
interactive,4450.928000000002
transfer-size,142286
resource-size,141952
server-response-time,41.322
first-contentful-paint,1007.3299999999999
largest-contentful-paint,1082.33
speed-index,3774.0275003228453
total-blocking-time,1004.4174999999996
cumulative-layout-shift,0.06389861994616289
interactive,4373.33
transfer-size,142286
resource-size,141952
server-response-time,97.91499999999999
first-contentful-paint,1003.8530000000001
largest-contentful-paint,2759.4710000000005
speed-index,2178.9102135130615
total-blocking-time,420.4999999999992
cumulative-layout-shift,0.0002992909599351892
interactive,8089.899499999989
transfer-size,142286
resource-size,141952
server-response-time,54.67199999999997
first-contentful-paint,990.116
largest-contentful-paint,2359.4880000000003
speed-index,2793.585794991222
total-blocking-time,962.628
cumulative-layout-shift,0.026237840820984917
interactive,4078.616
transfer-size,142286
resource-size,141952
server-response-time,78.507
first-contentful-paint,999.3989999999999
largest-contentful-paint,2377.532
speed-index,2588.3680661509147
total-blocking-time,823.867
cumulative-layout-shift,0.04274872544407619
interactive,3813.899000000001
transfer-size,142286
resource-size,141952
server-response-time,93.568
first-contentful-paint,1011.6100000000001
largest-contentful-paint,2088.61
speed-index,3658.248631529376
total-blocking-time,829.8474999999997
cumulative-layout-shift,0.05786291892080324
interactive,3902.6099999999997
transfer-size,142286
resource-size,141952
server-response-time,61.125
first-contentful-paint,984.704
largest-contentful-paint,2731.056
speed-index,1479.2736760576245
total-blocking-time,804.148
cumulative-layout-shift,0
interactive,3709.7039999999997
transfer-size,142286
resource-size,141952
server-response-time,36.58200000000001
first-contentful-paint,987.752
largest-contentful-paint,1212.336
speed-index,1583.509265211671
total-blocking-time,419.5000000000005
cumulative-layout-shift,0.03621420615215789
interactive,3635.3360000000007
transfer-size,142286
resource-size,141952
server-response-time,38.735
first-contentful-paint,1016.8800000000001
largest-contentful-paint,2311.88
speed-index,1963.64328754052
total-blocking-time,638.5600000000001
cumulative-layout-shift,0.017807812116143754
interactive,4249.879999999999
transfer-size,142286
resource-size,141952
server-response-time,55.44
first-contentful-paint,1317.804
largest-contentful-paint,1317.804
speed-index,2709.173391917113
total-blocking-time,460.0980000000002
cumulative-layout-shift,0.0002992909599351892
interactive,3212.6670000000004
transfer-size,142286
resource-size,141952
server-response-time,41.73400000000001
first-contentful-paint,1006.2059999999999
largest-contentful-paint,1081.206
speed-index,1939.313329956008
total-blocking-time,522.3970000000002
cumulative-layout-shift,0.0002992909599351892
interactive,3729.2060000000006
transfer-size,142286
resource-size,141952
server-response-time,40.69
first-contentful-paint,986.4179999999999
largest-contentful-paint,1594.642
speed-index,1472.9633479755403
total-blocking-time,438.00000000000074
cumulative-layout-shift,0.0002992909599351892
interactive,3641.2240000000015
transfer-size,142286
resource-size,141952
server-response-time,61.87299999999999
first-contentful-paint,1000.8735
largest-contentful-paint,2407.498
speed-index,2072.573615835551
total-blocking-time,859.5
cumulative-layout-shift,0
interactive,3885.873499999999
transfer-size,142286
resource-size,141952
server-response-time,71.64300000000001
first-contentful-paint,1044.844
largest-contentful-paint,1119.844
speed-index,1735.776530442936
total-blocking-time,475.53900000000044
cumulative-layout-shift,0
interactive,3763.844
transfer-size,142286
resource-size,141952
server-response-time,40.059
first-contentful-paint,977.896
largest-contentful-paint,2716.8959999999997
speed-index,1283.9693118850703
total-blocking-time,548.0519999999997
cumulative-layout-shift,0
interactive,4287.896000000001
transfer-size,142286
resource-size,141952
server-response-time,35.075
first-contentful-paint,1076.058
largest-contentful-paint,2788.7439999999997
speed-index,1321.270156023311
total-blocking-time,452.5
cumulative-layout-shift,0
interactive,3649.7439999999992
transfer-size,142286
resource-size,141952
server-response-time,39.52300000000001
first-contentful-paint,1023.7840000000001
largest-contentful-paint,1098.784
speed-index,1718.7769079866894
total-blocking-time,390.304
cumulative-layout-shift,0.0728274669175627
interactive,4267.783999999999
transfer-size,142286
resource-size,141952
server-response-time,41.406000000000006
first-contentful-paint,908.2040000000002
largest-contentful-paint,1137.306
speed-index,1769.9718989426829
total-blocking-time,548.8979999999981
cumulative-layout-shift,0.03112625983325967
interactive,9805.855000000016
transfer-size,142286
resource-size,141952
server-response-time,55.56299999999999
first-contentful-paint,1000.5139999999999
largest-contentful-paint,2190.514
speed-index,1813.8017905907777
total-blocking-time,816.2429999999997
cumulative-layout-shift,0.007332628518412135
interactive,3414.5139999999997
transfer-size,142286
resource-size,141952
server-response-time,48.584
first-contentful-paint,982.9839999999999
largest-contentful-paint,2744.4759999999997
speed-index,2048.559404049921
total-blocking-time,487.0079999999997
cumulative-layout-shift,0
interactive,3701.9840000000004
transfer-size,142286
resource-size,141952
server-response-time,38.38300000000001
