Metric,Value
cumulative-layout-shift,0
interactive,250211.52000000002
transfer-size,50311508
resource-size,50311170
server-response-time,121.14599999999996
first-contentful-paint,768.326
largest-contentful-paint,251273.9075
speed-index,14115.55649991455
total-blocking-time,4182
cumulative-layout-shift,0
interactive,251354.9075
transfer-size,50311508
resource-size,50311170
server-response-time,35.617999999999995
first-contentful-paint,768.5899999999999
largest-contentful-paint,251079.2375
speed-index,6358.648699875831
total-blocking-time,3986
cumulative-layout-shift,0
interactive,251159.2375
transfer-size,50311508
resource-size,50311170
server-response-time,31.973
first-contentful-paint,753.626
largest-contentful-paint,251083.53249999997
speed-index,7645.022051983738
total-blocking-time,3993.5
cumulative-layout-shift,0
interactive,251123.03249999997
transfer-size,50311508
resource-size,50311170
server-response-time,30.184999999999995
first-contentful-paint,756.808
largest-contentful-paint,251561.51
speed-index,14658.047676104019
total-blocking-time,4466
cumulative-layout-shift,0
interactive,251599.51
transfer-size,50311508
resource-size,50311170
server-response-time,56.40299999999999
first-contentful-paint,763.6759999999999
largest-contentful-paint,251069.095
speed-index,15265.127876017235
total-blocking-time,3966
cumulative-layout-shift,0
interactive,251108.095
transfer-size,50311508
resource-size,50311170
server-response-time,55.230000000000004
first-contentful-paint,752.1279999999999
largest-contentful-paint,251382.66
speed-index,9708.428599951934
total-blocking-time,4291
cumulative-layout-shift,0
interactive,251418.66
transfer-size,50311508
resource-size,50311170
server-response-time,30.325000000000003
first-contentful-paint,784.71
largest-contentful-paint,251091.3875
speed-index,9571.483900045394
total-blocking-time,3955.5
cumulative-layout-shift,0
interactive,251123.8875
transfer-size,50311508
resource-size,50311170
server-response-time,27.967999999999996
first-contentful-paint,775.732
largest-contentful-paint,251086.16499999998
speed-index,8219.963579871224
total-blocking-time,3984
cumulative-layout-shift,0
interactive,251166.16499999998
transfer-size,50311508
resource-size,50311170
server-response-time,32.509
first-contentful-paint,764.6120000000001
largest-contentful-paint,251304.265
speed-index,10379.408199985313
total-blocking-time,4198
cumulative-layout-shift,0
interactive,251341.265
transfer-size,50311508
resource-size,50311170
server-response-time,25.839
first-contentful-paint,765.162
largest-contentful-paint,250747.9525
speed-index,12203.984851989077
total-blocking-time,3663
cumulative-layout-shift,0
interactive,250831.9525
transfer-size,50311508
resource-size,50311170
server-response-time,35.967
first-contentful-paint,944.9599999999998
largest-contentful-paint,249798.7
speed-index,27169.590952067847
total-blocking-time,2439
cumulative-layout-shift,0
interactive,249827.7
transfer-size,50311508
resource-size,50311170
server-response-time,122.01899999999978
first-contentful-paint,771.654
largest-contentful-paint,251399.0675
speed-index,9709.83230000267
total-blocking-time,4307
cumulative-layout-shift,0
interactive,251484.0675
transfer-size,50311508
resource-size,50311170
server-response-time,41.687
first-contentful-paint,763.6300000000001
largest-contentful-paint,251350.0375
speed-index,12483.452899858474
total-blocking-time,4266
cumulative-layout-shift,0
interactive,251433.0375
transfer-size,50311508
resource-size,50311170
server-response-time,23.601999999999997
first-contentful-paint,764.886
largest-contentful-paint,250970.60749999998
speed-index,13949.131300085448
total-blocking-time,3863.5
cumulative-layout-shift,0
interactive,251007.10749999998
transfer-size,50311508
resource-size,50311170
server-response-time,31.056999999999995
first-contentful-paint,768.694
largest-contentful-paint,251495.3675
speed-index,9479.765700014686
total-blocking-time,4381.5
cumulative-layout-shift,0
interactive,251529.8675
transfer-size,50311508
resource-size,50311170
server-response-time,40.69599999999999
first-contentful-paint,810
largest-contentful-paint,251458
speed-index,9687.47779996395
total-blocking-time,4295.5
cumulative-layout-shift,0
interactive,251495.5
transfer-size,50311508
resource-size,50311170
server-response-time,24.901000000000003
first-contentful-paint,789.03
largest-contentful-paint,251488.7875
speed-index,10679.96569998932
total-blocking-time,4353
cumulative-layout-shift,0
interactive,251526.7875
transfer-size,50311508
resource-size,50311170
server-response-time,29.829
first-contentful-paint,757.7539999999999
largest-contentful-paint,251523.6925
speed-index,10585.17309987316
total-blocking-time,4425.5
cumulative-layout-shift,0
interactive,251560.1925
transfer-size,50311508
resource-size,50311170
server-response-time,26.665999999999997
first-contentful-paint,774.492
largest-contentful-paint,251343.615
speed-index,12360.803199891852
total-blocking-time,4225.5
cumulative-layout-shift,0
interactive,251381.115
transfer-size,50311508
resource-size,50311170
server-response-time,39.766999999999996
first-contentful-paint,751.73
largest-contentful-paint,251494.1625
speed-index,7176.720699989319
total-blocking-time,4422
cumulative-layout-shift,0
interactive,251574.1625
transfer-size,50311508
resource-size,50311170
server-response-time,33.992000000000004
first-contentful-paint,753.0260000000001
largest-contentful-paint,251204.78250000003
speed-index,24146.561328071733
total-blocking-time,4141
cumulative-layout-shift,0
interactive,251294.78250000003
transfer-size,50311508
resource-size,50311170
server-response-time,23.802000000000007
first-contentful-paint,950.74
largest-contentful-paint,249989.925
speed-index,30943.592751991746
total-blocking-time,2639
cumulative-layout-shift,0
interactive,249989.925
transfer-size,50311508
resource-size,50311170
server-response-time,122.11400000000003
first-contentful-paint,751.002
largest-contentful-paint,251145.2525
speed-index,20565.210976006554
total-blocking-time,4074
cumulative-layout-shift,0
interactive,251225.2525
transfer-size,50311508
resource-size,50311170
server-response-time,26.811999999999998
first-contentful-paint,766.55
largest-contentful-paint,251525.6875
speed-index,8235.00130004406
total-blocking-time,4441
cumulative-layout-shift,0
interactive,251611.6875
transfer-size,50311508
resource-size,50311170
server-response-time,35.951
first-contentful-paint,771.422
largest-contentful-paint,250976.7775
speed-index,8504.844299933244
total-blocking-time,3855
cumulative-layout-shift,0
interactive,251006.7775
transfer-size,50311508
resource-size,50311170
server-response-time,35.95399999999999
first-contentful-paint,775.596
largest-contentful-paint,251018.995
speed-index,21521.303600089454
total-blocking-time,3898.5
cumulative-layout-shift,0
interactive,251055.495
transfer-size,50311508
resource-size,50311170
server-response-time,32.24199999999999
first-contentful-paint,759.066
largest-contentful-paint,250789.3325
speed-index,9997.387052005435
total-blocking-time,3688.5
cumulative-layout-shift,0
interactive,250824.8325
transfer-size,50311508
resource-size,50311170
server-response-time,29.739000000000004
first-contentful-paint,764.1800000000001
largest-contentful-paint,251554.72499999998
speed-index,13644.592903928757
total-blocking-time,4473
cumulative-layout-shift,0
interactive,251640.72499999998
transfer-size,50311508
resource-size,50311170
server-response-time,36.30200000000001
first-contentful-paint,760.4480000000001
largest-contentful-paint,251555.06
speed-index,10935.93160005207
total-blocking-time,4485
cumulative-layout-shift,0
interactive,251648.06
transfer-size,50311508
resource-size,50311170
server-response-time,52.348
first-contentful-paint,755.818
largest-contentful-paint,251260.27250000002
speed-index,6423.083331588262
total-blocking-time,4568.091
cumulative-layout-shift,0
interactive,251300.27250000002
transfer-size,50311508
resource-size,50311170
server-response-time,24.942000000000007
first-contentful-paint,751.0239999999999
largest-contentful-paint,251748.28
speed-index,7430.95399995861
total-blocking-time,4660.5
cumulative-layout-shift,0
interactive,251786.78
transfer-size,50311508
resource-size,50311170
server-response-time,23.653
first-contentful-paint,759.55
largest-contentful-paint,251555.9375
speed-index,15864.17345202112
total-blocking-time,4476
cumulative-layout-shift,0
interactive,251637.9375
transfer-size,50311508
resource-size,50311170
server-response-time,35.907
first-contentful-paint,761.694
largest-contentful-paint,251006.6175
speed-index,33247.44952792654
total-blocking-time,3900.5
cumulative-layout-shift,0
interactive,251040.1175
transfer-size,50311508
resource-size,50311170
server-response-time,36.517
first-contentful-paint,755.3779999999999
largest-contentful-paint,251597.7225
speed-index,7824.930099938583
total-blocking-time,4527
cumulative-layout-shift,0
interactive,251683.7225
transfer-size,50311508
resource-size,50311170
server-response-time,24.199999999999996
first-contentful-paint,758.3979999999999
largest-contentful-paint,251676.4975
speed-index,6736.251099978637
total-blocking-time,4604
cumulative-layout-shift,0
interactive,251764.4975
transfer-size,50311508
resource-size,50311170
server-response-time,24.236999999999995
first-contentful-paint,762.328
largest-contentful-paint,250888.41
speed-index,18573.228199866484
total-blocking-time,3784.5
cumulative-layout-shift,0
interactive,250924.91
transfer-size,50311508
resource-size,50311170
server-response-time,34.501
first-contentful-paint,760.998
largest-contentful-paint,251291.7475
speed-index,9732.9233001482
total-blocking-time,4210
cumulative-layout-shift,0
interactive,251373.7475
transfer-size,50311508
resource-size,50311170
server-response-time,26.735
first-contentful-paint,764.9079999999999
largest-contentful-paint,251748.635
speed-index,14447.906799941253
total-blocking-time,4642.5
cumulative-layout-shift,0
interactive,251786.135
transfer-size,50311508
resource-size,50311170
server-response-time,40.291
first-contentful-paint,759.184
largest-contentful-paint,251659.48
speed-index,7046.654799975968
total-blocking-time,4580
cumulative-layout-shift,0
interactive,251741.48
transfer-size,50311508
resource-size,50311170
server-response-time,30.918999999999997
first-contentful-paint,757.4759999999999
largest-contentful-paint,251664.345
speed-index,7454.638600029373
total-blocking-time,4589
cumulative-layout-shift,0
interactive,251748.345
transfer-size,50311508
resource-size,50311170
server-response-time,27.076999999999998
first-contentful-paint,754.2159999999999
largest-contentful-paint,251608.27
speed-index,6435.148952009105
total-blocking-time,4535
cumulative-layout-shift,0
interactive,251690.27
transfer-size,50311508
resource-size,50311170
server-response-time,24.595999999999997
first-contentful-paint,760.1959999999999
largest-contentful-paint,251930.745
speed-index,7105.748599989319
total-blocking-time,4850
cumulative-layout-shift,0
interactive,252012.745
transfer-size,50311508
resource-size,50311170
server-response-time,38.205999999999996
first-contentful-paint,755.866
largest-contentful-paint,251701.33250000002
speed-index,8566.391900020028
total-blocking-time,4627
cumulative-layout-shift,0
interactive,251784.33250000002
transfer-size,50311508
resource-size,50311170
server-response-time,33.06400000000001
