Metric,Value
largest-contentful-paint,252936.454
speed-index,19997.01239995327
total-blocking-time,6198
cumulative-layout-shift,0
interactive,253386.454
transfer-size,50311508
resource-size,50311170
server-response-time,27.037999999999997
first-contentful-paint,798.5239999999999
largest-contentful-paint,252993.786
speed-index,11355.07079990921
total-blocking-time,6170
cumulative-layout-shift,0
interactive,253392.786
transfer-size,50311508
resource-size,50311170
server-response-time,30.669999999999995
first-contentful-paint,769.258
largest-contentful-paint,252826.887
speed-index,9218.729900069427
total-blocking-time,6021
cumulative-layout-shift,0
interactive,253199.887
transfer-size,50311508
resource-size,50311170
server-response-time,32.400000000000006
first-contentful-paint,759.252
largest-contentful-paint,253066.565
speed-index,6822.190800093459
total-blocking-time,6353
cumulative-layout-shift,0
interactive,253514.565
transfer-size,50311508
resource-size,50311170
server-response-time,23.747999999999998
first-contentful-paint,768.26
largest-contentful-paint,253039.825
speed-index,7470.969400018691
total-blocking-time,6232
cumulative-layout-shift,0
interactive,253404.825
transfer-size,50311508
resource-size,50311170
server-response-time,24.295999999999992
first-contentful-paint,768.134
largest-contentful-paint,252925.66749999998
speed-index,9869.84910006008
total-blocking-time,6121
cumulative-layout-shift,0
interactive,253293.66749999998
transfer-size,50311508
resource-size,50311170
server-response-time,40.207
first-contentful-paint,757.0619999999999
largest-contentful-paint,252949.8275
speed-index,14535.729099977301
total-blocking-time,6157
cumulative-layout-shift,0
interactive,253315.8275
transfer-size,50311508
resource-size,50311170
server-response-time,25.762
first-contentful-paint,767.518
largest-contentful-paint,252772.277
speed-index,26335.894500030707
total-blocking-time,6002
cumulative-layout-shift,0
interactive,253178.277
transfer-size,50311508
resource-size,50311170
server-response-time,53.513000000000005
first-contentful-paint,768.8620000000001
largest-contentful-paint,254743.293
speed-index,30018.66955191071
total-blocking-time,8127
cumulative-layout-shift,0
interactive,255305.293
transfer-size,50311508
resource-size,50311170
server-response-time,61.25200000000001
first-contentful-paint,766.046
largest-contentful-paint,253177.069
speed-index,12518.099699923898
total-blocking-time,6385
cumulative-layout-shift,0
interactive,253559.069
transfer-size,50311508
resource-size,50311170
server-response-time,27.078000000000003
first-contentful-paint,764.3299999999999
largest-contentful-paint,252929.495
speed-index,26366.2477000494
total-blocking-time,6156
cumulative-layout-shift,0
interactive,253327.495
transfer-size,50311508
resource-size,50311170
server-response-time,24.130000000000003
first-contentful-paint,775.0619999999999
largest-contentful-paint,252949.593
speed-index,7631.298899901199
total-blocking-time,6163
cumulative-layout-shift,0
interactive,253350.593
transfer-size,50311508
resource-size,50311170
server-response-time,34.132999999999996
first-contentful-paint,770.01
largest-contentful-paint,253070.0125
speed-index,13765.332300037382
total-blocking-time,6290
cumulative-layout-shift,0
interactive,253465.0125
transfer-size,50311508
resource-size,50311170
server-response-time,39.769999999999996
first-contentful-paint,755.7180000000001
largest-contentful-paint,252742.577
speed-index,7397.182299894524
total-blocking-time,6019
cumulative-layout-shift,0
interactive,253177.577
transfer-size,50311508
resource-size,50311170
server-response-time,26.537
first-contentful-paint,750.258
largest-contentful-paint,252916.3225
speed-index,7360.873300094795
total-blocking-time,6206
cumulative-layout-shift,0
interactive,253356.3225
transfer-size,50311508
resource-size,50311170
server-response-time,27.652000000000008
first-contentful-paint,760.328
largest-contentful-paint,252543.91
speed-index,6784.244599965286
total-blocking-time,5761
cumulative-layout-shift,0
interactive,252923.91
transfer-size,50311508
resource-size,50311170
server-response-time,25.927
first-contentful-paint,752.586
largest-contentful-paint,252964.87900000002
speed-index,8336.082300065422
total-blocking-time,6231
cumulative-layout-shift,0
interactive,253384.87900000002
transfer-size,50311508
resource-size,50311170
server-response-time,27.634999999999998
first-contentful-paint,765.6880000000001
largest-contentful-paint,253132.532
speed-index,9669.578199946594
total-blocking-time,6352
cumulative-layout-shift,0
interactive,253525.532
transfer-size,50311508
resource-size,50311170
server-response-time,28.708
first-contentful-paint,758.6279999999999
largest-contentful-paint,252995.942
speed-index,7863.342560638351
total-blocking-time,6328
cumulative-layout-shift,0
interactive,253479.942
transfer-size,50311508
resource-size,50311170
server-response-time,31.354000000000006
first-contentful-paint,756.8240000000001
largest-contentful-paint,253977.236
speed-index,9159.221315801546
total-blocking-time,7256
cumulative-layout-shift,0
interactive,254416.236
transfer-size,50311508
resource-size,50311170
server-response-time,23.064000000000007
first-contentful-paint,770.932
largest-contentful-paint,252854.16499999998
speed-index,15969.48245007877
total-blocking-time,6043
cumulative-layout-shift,0
interactive,253219.16499999998
transfer-size,50311508
resource-size,50311170
server-response-time,53.297
first-contentful-paint,753.068
largest-contentful-paint,252784.83500000002
speed-index,11707.339399942588
total-blocking-time,6035
cumulative-layout-shift,0
interactive,253188.83500000002
transfer-size,50311508
resource-size,50311170
server-response-time,26.213
first-contentful-paint,810
largest-contentful-paint,253094
speed-index,9788.041200089454
total-blocking-time,6285
cumulative-layout-shift,0
interactive,253510
transfer-size,50311508
resource-size,50311170
server-response-time,42.31100000000001
first-contentful-paint,762.684
largest-contentful-paint,253060.855
speed-index,8110.665999998664
total-blocking-time,6300
cumulative-layout-shift,0
interactive,253465.855
transfer-size,50311508
resource-size,50311170
server-response-time,23.881
first-contentful-paint,753.906
largest-contentful-paint,252871.8825
speed-index,7285.887499934577
total-blocking-time,6114
cumulative-layout-shift,0
interactive,253268.8825
transfer-size,50311508
resource-size,50311170
server-response-time,28.861000000000004
first-contentful-paint,751.5619999999999
largest-contentful-paint,253154.9525
speed-index,7113.821500122833
total-blocking-time,6444
cumulative-layout-shift,0
interactive,253595.9525
transfer-size,50311508
resource-size,50311170
server-response-time,25.686000000000007
first-contentful-paint,752.4680000000001
largest-contentful-paint,253130.085
speed-index,6951.042999977302
total-blocking-time,6428
cumulative-layout-shift,0
interactive,253581.085
transfer-size,50311508
resource-size,50311170
server-response-time,25.842000000000013
first-contentful-paint,758.932
largest-contentful-paint,252798.16499999998
speed-index,7211.606999889183
total-blocking-time,6036
cumulative-layout-shift,0
interactive,253197.16499999998
transfer-size,50311508
resource-size,50311170
server-response-time,28.161
first-contentful-paint,766.076
largest-contentful-paint,252929.114
speed-index,12249.588000134849
total-blocking-time,6217
cumulative-layout-shift,0
interactive,253391.114
transfer-size,50311508
resource-size,50311170
server-response-time,25.62900000000002
first-contentful-paint,762.5840000000001
largest-contentful-paint,252385.876
speed-index,12241.130200028038
total-blocking-time,5610
cumulative-layout-shift,0
interactive,252778.876
transfer-size,50311508
resource-size,50311170
server-response-time,28.964999999999996
first-contentful-paint,835.9100000000001
largest-contentful-paint,254499.3875
speed-index,29221.950300077435
total-blocking-time,7756
cumulative-layout-shift,0
interactive,255033.3875
transfer-size,50311508
resource-size,50311170
server-response-time,63.975
first-contentful-paint,769.9960000000001
largest-contentful-paint,252876.994
speed-index,11734.883599855804
total-blocking-time,6073
cumulative-layout-shift,0
interactive,253252.994
transfer-size,50311508
resource-size,50311170
server-response-time,31.661
first-contentful-paint,760.3199999999999
largest-contentful-paint,252837.90000000002
speed-index,6688.8853999452585
total-blocking-time,6076
cumulative-layout-shift,0
interactive,253238.90000000002
transfer-size,50311508
resource-size,50311170
server-response-time,31.528999999999996
first-contentful-paint,801.308
largest-contentful-paint,252964.962
speed-index,6563.776000037384
total-blocking-time,6200
cumulative-layout-shift,0
interactive,253426.962
transfer-size,50311508
resource-size,50311170
server-response-time,24.579
first-contentful-paint,781.23
largest-contentful-paint,253362.0375
speed-index,7651.023099934578
total-blocking-time,6567
cumulative-layout-shift,0
interactive,253756.0375
transfer-size,50311508
resource-size,50311170
server-response-time,34.093
first-contentful-paint,751.4100000000001
largest-contentful-paint,253213.7625
speed-index,7328.135500053406
total-blocking-time,6468
cumulative-layout-shift,0
interactive,253619.7625
transfer-size,50311508
resource-size,50311170
server-response-time,24.402
first-contentful-paint,764.3299999999999
largest-contentful-paint,252960.91249999998
speed-index,7553.85970010948
total-blocking-time,6267
cumulative-layout-shift,0
interactive,253434.91249999998
transfer-size,50311508
resource-size,50311170
server-response-time,27.57399999999999
first-contentful-paint,753.406
largest-contentful-paint,253013.2575
speed-index,8142.7452778303905
total-blocking-time,6920.2970000000005
cumulative-layout-shift,0
interactive,253482.2575
transfer-size,50311508
resource-size,50311170
server-response-time,25.336
first-contentful-paint,765.2180000000001
largest-contentful-paint,253183.0225
speed-index,13854.666499990653
total-blocking-time,6431
cumulative-layout-shift,0
interactive,253600.0225
transfer-size,50311508
resource-size,50311170
server-response-time,50.42800000000001
first-contentful-paint,762.8720000000001
largest-contentful-paint,252890.308
speed-index,8970.408766757455
total-blocking-time,6092
cumulative-layout-shift,0
interactive,253261.308
transfer-size,50311508
resource-size,50311170
server-response-time,33.767999999999994
first-contentful-paint,756.3119999999999
largest-contentful-paint,252730.89
speed-index,8458.26720000534
total-blocking-time,5936
cumulative-layout-shift,0
interactive,253093.89
transfer-size,50311508
resource-size,50311170
server-response-time,32.617000000000004
first-contentful-paint,773.068
largest-contentful-paint,255053.83500000002
speed-index,24781.15079997463
total-blocking-time,8490
cumulative-layout-shift,0
interactive,255668.83500000002
transfer-size,50311508
resource-size,50311170
server-response-time,27.814000000000007
first-contentful-paint,760.7819999999999
largest-contentful-paint,253068.4775
speed-index,7054.575899987984
total-blocking-time,6297
cumulative-layout-shift,0
interactive,253460.4775
transfer-size,50311508
resource-size,50311170
server-response-time,29.000999999999998
first-contentful-paint,759.7919999999999
largest-contentful-paint,253271.24
speed-index,8027.964200138855
total-blocking-time,6537
cumulative-layout-shift,0
interactive,253699.24
transfer-size,50311508
resource-size,50311170
server-response-time,28.357
first-contentful-paint,769.94
largest-contentful-paint,253347.925
speed-index,7182.74019986248
total-blocking-time,6573
cumulative-layout-shift,0
interactive,253747.925
transfer-size,50311508
resource-size,50311170
server-response-time,30.767000000000003
first-contentful-paint,765.2660000000001
largest-contentful-paint,253219.08250000002
speed-index,7680.3966999439235
total-blocking-time,6446
cumulative-layout-shift,0
interactive,253615.08250000002
transfer-size,50311508
resource-size,50311170
server-response-time,29.656999999999996
first-contentful-paint,768.0699999999999
largest-contentful-paint,253098.58750000002
speed-index,8772.239995980226
total-blocking-time,6815.965
cumulative-layout-shift,0
interactive,253516.58750000002
transfer-size,50311508
resource-size,50311170
server-response-time,27.049999999999997
first-contentful-paint,761.2719999999999
largest-contentful-paint,253258.09
speed-index,6898.684920832687
total-blocking-time,6481
cumulative-layout-shift,0
interactive,253645.09
transfer-size,50311508
resource-size,50311170
server-response-time,30.53
first-contentful-paint,773.96
largest-contentful-paint,253203.95
speed-index,7629.284800004006
total-blocking-time,6429
cumulative-layout-shift,0
interactive,253608.95
transfer-size,50311508
resource-size,50311170
server-response-time,37.423
first-contentful-paint,775.874
largest-contentful-paint,253858.81100000002
speed-index,16600.080077607752
total-blocking-time,7187
cumulative-layout-shift,0
interactive,254375.81100000002
transfer-size,50311508
resource-size,50311170
server-response-time,24.541999999999987
first-contentful-paint,768.0619999999999
largest-contentful-paint,252644.093
speed-index,13844.013099897193
total-blocking-time,5926
cumulative-layout-shift,0
interactive,253103.093
transfer-size,50311508
resource-size,50311170
server-response-time,23.695
first-contentful-paint,770.4680000000001
largest-contentful-paint,253024.702
speed-index,11838.480021749867
total-blocking-time,6212
cumulative-layout-shift,0
interactive,253392.702
transfer-size,50311508
resource-size,50311170
server-response-time,27.366
first-contentful-paint,780.008
largest-contentful-paint,255142.012
speed-index,27397.380825091375
total-blocking-time,8554
cumulative-layout-shift,0
interactive,255749.012
transfer-size,50311508
resource-size,50311170
server-response-time,62.81199999999998
first-contentful-paint,756.7360000000001
largest-contentful-paint,253185.41999999998
speed-index,11514.664400013351
total-blocking-time,6453
cumulative-layout-shift,0
interactive,253611.41999999998
transfer-size,50311508
resource-size,50311170
server-response-time,26.513999999999996
first-contentful-paint,810
largest-contentful-paint,253309
speed-index,9362.698799943922
total-blocking-time,6433
cumulative-layout-shift,0
interactive,253658
transfer-size,50311508
resource-size,50311170
server-response-time,25.305
first-contentful-paint,756.346
largest-contentful-paint,253166.9325
speed-index,7119.047899906539
total-blocking-time,6357
cumulative-layout-shift,0
interactive,253514.9325
transfer-size,50311508
resource-size,50311170
server-response-time,25.333
first-contentful-paint,771.7840000000001
largest-contentful-paint,253276.23
speed-index,6602.906600026702
total-blocking-time,6491
cumulative-layout-shift,0
interactive,253668.23
transfer-size,50311508
resource-size,50311170
server-response-time,24.257999999999996
first-contentful-paint,755.6980000000001
largest-contentful-paint,253189.1225
speed-index,7570.077700120162
total-blocking-time,6456
cumulative-layout-shift,0
interactive,253613.1225
transfer-size,50311508
resource-size,50311170
server-response-time,24.747
first-contentful-paint,758.422
largest-contentful-paint,252995.633
speed-index,8444.56069986515
total-blocking-time,6217
cumulative-layout-shift,0
interactive,253379.633
transfer-size,50311508
resource-size,50311170
server-response-time,24.394000000000005
first-contentful-paint,756.242
largest-contentful-paint,253156.363
speed-index,8223.853299979972
total-blocking-time,6433
cumulative-layout-shift,0
interactive,253592.363
transfer-size,50311508
resource-size,50311170
server-response-time,23.936999999999998
first-contentful-paint,758.646
largest-contentful-paint,253258.8075
speed-index,9928.952700030708
total-blocking-time,6495
cumulative-layout-shift,0
interactive,253655.8075
transfer-size,50311508
resource-size,50311170
server-response-time,31.175999999999988
first-contentful-paint,785.886
largest-contentful-paint,253130.829
speed-index,7108.3771000560755
total-blocking-time,6366
cumulative-layout-shift,0
interactive,253569.829
transfer-size,50311508
resource-size,50311170
server-response-time,31.616
first-contentful-paint,760.9860000000001
largest-contentful-paint,253221.73249999998
speed-index,7660.979899986648
total-blocking-time,6466
cumulative-layout-shift,0
interactive,253629.73249999998
transfer-size,50311508
resource-size,50311170
server-response-time,36.217
first-contentful-paint,763.578
largest-contentful-paint,254711.367
speed-index,31585.01786618137
total-blocking-time,8150
cumulative-layout-shift,0
interactive,255320.367
transfer-size,50311508
resource-size,50311170
server-response-time,34.012
first-contentful-paint,758.29
largest-contentful-paint,253148.3625
speed-index,7643.550033845964
total-blocking-time,6372
cumulative-layout-shift,0
interactive,253532.3625
transfer-size,50311508
resource-size,50311170
server-response-time,27.95599999999999
first-contentful-paint,755.7360000000001
largest-contentful-paint,253049.16999999998
speed-index,7090.066200097465
total-blocking-time,6315
cumulative-layout-shift,0
interactive,253472.16999999998
transfer-size,50311508
resource-size,50311170
server-response-time,39.098
first-contentful-paint,755.4939999999999
largest-contentful-paint,253320.8675
speed-index,8480.897099879836
total-blocking-time,6613
cumulative-layout-shift,0
interactive,253769.8675
transfer-size,50311508
resource-size,50311170
server-response-time,23.585000000000008
first-contentful-paint,757.1980000000001
largest-contentful-paint,252973.797
speed-index,7281.311500030708
total-blocking-time,6208
cumulative-layout-shift,0
interactive,253368.797
transfer-size,50311508
resource-size,50311170
server-response-time,23.96999999999999
first-contentful-paint,773.2460000000001
largest-contentful-paint,252814.869
speed-index,8014.996699883843
total-blocking-time,6115
cumulative-layout-shift,0
interactive,253299.869
transfer-size,50311508
resource-size,50311170
server-response-time,26.543999999999997
first-contentful-paint,771.818
largest-contentful-paint,252884.27250000002
speed-index,26769.994500097466
total-blocking-time,6096
cumulative-layout-shift,0
interactive,253273.27250000002
transfer-size,50311508
resource-size,50311170
server-response-time,37.109
first-contentful-paint,767.9839999999999
largest-contentful-paint,253005.47999999998
speed-index,8376.129400024032
total-blocking-time,6232
cumulative-layout-shift,0
interactive,253404.47999999998
transfer-size,50311508
resource-size,50311170
server-response-time,34.467999999999996
first-contentful-paint,767.798
largest-contentful-paint,253063.2475
speed-index,15600.315099998663
total-blocking-time,6299
cumulative-layout-shift,0
interactive,253471.2475
transfer-size,50311508
resource-size,50311170
server-response-time,42.202000000000005
first-contentful-paint,789.4259999999999
largest-contentful-paint,252763.2825
speed-index,7621.742500061417
total-blocking-time,5920
cumulative-layout-shift,0
interactive,253119.2825
transfer-size,50311508
resource-size,50311170
server-response-time,39.20100000000001
first-contentful-paint,756.4839999999999
largest-contentful-paint,253092.10499999998
speed-index,8364.391400084114
total-blocking-time,6320
cumulative-layout-shift,0
interactive,253478.10499999998
transfer-size,50311508
resource-size,50311170
server-response-time,31.92600000000001
first-contentful-paint,797.262
largest-contentful-paint,254671.07749999998
speed-index,11198.72309996395
total-blocking-time,7931
cumulative-layout-shift,0
interactive,255140.07749999998
transfer-size,50311508
resource-size,50311170
server-response-time,26.045000000000016
first-contentful-paint,768.0340000000001
largest-contentful-paint,253305.5425
speed-index,8397.068099979973
total-blocking-time,6589
cumulative-layout-shift,0
interactive,253761.5425
transfer-size,50311508
resource-size,50311170
server-response-time,30.989999999999995
first-contentful-paint,756.384
largest-contentful-paint,253304.576
speed-index,13503.113200134849
total-blocking-time,6522
cumulative-layout-shift,0
interactive,253681.576
transfer-size,50311508
resource-size,50311170
server-response-time,34.45999999999998
first-contentful-paint,765.6959999999999
largest-contentful-paint,253402.62
speed-index,9289.08019996395
total-blocking-time,6645
cumulative-layout-shift,0
interactive,253814.62
transfer-size,50311508
resource-size,50311170
server-response-time,29.769000000000005
first-contentful-paint,770.2940000000001
largest-contentful-paint,253019.3675
speed-index,9626.79490001068
total-blocking-time,6244
cumulative-layout-shift,0
interactive,253419.3675
transfer-size,50311508
resource-size,50311170
server-response-time,27.019999999999996
first-contentful-paint,783.9280000000001
largest-contentful-paint,253199.41000000003
speed-index,8008.764600032043
total-blocking-time,6440
cumulative-layout-shift,0
interactive,253632.41000000003
transfer-size,50311508
resource-size,50311170
server-response-time,25.320999999999998
first-contentful-paint,763.9100000000001
largest-contentful-paint,252966.3875
speed-index,8741.0470999279
total-blocking-time,6229
cumulative-layout-shift,0
interactive,253396.3875
transfer-size,50311508
resource-size,50311170
server-response-time,30.514999999999993
first-contentful-paint,759.6179999999999
largest-contentful-paint,252981.427
speed-index,24662.335077204858
total-blocking-time,6182
cumulative-layout-shift,0
interactive,253346.427
transfer-size,50311508
resource-size,50311170
server-response-time,27.337999999999994
first-contentful-paint,751.9359999999999
largest-contentful-paint,253172.41999999998
speed-index,8494.710999954605
total-blocking-time,6433
cumulative-layout-shift,0
interactive,253585.41999999998
transfer-size,50311508
resource-size,50311170
server-response-time,30.33699999999999
first-contentful-paint,754.988
largest-contentful-paint,252590.48200000002
speed-index,7482.471800048064
total-blocking-time,5825
cumulative-layout-shift,0
interactive,252982.48200000002
transfer-size,50311508
resource-size,50311170
server-response-time,31.308999999999997
first-contentful-paint,797.114
largest-contentful-paint,252984.89250000002
speed-index,8056.545299989319
total-blocking-time,6136
cumulative-layout-shift,0
interactive,253344.89250000002
transfer-size,50311508
resource-size,50311170
server-response-time,32.202999999999996
