Metric,Value
speed-index,3284.5463641074657
total-blocking-time,6.5
cumulative-layout-shift,0
interactive,1260.6925
transfer-size,143362
resource-size,143028
server-response-time,35.5659999999998
first-contentful-paint,765.296
largest-contentful-paint,765.296
speed-index,765.296
total-blocking-time,10.5
cumulative-layout-shift,0
interactive,1254.62
transfer-size,143362
resource-size,143028
server-response-time,29.096000000000004
first-contentful-paint,766.076
largest-contentful-paint,766.076
speed-index,766.076
total-blocking-time,12.5
cumulative-layout-shift,0
interactive,1257.595
transfer-size,143362
resource-size,143028
server-response-time,28.623000000000005
first-contentful-paint,771.1320000000001
largest-contentful-paint,771.1320000000001
speed-index,771.1320000000001
total-blocking-time,50
cumulative-layout-shift,0
interactive,1776.415
transfer-size,143362
resource-size,143028
server-response-time,39.16700000000001
first-contentful-paint,853.0219999999999
largest-contentful-paint,853.0219999999999
speed-index,853.0219999999999
total-blocking-time,12
cumulative-layout-shift,0
interactive,1265.022
transfer-size,143362
resource-size,143028
server-response-time,28.58
first-contentful-paint,763.9280000000001
largest-contentful-paint,763.9280000000001
speed-index,763.9280000000001
total-blocking-time,31
cumulative-layout-shift,0
interactive,1751.892
transfer-size,143362
resource-size,143028
server-response-time,29.209999999999994
first-contentful-paint,838.952
largest-contentful-paint,838.952
speed-index,838.952
total-blocking-time,32
cumulative-layout-shift,0
interactive,1791.952
transfer-size,143362
resource-size,143028
server-response-time,24.38900000000001
first-contentful-paint,750.442
largest-contentful-paint,750.442
speed-index,750.442
total-blocking-time,10
cumulative-layout-shift,0
interactive,1235.5525
transfer-size,143362
resource-size,143028
server-response-time,26.107000000000014
first-contentful-paint,767.8119999999999
largest-contentful-paint,767.8119999999999
speed-index,767.8119999999999
total-blocking-time,12.5
cumulative-layout-shift,0
interactive,1259.7649999999999
transfer-size,143362
resource-size,143028
server-response-time,30.283
first-contentful-paint,768.9680000000001
largest-contentful-paint,768.9680000000001
speed-index,768.9680000000001
total-blocking-time,56
cumulative-layout-shift,0
interactive,1779.71
transfer-size,143362
resource-size,143028
server-response-time,38.76899999999999
first-contentful-paint,756.6779999999999
largest-contentful-paint,756.6779999999999
speed-index,756.6779999999999
total-blocking-time,34
cumulative-layout-shift,0
interactive,1742.3474999999999
transfer-size,143362
resource-size,143028
server-response-time,24.757999999999996
first-contentful-paint,840.3519999999996
largest-contentful-paint,840.3519999999996
speed-index,2925.305388034152
total-blocking-time,6
cumulative-layout-shift,0
interactive,1246.3519999999996
transfer-size,143362
resource-size,143028
server-response-time,44.35500000000002
first-contentful-paint,753.9639999999999
largest-contentful-paint,753.9639999999999
speed-index,753.9639999999999
total-blocking-time,6
cumulative-layout-shift,0
interactive,1235.955
transfer-size,143362
resource-size,143028
server-response-time,24.414
first-contentful-paint,765.5260000000001
largest-contentful-paint,765.5260000000001
speed-index,765.5260000000001
total-blocking-time,32
cumulative-layout-shift,0
interactive,1751.4075000000003
transfer-size,143362
resource-size,143028
server-response-time,30.302999999999997
first-contentful-paint,752.3979999999999
largest-contentful-paint,752.3979999999999
speed-index,752.3979999999999
total-blocking-time,5.5
cumulative-layout-shift,0
interactive,1233.4975
transfer-size,143362
resource-size,143028
server-response-time,24.287
first-contentful-paint,810
largest-contentful-paint,810
speed-index,810
total-blocking-time,63
cumulative-layout-shift,0
interactive,1838
transfer-size,143362
resource-size,143028
server-response-time,25.052000000000007
first-contentful-paint,758.9300000000001
largest-contentful-paint,758.9300000000001
speed-index,758.9300000000001
total-blocking-time,49
cumulative-layout-shift,0
interactive,1760.1625
transfer-size,143362
resource-size,143028
server-response-time,37.645
first-contentful-paint,756.4659999999999
largest-contentful-paint,756.4659999999999
speed-index,756.4659999999999
total-blocking-time,13.5
cumulative-layout-shift,0
interactive,1246.5825
transfer-size,143362
resource-size,143028
server-response-time,35.983000000000004
first-contentful-paint,758.3
largest-contentful-paint,758.3
speed-index,758.3
total-blocking-time,13.5
cumulative-layout-shift,0
interactive,1248.875
transfer-size,143362
resource-size,143028
server-response-time,23.783999999999992
first-contentful-paint,834.094
largest-contentful-paint,834.094
speed-index,834.094
total-blocking-time,10.5
cumulative-layout-shift,0
interactive,1244.594
transfer-size,143362
resource-size,143028
server-response-time,26.593999999999994
first-contentful-paint,771.5219999999999
largest-contentful-paint,771.5219999999999
speed-index,771.5219999999999
total-blocking-time,32
cumulative-layout-shift,0
interactive,1758.9025
transfer-size,143362
resource-size,143028
server-response-time,33.42700000000001
first-contentful-paint,761.0160000000001
largest-contentful-paint,761.0160000000001
speed-index,761.0160000000001
total-blocking-time,76
cumulative-layout-shift,0
interactive,1789.77
transfer-size,143362
resource-size,143028
server-response-time,35.43900000000001
first-contentful-paint,766.854
largest-contentful-paint,766.854
speed-index,3384.514068155384
total-blocking-time,7
cumulative-layout-shift,0
interactive,1253.0675
transfer-size,143362
resource-size,143028
server-response-time,35.05099999999993
first-contentful-paint,753.0540000000001
largest-contentful-paint,753.0540000000001
speed-index,753.0540000000001
total-blocking-time,1
cumulative-layout-shift,0
interactive,1229.8175
transfer-size,143362
resource-size,143028
server-response-time,24.552999999999997
first-contentful-paint,755.252
largest-contentful-paint,755.252
speed-index,755.252
total-blocking-time,10
cumulative-layout-shift,0
interactive,1241.565
transfer-size,143362
resource-size,143028
server-response-time,23.958000000000006
first-contentful-paint,836.326
largest-contentful-paint,836.326
speed-index,836.326
total-blocking-time,36
cumulative-layout-shift,0
interactive,1747.326
transfer-size,143362
resource-size,143028
server-response-time,30.016
first-contentful-paint,761.162
largest-contentful-paint,761.162
speed-index,761.162
total-blocking-time,34
cumulative-layout-shift,0
interactive,1747.9524999999999
transfer-size,143362
resource-size,143028
server-response-time,28.106999999999992
first-contentful-paint,836.046
largest-contentful-paint,836.046
speed-index,836.046
total-blocking-time,12
cumulative-layout-shift,0
interactive,1248.046
transfer-size,143362
resource-size,143028
server-response-time,26.864999999999995
first-contentful-paint,755.116
largest-contentful-paint,755.116
speed-index,755.116
total-blocking-time,31
cumulative-layout-shift,0
interactive,1737.395
transfer-size,143362
resource-size,143028
server-response-time,25.276000000000003
first-contentful-paint,829.518
largest-contentful-paint,829.518
speed-index,829.518
total-blocking-time,12.5
cumulative-layout-shift,0
interactive,1242.018
transfer-size,143362
resource-size,143028
server-response-time,31.689999999999998
first-contentful-paint,753.8720000000001
largest-contentful-paint,753.8720000000001
speed-index,753.8720000000001
total-blocking-time,7
cumulative-layout-shift,0
interactive,1236.8400000000001
transfer-size,143362
resource-size,143028
server-response-time,25.135999999999996
first-contentful-paint,754.9839999999999
largest-contentful-paint,754.9839999999999
speed-index,754.9839999999999
total-blocking-time,0
cumulative-layout-shift,0
interactive,754.9839999999999
transfer-size,143362
resource-size,143028
server-response-time,24.631
first-contentful-paint,810
largest-contentful-paint,810
speed-index,810
total-blocking-time,14
cumulative-layout-shift,0
interactive,1314
transfer-size,143362
resource-size,143028
server-response-time,29.525999999999996
first-contentful-paint,767.7860000000001
largest-contentful-paint,767.7860000000001
speed-index,3814.090088155651
total-blocking-time,9
cumulative-layout-shift,0
interactive,1256.2325
transfer-size,143362
resource-size,143028
server-response-time,43.3130000000001
first-contentful-paint,810
largest-contentful-paint,810
speed-index,810
total-blocking-time,61
cumulative-layout-shift,0
interactive,1836
transfer-size,143362
resource-size,143028
server-response-time,38.188
first-contentful-paint,753.5820000000001
largest-contentful-paint,753.5820000000001
speed-index,753.5820000000001
total-blocking-time,32
cumulative-layout-shift,0
interactive,1736.4775
transfer-size,143362
resource-size,143028
server-response-time,34.14800000000001
first-contentful-paint,841.164
largest-contentful-paint,841.164
speed-index,841.164
total-blocking-time,36
cumulative-layout-shift,0
interactive,1752.164
transfer-size,143362
resource-size,143028
server-response-time,27.311999999999998
first-contentful-paint,768.0699999999999
largest-contentful-paint,768.0699999999999
speed-index,768.0699999999999
total-blocking-time,42
cumulative-layout-shift,0
interactive,1769.105
transfer-size,143362
resource-size,143028
server-response-time,24.228
first-contentful-paint,753.7919999999999
largest-contentful-paint,753.7919999999999
speed-index,753.7919999999999
total-blocking-time,39
cumulative-layout-shift,0
interactive,1743.7399999999998
transfer-size,143362
resource-size,143028
server-response-time,24.170999999999992
first-contentful-paint,754.1959999999999
largest-contentful-paint,754.1959999999999
speed-index,754.1959999999999
total-blocking-time,7
cumulative-layout-shift,0
interactive,1237.245
transfer-size,143362
resource-size,143028
server-response-time,24.190000000000005
first-contentful-paint,758.8699999999999
largest-contentful-paint,758.8699999999999
speed-index,758.8699999999999
total-blocking-time,0
cumulative-layout-shift,0
interactive,758.8699999999999
transfer-size,143362
resource-size,143028
server-response-time,24.122999999999998
first-contentful-paint,1751.244
largest-contentful-paint,1751.244
speed-index,1751.244
total-blocking-time,0
cumulative-layout-shift,0
interactive,1751.244
transfer-size,143362
resource-size,143028
server-response-time,41.01899999999998
first-contentful-paint,926.7755000000001
largest-contentful-paint,1816.034
speed-index,1087.02761784296
total-blocking-time,38
cumulative-layout-shift,0
interactive,1816.034
transfer-size,143362
resource-size,143028
server-response-time,27.622000000000014
first-contentful-paint,760.296
largest-contentful-paint,760.296
speed-index,760.296
total-blocking-time,45
cumulative-layout-shift,0
interactive,1760.444
transfer-size,143362
resource-size,143028
server-response-time,26.620000000000005
first-contentful-paint,762.9559999999999
largest-contentful-paint,762.9559999999999
speed-index,1400.18418805685
total-blocking-time,9.5
cumulative-layout-shift,0
interactive,1250.695
transfer-size,143362
resource-size,143028
server-response-time,44.138000000000034
first-contentful-paint,774.8520000000001
largest-contentful-paint,774.8520000000001
speed-index,774.8520000000001
total-blocking-time,12.5
cumulative-layout-shift,0
interactive,1268.565
transfer-size,143362
resource-size,143028
server-response-time,25.898999999999994
first-contentful-paint,755.386
largest-contentful-paint,755.386
speed-index,755.386
total-blocking-time,5
cumulative-layout-shift,0
interactive,1236.7325
transfer-size,143362
resource-size,143028
server-response-time,30.847
first-contentful-paint,762.3820000000001
largest-contentful-paint,762.3820000000001
speed-index,762.3820000000001
total-blocking-time,34
cumulative-layout-shift,0
interactive,1749.4775
transfer-size,143362
resource-size,143028
server-response-time,24.841
first-contentful-paint,753.7239999999999
largest-contentful-paint,753.7239999999999
speed-index,753.7239999999999
total-blocking-time,7
cumulative-layout-shift,0
interactive,1236.6549999999997
transfer-size,143362
resource-size,143028
server-response-time,23.929000000000002
first-contentful-paint,758.952
largest-contentful-paint,758.952
speed-index,758.952
total-blocking-time,9
cumulative-layout-shift,0
interactive,1245.19
transfer-size,143362
resource-size,143028
server-response-time,26.9
first-contentful-paint,765.748
largest-contentful-paint,765.748
speed-index,765.748
total-blocking-time,14
cumulative-layout-shift,0
interactive,1258.685
transfer-size,143362
resource-size,143028
server-response-time,29.774
first-contentful-paint,772.598
largest-contentful-paint,1764.2475
speed-index,772.598
total-blocking-time,36
cumulative-layout-shift,0
interactive,1764.2475
transfer-size,143362
resource-size,143028
server-response-time,34.474999999999994
first-contentful-paint,834.126
largest-contentful-paint,834.126
speed-index,834.126
total-blocking-time,37
cumulative-layout-shift,0
interactive,1746.126
transfer-size,143362
resource-size,143028
server-response-time,31.80000000000001
first-contentful-paint,844.558
largest-contentful-paint,844.558
speed-index,844.558
total-blocking-time,35
cumulative-layout-shift,0
interactive,1754.558
transfer-size,143362
resource-size,143028
server-response-time,31.156999999999982
first-contentful-paint,755.856
largest-contentful-paint,755.856
speed-index,755.856
total-blocking-time,30
cumulative-layout-shift,0
interactive,1737.3200000000002
transfer-size,143362
resource-size,143028
server-response-time,24.092999999999996
first-contentful-paint,764.2699999999998
largest-contentful-paint,764.2699999999998
speed-index,3286.683364048719
total-blocking-time,7.5
cumulative-layout-shift,0
interactive,1250.3374999999996
transfer-size,143362
resource-size,143028
server-response-time,31.86499999999978
first-contentful-paint,776.768
largest-contentful-paint,776.768
speed-index,776.768
total-blocking-time,7
cumulative-layout-shift,0
interactive,1265.46
transfer-size,143362
resource-size,143028
server-response-time,32.68599999999999
first-contentful-paint,755.308
largest-contentful-paint,755.308
speed-index,755.308
total-blocking-time,14
cumulative-layout-shift,0
interactive,1245.635
transfer-size,143362
resource-size,143028
server-response-time,25.926999999999992
first-contentful-paint,755.24
largest-contentful-paint,755.24
speed-index,755.24
total-blocking-time,2
cumulative-layout-shift,0
interactive,1233.5500000000002
transfer-size,143362
resource-size,143028
server-response-time,24.403000000000006
first-contentful-paint,839.8240000000001
largest-contentful-paint,839.8240000000001
speed-index,839.8240000000001
total-blocking-time,14.5
cumulative-layout-shift,0
interactive,1254.324
transfer-size,143362
resource-size,143028
server-response-time,27.073999999999998
first-contentful-paint,760.6199999999999
largest-contentful-paint,760.6199999999999
speed-index,760.6199999999999
total-blocking-time,39
cumulative-layout-shift,0
interactive,1754.9299999999998
transfer-size,143362
resource-size,143028
server-response-time,26.159999999999997
first-contentful-paint,863.6800000000001
largest-contentful-paint,863.6800000000001
speed-index,863.6800000000001
total-blocking-time,12
cumulative-layout-shift,0
interactive,1275.68
transfer-size,143362
resource-size,143028
server-response-time,31.284
first-contentful-paint,841.9359999999999
largest-contentful-paint,841.9359999999999
speed-index,841.9359999999999
total-blocking-time,32
cumulative-layout-shift,0
interactive,1798.936
transfer-size,143362
resource-size,143028
server-response-time,25.625999999999998
first-contentful-paint,759.1800000000001
largest-contentful-paint,759.1800000000001
speed-index,759.1800000000001
total-blocking-time,13.5
cumulative-layout-shift,0
interactive,1249.975
transfer-size,143362
resource-size,143028
server-response-time,27.488999999999997
first-contentful-paint,754.2760000000001
largest-contentful-paint,754.2760000000001
speed-index,754.2760000000001
total-blocking-time,13.5
cumulative-layout-shift,0
interactive,1243.8450000000003
transfer-size,143362
resource-size,143028
server-response-time,24.974000000000004
first-contentful-paint,754.9100000000001
largest-contentful-paint,754.9100000000001
speed-index,754.9100000000001
total-blocking-time,9
cumulative-layout-shift,0
interactive,1240.1375
transfer-size,143362
resource-size,143028
server-response-time,27.769999999999996
first-contentful-paint,757.056
largest-contentful-paint,757.056
speed-index,3365.4454641047955
total-blocking-time,8
cumulative-layout-shift,0
interactive,1241.8200000000002
transfer-size,143362
resource-size,143028
server-response-time,37.50500000000011
first-contentful-paint,752.95
largest-contentful-paint,752.95
speed-index,752.95
total-blocking-time,5
cumulative-layout-shift,0
interactive,1233.6875
transfer-size,143362
resource-size,143028
server-response-time,26.092999999999996
first-contentful-paint,840.278
largest-contentful-paint,840.278
speed-index,892.9043639542575
total-blocking-time,13.5
cumulative-layout-shift,0
interactive,1253.778
transfer-size,143362
resource-size,143028
server-response-time,30.464999999999975
first-contentful-paint,771.2460000000001
largest-contentful-paint,771.2460000000001
speed-index,771.2460000000001
total-blocking-time,12.5
cumulative-layout-shift,0
interactive,1264.0575000000001
transfer-size,143362
resource-size,143028
server-response-time,29.967
first-contentful-paint,752.0340000000001
largest-contentful-paint,752.0340000000001
speed-index,752.0340000000001
total-blocking-time,33
cumulative-layout-shift,0
interactive,1735.5425
transfer-size,143362
resource-size,143028
server-response-time,24.502999999999993
first-contentful-paint,849.6179999999999
largest-contentful-paint,849.6179999999999
speed-index,849.6179999999999
total-blocking-time,15
cumulative-layout-shift,0
interactive,1264.618
transfer-size,143362
resource-size,143028
server-response-time,23.771
first-contentful-paint,755.654
largest-contentful-paint,755.654
speed-index,755.654
total-blocking-time,9.5
cumulative-layout-shift,0
interactive,1241.5675
transfer-size,143362
resource-size,143028
server-response-time,24.755000000000003
first-contentful-paint,753.7
largest-contentful-paint,753.7
speed-index,753.7
total-blocking-time,4
cumulative-layout-shift,0
interactive,1233.625
transfer-size,143362
resource-size,143028
server-response-time,24.091000000000008
first-contentful-paint,754.086
largest-contentful-paint,754.086
speed-index,754.086
total-blocking-time,0
cumulative-layout-shift,0
interactive,754.086
transfer-size,143362
resource-size,143028
server-response-time,24.668999999999997
first-contentful-paint,753.9079999999999
largest-contentful-paint,753.9079999999999
speed-index,753.9079999999999
total-blocking-time,7.5
cumulative-layout-shift,0
interactive,1237.3849999999998
transfer-size,143362
resource-size,143028
server-response-time,24.131
first-contentful-paint,842.6700000000001
largest-contentful-paint,842.6700000000001
speed-index,842.6700000000001
total-blocking-time,33
cumulative-layout-shift,0
interactive,1848.8375
transfer-size,143362
resource-size,143028
server-response-time,31.620000000000005
first-contentful-paint,752.392
largest-contentful-paint,752.392
speed-index,752.392
total-blocking-time,4
cumulative-layout-shift,0
interactive,1231.9900000000002
transfer-size,143362
resource-size,143028
server-response-time,69.27399999999999
first-contentful-paint,766.702
largest-contentful-paint,766.702
speed-index,766.702
total-blocking-time,33
cumulative-layout-shift,0
interactive,1753.8775
transfer-size,143362
resource-size,143028
server-response-time,26.23400000000001
first-contentful-paint,837.53
largest-contentful-paint,837.53
speed-index,837.53
total-blocking-time,33
cumulative-layout-shift,0
interactive,1745.53
transfer-size,143362
resource-size,143028
server-response-time,33.976
first-contentful-paint,762.8520000000001
largest-contentful-paint,762.8520000000001
speed-index,762.8520000000001
total-blocking-time,30
cumulative-layout-shift,0
interactive,1746.065
transfer-size,143362
resource-size,143028
server-response-time,33.925000000000004
first-contentful-paint,754.0519999999999
largest-contentful-paint,754.0519999999999
speed-index,754.0519999999999
total-blocking-time,14.5
cumulative-layout-shift,0
interactive,1244.565
transfer-size,143362
resource-size,143028
server-response-time,23.746000000000002
first-contentful-paint,753.914
largest-contentful-paint,753.914
speed-index,753.914
total-blocking-time,34
cumulative-layout-shift,0
interactive,1738.8925
transfer-size,143362
resource-size,143028
server-response-time,24.174
first-contentful-paint,754.1880000000001
largest-contentful-paint,754.1880000000001
speed-index,754.1880000000001
total-blocking-time,4.5
cumulative-layout-shift,0
interactive,1234.7350000000001
transfer-size,143362
resource-size,143028
server-response-time,25.193000000000005
first-contentful-paint,755.05
largest-contentful-paint,755.05
speed-index,755.05
total-blocking-time,12.5
cumulative-layout-shift,0
interactive,1243.8125
transfer-size,143362
resource-size,143028
server-response-time,24.323000000000008
first-contentful-paint,758.8140000000001
largest-contentful-paint,1738.221
speed-index,907.2524880515095
total-blocking-time,12.5
cumulative-layout-shift,0
interactive,1248.5175
transfer-size,143362
resource-size,143028
server-response-time,27.278999999999996
first-contentful-paint,752.2639999999999
largest-contentful-paint,752.2639999999999
speed-index,752.2639999999999
total-blocking-time,34
cumulative-layout-shift,0
interactive,1736.83
transfer-size,143362
resource-size,143028
server-response-time,28.461
first-contentful-paint,753.6199999999999
largest-contentful-paint,753.6199999999999
speed-index,753.6199999999999
total-blocking-time,5
cumulative-layout-shift,0
interactive,1234.5249999999999
transfer-size,143362
resource-size,143028
server-response-time,24.130000000000003
