Metric,Value
total-blocking-time,276.0000000000001
cumulative-layout-shift,0
interactive,2506.375
transfer-size,142369
resource-size,142035
server-response-time,143.844
first-contentful-paint,944.9159999999999
largest-contentful-paint,944.9159999999999
speed-index,1386.5548639565936
total-blocking-time,248.5000000000001
cumulative-layout-shift,0
interactive,2242.145
transfer-size,142369
resource-size,142035
server-response-time,510.698
first-contentful-paint,933.7560000000001
largest-contentful-paint,933.7560000000001
speed-index,984.9994040502543
total-blocking-time,278.0000000000001
cumulative-layout-shift,0
interactive,2251.695
transfer-size,142369
resource-size,142035
server-response-time,251.33900000000003
first-contentful-paint,754.2059999999999
largest-contentful-paint,754.2059999999999
speed-index,927.271888066196
total-blocking-time,230
cumulative-layout-shift,0
interactive,1985.2575
transfer-size,142369
resource-size,142035
server-response-time,363.178
first-contentful-paint,949.9359999999999
largest-contentful-paint,949.9359999999999
speed-index,1052.369787993097
total-blocking-time,244.9999999999999
cumulative-layout-shift,0
interactive,2236.92
transfer-size,142369
resource-size,142035
server-response-time,281.097
first-contentful-paint,1040.3799999999999
largest-contentful-paint,1040.3799999999999
speed-index,1181.8161480703347
total-blocking-time,334.5000000000002
cumulative-layout-shift,0
interactive,2299.88
transfer-size,142369
resource-size,142035
server-response-time,245.022
first-contentful-paint,908.826
largest-contentful-paint,908.826
speed-index,908.826
total-blocking-time,462.5
cumulative-layout-shift,0
interactive,2411.0325000000003
transfer-size,142369
resource-size,142035
server-response-time,137.30900000000003
first-contentful-paint,759.1759999999999
largest-contentful-paint,759.1759999999999
speed-index,951.6316639889712
total-blocking-time,328.0000000000001
cumulative-layout-shift,0
interactive,2089.4700000000003
transfer-size,142369
resource-size,142035
server-response-time,271.73699999999997
first-contentful-paint,757.402
largest-contentful-paint,757.402
speed-index,757.402
total-blocking-time,333
cumulative-layout-shift,0
interactive,2092.2525
transfer-size,142369
resource-size,142035
server-response-time,149.46
first-contentful-paint,756.328
largest-contentful-paint,756.328
speed-index,958.5229880835528
total-blocking-time,260
cumulative-layout-shift,0
interactive,2017.9099999999999
transfer-size,142369
resource-size,142035
server-response-time,389.789
first-contentful-paint,1346.3980000000001
largest-contentful-paint,1346.3980000000001
speed-index,1439.2723639859673
total-blocking-time,273
cumulative-layout-shift,0
interactive,2789.9975000000004
transfer-size,142369
resource-size,142035
server-response-time,139.816
first-contentful-paint,949.99
largest-contentful-paint,949.99
speed-index,1050.8673520097727
total-blocking-time,263.9999999999999
cumulative-layout-shift,0
interactive,2263.9875
transfer-size,142369
resource-size,142035
server-response-time,283.516
first-contentful-paint,1578.7619999999997
largest-contentful-paint,1578.7619999999997
speed-index,1797.2270879433624
total-blocking-time,255.5
cumulative-layout-shift,0
interactive,3041.4524999999994
transfer-size,142369
resource-size,142035
server-response-time,187.05599999999998
first-contentful-paint,1180.8600000000001
largest-contentful-paint,1180.8600000000001
speed-index,1309.515788110256
total-blocking-time,266.5
cumulative-layout-shift,0
interactive,2555.075
transfer-size,142369
resource-size,142035
server-response-time,241.77
first-contentful-paint,1117.01
largest-contentful-paint,1117.01
speed-index,1327.9249721522326
total-blocking-time,336.5000000000001
cumulative-layout-shift,0
interactive,2545.2625000000003
transfer-size,142369
resource-size,142035
server-response-time,192.07800000000003
first-contentful-paint,819.498
largest-contentful-paint,819.498
speed-index,1244.2965720223901
total-blocking-time,330.5000000000001
cumulative-layout-shift,0
interactive,2167.3725000000004
transfer-size,142369
resource-size,142035
server-response-time,286.952
first-contentful-paint,808.2739999999999
largest-contentful-paint,808.2739999999999
speed-index,1040.7283640273563
total-blocking-time,330.5000000000001
cumulative-layout-shift,0
interactive,2153.3424999999997
transfer-size,142369
resource-size,142035
server-response-time,279.864
first-contentful-paint,810.386
largest-contentful-paint,1789.4825
speed-index,926.5157640420432
total-blocking-time,304.9999999999999
cumulative-layout-shift,0
interactive,2130.4825
transfer-size,142369
resource-size,142035
server-response-time,144.913
first-contentful-paint,759.4780000000001
largest-contentful-paint,759.4780000000001
speed-index,951.4144879700657
total-blocking-time,319
cumulative-layout-shift,0
interactive,2080.8475
transfer-size,142369
resource-size,142035
server-response-time,393.981
first-contentful-paint,1120.664
largest-contentful-paint,1120.664
speed-index,1120.664
total-blocking-time,244
cumulative-layout-shift,0
interactive,2453.33
transfer-size,142369
resource-size,142035
server-response-time,137.908
first-contentful-paint,917.2539999999999
largest-contentful-paint,917.2539999999999
speed-index,917.2539999999999
total-blocking-time,280.5
cumulative-layout-shift,0
interactive,2260.0675
transfer-size,142369
resource-size,142035
server-response-time,143.662
first-contentful-paint,1145.094
largest-contentful-paint,1145.094
speed-index,1268.868687980747
total-blocking-time,280.5
cumulative-layout-shift,0
interactive,2517.3675000000003
transfer-size,142369
resource-size,142035
server-response-time,257.72999999999996
first-contentful-paint,990.3119999999999
largest-contentful-paint,2028.3899999999999
speed-index,1076.6056639836306
total-blocking-time,356
cumulative-layout-shift,0
interactive,2406.39
transfer-size,142369
resource-size,142035
server-response-time,142.14000000000001
first-contentful-paint,1392.27
largest-contentful-paint,1392.27
speed-index,1755.7125639128678
total-blocking-time,245.5
cumulative-layout-shift,0
interactive,2798.3374999999996
transfer-size,142369
resource-size,142035
server-response-time,344.091
first-contentful-paint,762.5540000000001
largest-contentful-paint,762.5540000000001
speed-index,846.5010959847924
total-blocking-time,395
cumulative-layout-shift,0
interactive,2160.6925
transfer-size,142369
resource-size,142035
server-response-time,249.543
first-contentful-paint,793.316
largest-contentful-paint,793.316
speed-index,793.4532718605038
total-blocking-time,390.9999999999999
cumulative-layout-shift,0
interactive,2195.145
transfer-size,142369
resource-size,142035
server-response-time,149.193
first-contentful-paint,756.192
largest-contentful-paint,756.192
speed-index,756.192
total-blocking-time,338.5
cumulative-layout-shift,0
interactive,2096.24
transfer-size,142369
resource-size,142035
server-response-time,136.091
first-contentful-paint,939.4580000000001
largest-contentful-paint,939.4580000000001
speed-index,939.4580000000001
total-blocking-time,301.9999999999999
cumulative-layout-shift,0
interactive,2288.8225
transfer-size,142369
resource-size,142035
server-response-time,156.571
first-contentful-paint,1159.002
largest-contentful-paint,1159.002
speed-index,1295.2254880888936
total-blocking-time,338
cumulative-layout-shift,0
interactive,2599.2524999999996
transfer-size,142369
resource-size,142035
server-response-time,225.53500000000003
first-contentful-paint,940.086
largest-contentful-paint,940.086
speed-index,1010.3826760913369
total-blocking-time,405.0000000000001
cumulative-layout-shift,0
interactive,2392.6075
transfer-size,142369
resource-size,142035
server-response-time,261.627
first-contentful-paint,763.2260000000001
largest-contentful-paint,763.2260000000001
speed-index,907.2747039708131
total-blocking-time,341.9999999999999
cumulative-layout-shift,0
interactive,2108.5325000000003
transfer-size,142369
resource-size,142035
server-response-time,333.79100000000005
first-contentful-paint,758.01
largest-contentful-paint,758.01
speed-index,758.01
total-blocking-time,286.5
cumulative-layout-shift,0
interactive,2046.5124999999998
transfer-size,142369
resource-size,142035
server-response-time,165.721
first-contentful-paint,923.212
largest-contentful-paint,923.212
speed-index,923.212
total-blocking-time,279.5000000000001
cumulative-layout-shift,0
interactive,2246.0150000000003
transfer-size,142369
resource-size,142035
server-response-time,138.64600000000002
first-contentful-paint,752.306
largest-contentful-paint,752.306
speed-index,752.306
total-blocking-time,261.5
cumulative-layout-shift,0
interactive,2014.3825000000002
transfer-size,142369
resource-size,142035
server-response-time,136.416
